BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
4,234.89,203.8,90.94,88.15,611.89,596.0,0.22,0.06,306.08,255.2,26.25,32.83,44.46,35.36,276.56,294.89,27.36,36.18,18.8,10.31,107.23,54.06,17.46,9.83,361.87,279.81,11.0,10.92,1,0,3,44,10,97,0.351,41,4,14,37,1,3,18,2,60.0
1,234.89,288.31,90.94,137.31,611.89,814.12,0.22,0.08,306.08,310.71,26.25,26.64,44.46,67.75,276.56,386.71,27.36,28.54,18.8,11.75,107.23,103.09,17.46,17.73,361.87,379.6,11.0,16.11,1,0,5,67,27,166,0.241,60,4,8,56,2,3,26,4,87.0
0,234.89,235.06,90.94,89.67,611.89,584.78,0.22,0.13,306.08,279.36,26.25,34.55,44.46,45.08,276.56,226.44,27.36,23.0,18.8,10.71,107.23,116.46,17.46,15.0,361.87,362.87,11.0,8.86,0,0,3,40,24,106,0.151,39,5,3,42,3,1,16,1,54.0
1,234.89,323.0,90.94,119.75,611.89,870.5,0.22,0.19,306.08,401.83,26.25,39.67,44.46,60.08,276.56,418.36,27.36,32.85,18.8,16.8,107.23,126.6,17.46,20.7,361.87,429.67,11.0,11.33,0,0,5,59,27,164,0.195,56,4,8,59,10,7,14,6,77.0
2,234.89,265.89,90.94,91.17,611.89,679.89,0.22,0.11,306.08,281.12,26.25,46.91,44.46,46.79,276.56,329.0,27.36,39.9,18.8,11.86,107.23,110.7,17.46,18.3,361.87,424.18,11.0,11.29,0,0,4,54,17,127,0.291,52,2,15,53,5,3,8,6,63.0
0,234.89,263.88,90.94,109.12,611.89,718.29,0.22,0.29,306.08,277.73,26.25,27.08,44.46,46.33,276.56,313.38,27.36,25.0,18.8,21.14,107.23,118.69,17.46,13.0,361.87,358.16,11.0,11.89,1,0,5,63,31,173,0.185,58,5,14,65,2,4,23,2,83.5
1,234.89,265.56,90.94,102.56,611.89,717.0,0.22,0.16,306.08,303.2,26.25,29.31,44.46,37.33,276.56,344.62,27.36,33.25,18.8,14.55,107.23,103.75,17.46,14.3,361.87,371.47,11.0,7.62,0,0,5,55,23,151,0.212,52,7,8,52,2,5,16,6,75.0
0,234.89,297.12,90.94,110.24,611.89,808.88,0.22,0.23,306.08,315.87,26.25,34.67,44.46,52.79,276.56,379.0,27.36,37.18,18.8,13.09,107.23,114.08,17.46,15.83,361.87,397.03,11.0,8.5,1,0,5,58,23,173,0.202,57,4,11,85,2,3,12,6,71.0
1,234.89,259.16,90.94,100.79,611.89,683.58,0.22,0.1,306.08,329.43,26.25,34.29,44.46,42.53,276.56,315.65,27.36,47.09,18.8,11.75,107.23,86.71,17.46,12.43,361.87,341.78,11.0,11.0,1,0,3,40,10,121,0.248,35,6,3,48,3,1,28,1,61.0
2,234.89,283.67,90.94,118.17,611.89,707.83,0.22,0.12,306.08,300.44,26.25,34.0,44.46,51.69,276.56,312.2,27.36,36.67,18.8,22.22,107.23,108.18,17.46,20.89,361.87,422.87,11.0,14.12,1,0,4,57,18,126,0.310,55,4,11,49,2,2,12,3,69.0
