BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,220.85,264.0,94.15,115.31,582.95,785.44,0.24,0.18,230.89,305.38,36.54,25.67,52.56,38.92,242.84,400.86,28.71,31.45,13.29,14.44,79.27,97.27,11.5,15.1,315.14,371.21,11.7,14.56,0,0,4,47,26,160,0.131,44,7,11,67,3,1,17,0,63.5
1,220.85,223.17,94.15,103.78,582.95,662.67,0.24,-0.01,230.89,252.27,36.54,25.64,52.56,35.0,242.84,331.12,28.71,27.07,13.29,9.78,79.27,134.8,11.5,13.78,315.14,302.24,11.7,9.0,1,0,5,56,20,151,0.238,56,8,13,59,8,4,22,1,79.0
0,220.85,265.39,94.15,112.06,582.95,751.83,0.24,0.05,230.89,298.6,36.54,36.4,52.56,74.2,242.84,390.93,28.71,24.14,13.29,13.1,79.27,107.45,11.5,13.18,315.14,366.44,11.7,8.86,0,0,4,68,27,173,0.237,65,5,7,75,6,2,18,6,84.0
2,220.85,197.81,94.15,77.67,582.95,520.81,0.24,0.16,230.89,293.92,36.54,38.15,52.56,66.43,242.84,260.59,28.71,39.17,13.29,18.7,79.27,82.64,11.5,19.6,315.14,311.26,11.7,17.17,0,0,4,41,15,120,0.217,41,4,16,45,11,4,16,1,57.0
1,220.85,267.5,94.15,117.11,582.95,771.61,0.24,0.14,230.89,278.62,36.54,51.18,52.56,55.38,242.84,363.59,28.71,47.18,13.29,12.5,79.27,96.0,11.5,11.7,315.14,360.41,11.7,17.2,1,0,3,42,14,100,0.280,37,10,12,40,3,3,6,1,58.0
1,220.85,305.19,94.15,114.12,582.95,841.44,0.24,0.22,230.89,352.23,36.54,36.18,52.56,42.77,242.84,413.13,28.71,30.33,13.29,18.0,79.27,107.64,11.5,16.09,315.14,403.53,11.7,12.5,0,0,3,37,17,122,0.164,35,2,6,55,5,3,10,6,47.0
1,220.85,194.6,94.15,79.5,582.95,551.7,0.24,0.17,230.89,225.69,36.54,26.13,52.56,34.0,242.84,266.56,28.71,28.5,13.29,15.7,79.27,64.08,11.5,13.6,315.14,269.86,11.7,11.25,0,0,5,69,32,167,0.222,65,10,14,72,5,2,16,5,89.0
0,220.85,197.81,94.15,77.67,582.95,520.81,0.24,0.16,230.89,293.92,36.54,38.15,52.56,66.43,242.84,260.59,28.71,39.17,13.29,18.7,79.27,82.64,11.5,19.6,315.14,311.26,11.7,17.17,0,0,3,27,20,77,0.091,25,6,13,19,8,2,0,1,35.0
1,220.85,253.0,94.15,107.71,582.95,708.88,0.24,0.12,230.89,334.92,36.54,41.18,52.56,42.6,242.84,337.2,28.71,36.5,13.29,20.33,79.27,102.18,11.5,17.0,315.14,392.79,11.7,13.14,0,0,3,41,28,114,0.114,40,3,5,43,5,1,6,2,48.0
1,220.85,219.39,94.15,100.56,582.95,594.5,0.24,0.13,230.89,246.53,36.54,32.31,52.56,46.5,242.84,285.0,28.71,40.09,13.29,14.6,79.27,91.15,11.5,15.75,315.14,319.22,11.7,11.56,1,0,3,38,11,95,0.284,36,5,7,35,4,0,8,2,47.0
