BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,305.19,230.65,114.12,94.95,841.44,675.65,0.22,0.18,352.23,305.93,36.18,33.25,42.77,32.94,413.13,339.89,30.33,29.57,18.0,15.09,107.64,82.69,16.09,12.42,403.53,336.21,12.5,15.29,1,0,4,61,23,157,0.242,57,2,9,70,4,3,10,1,71.0
0,305.19,185.5,114.12,79.15,841.44,535.5,0.22,0.24,352.23,245.29,36.18,30.08,42.77,52.0,413.13,262.78,30.33,35.33,18.0,12.56,107.64,76.38,16.09,11.75,403.53,260.03,12.5,8.58,1,0,3,50,19,115,0.270,44,4,7,56,0,1,4,0,57.0
0,305.19,184.83,114.12,76.26,841.44,502.13,0.22,0.17,352.23,248.94,36.18,23.31,42.77,38.29,413.13,239.8,30.33,31.42,18.0,11.2,107.64,93.79,16.09,12.2,403.53,245.11,12.5,16.0,0,0,5,63,34,189,0.153,56,4,5,82,3,0,18,2,76.0
1,305.19,197.81,114.12,77.67,841.44,520.81,0.22,0.16,352.23,293.92,36.18,38.15,42.77,66.43,413.13,260.59,30.33,39.17,18.0,18.7,107.64,82.64,16.09,19.6,403.53,311.26,12.5,17.17,1,0,4,43,13,112,0.268,41,8,9,52,11,5,8,1,60.0
1,305.19,220.85,114.12,94.15,841.44,582.95,0.22,0.24,352.23,230.89,36.18,36.54,42.77,52.56,413.13,242.84,30.33,28.71,18.0,13.29,107.64,79.27,16.09,11.5,403.53,315.14,12.5,11.7,1,0,3,44,15,125,0.232,40,5,5,62,2,0,8,3,53.0
1,305.19,267.5,114.12,117.11,841.44,771.61,0.22,0.14,352.23,278.62,36.18,51.18,42.77,55.38,413.13,363.59,30.33,47.18,18.0,12.5,107.64,96.0,16.09,11.7,403.53,360.41,12.5,17.2,1,0,4,52,15,139,0.266,51,7,6,61,3,5,22,6,75.0
0,305.19,249.8,114.12,93.75,841.44,643.85,0.22,0.23,352.23,315.73,36.18,33.69,42.77,50.67,413.13,285.05,30.33,27.2,18.0,15.27,107.64,105.17,16.09,14.73,403.53,346.28,12.5,7.88,0,0,5,55,22,189,0.175,51,2,9,87,3,1,14,4,65.0
2,305.19,232.32,114.12,94.79,841.44,679.53,0.22,0.08,352.23,276.07,36.18,32.14,42.77,37.53,413.13,393.07,30.33,34.0,18.0,14.57,107.64,103.67,16.09,14.44,403.53,349.25,12.5,25.75,1,0,3,38,14,106,0.226,35,5,6,61,3,3,18,1,55.0
0,305.19,248.37,114.12,100.74,841.44,666.16,0.22,0.21,352.23,278.56,36.18,29.75,42.77,45.64,413.13,298.39,30.33,22.4,18.0,8.55,107.64,97.07,16.09,13.92,403.53,324.97,12.5,10.23,0,0,4,57,29,174,0.161,55,2,9,81,1,4,14,2,70.0
0,305.19,231.25,114.12,94.25,841.44,664.25,0.22,0.2,352.23,285.8,36.18,37.15,42.77,48.54,413.13,371.88,30.33,47.0,18.0,15.22,107.64,118.25,16.09,11.9,403.53,350.26,12.5,13.9,0,0,4,66,29,183,0.202,62,3,11,98,9,3,12,1,78.0
1,305.19,274.06,114.12,108.39,841.44,736.5,0.22,0.15,352.23,307.53,36.18,29.0,42.77,43.29,413.13,347.12,30.33,30.93,18.0,28.55,107.64,77.92,16.09,11.7,403.53,362.32,12.5,13.0,1,0,4,63,19,151,0.291,61,2,10,71,1,1,12,1,72.0
0,305.19,268.06,114.12,104.56,841.44,748.22,0.22,0.11,352.23,265.59,36.18,33.08,42.77,38.93,413.13,375.06,30.33,33.17,18.0,23.82,107.64,85.27,16.09,21.2,403.53,374.12,12.5,10.38,1,0,4,65,18,139,0.338,60,7,9,65,3,1,8,5,77.0
2,305.19,232.22,114.12,95.11,841.44,657.89,0.22,0.11,352.23,261.73,36.18,33.62,42.77,55.93,413.13,308.0,30.33,46.0,18.0,17.57,107.64,93.38,16.09,11.67,403.53,314.53,12.5,16.7,1,0,3,52,11,100,0.410,51,10,4,43,0,0,8,2,66.0
2,305.19,193.16,114.12,87.53,841.44,562.84,0.22,0.08,352.23,200.82,36.18,24.92,42.77,32.07,413.13,245.83,30.33,23.21,18.0,10.33,107.64,74.38,16.09,10.46,403.53,286.03,12.5,9.88,1,0,3,46,5,89,0.461,44,4,7,51,3,3,8,4,57.0
1,305.19,198.1,114.12,79.95,841.44,548.48,0.22,0.18,352.23,245.75,36.18,35.17,42.77,51.62,413.13,246.95,30.33,28.69,18.0,14.2,107.64,80.25,16.09,15.73,403.53,289.19,12.5,11.0,1,0,4,55,14,156,0.263,49,2,10,85,7,1,15,2,65.5
1,305.19,272.38,114.12,112.44,841.44,710.81,0.22,0.21,352.23,272.6,36.18,45.55,42.77,69.67,413.13,329.36,30.33,59.62,18.0,26.67,107.64,102.5,16.09,18.22,403.53,400.82,12.5,21.5,1,0,4,64,17,142,0.331,63,7,6,60,5,1,20,1,82.0
1,305.19,240.33,114.12,106.93,841.44,677.53,0.22,0.17,352.23,277.83,36.18,30.85,42.77,56.29,413.13,293.57,30.33,39.36,18.0,12.17,107.64,59.15,16.09,13.54,403.53,324.04,12.5,14.1,1,0,3,49,4,93,0.484,48,4,7,42,2,2,6,2,58.0
0,305.19,260.79,114.12,109.0,841.44,677.16,0.22,0.19,352.23,284.69,36.18,39.33,42.77,44.71,413.13,304.41,30.33,36.38,18.0,28.4,107.64,77.0,16.09,14.0,403.53,347.22,12.5,10.57,1,0,5,65,27,196,0.194,59,5,5,89,3,8,8,1,82.0
4,305.19,241.29,114.12,103.53,841.44,697.82,0.22,0.11,352.23,272.93,36.18,30.83,42.77,46.86,413.13,346.73,30.33,29.0,18.0,13.25,107.64,57.57,16.09,10.38,403.53,314.62,12.5,9.22,1,0,5,77,25,195,0.267,71,5,4,104,4,2,14,5,91.0
2,305.19,302.53,114.12,115.47,841.44,813.29,0.22,0.15,352.23,316.87,36.18,33.36,42.77,54.46,413.13,377.07,30.33,29.5,18.0,18.56,107.64,102.25,16.09,12.69,403.53,399.41,12.5,7.45,1,0,3,57,16,150,0.273,54,1,3,80,2,0,8,1,62.0
0,305.19,214.44,114.12,96.78,841.44,642.5,0.22,0.05,352.23,236.0,36.18,35.0,42.77,36.36,413.13,336.93,30.33,44.2,18.0,14.64,107.64,79.64,16.09,10.18,403.53,325.27,12.5,11.38,1,0,3,49,17,120,0.267,47,3,5,58,3,2,12,0,60.0
0,305.19,198.1,114.12,79.95,841.44,548.48,0.22,0.18,352.23,245.75,36.18,35.17,42.77,51.62,413.13,246.95,30.33,28.69,18.0,14.2,107.64,80.25,16.09,15.73,403.53,289.19,12.5,11.0,1,0,3,38,14,124,0.194,37,5,4,70,4,1,24,4,56.0
0,305.19,193.16,114.12,87.53,841.44,562.84,0.22,0.08,352.23,200.82,36.18,24.92,42.77,32.07,413.13,245.83,30.33,23.21,18.0,10.33,107.64,74.38,16.09,10.46,403.53,286.03,12.5,9.88,1,0,5,70,28,197,0.213,67,3,4,106,3,3,20,1,86.0
0,305.19,244.53,114.12,96.47,841.44,708.05,0.22,0.17,352.23,310.64,36.18,30.38,42.77,39.81,413.13,334.33,30.33,28.29,18.0,18.83,107.64,96.0,16.09,25.09,403.53,346.53,12.5,10.22,1,0,3,48,21,117,0.231,44,4,9,53,2,2,12,0,60.0
0,305.19,213.11,114.12,92.67,841.44,579.78,0.22,0.18,352.23,257.07,36.18,33.0,42.77,41.47,413.13,280.27,30.33,31.07,18.0,18.56,107.64,82.09,16.09,20.5,403.53,325.57,12.5,10.43,1,0,4,54,21,145,0.228,48,9,7,66,1,2,14,3,72.0
2,305.19,247.24,114.12,89.59,841.44,608.29,0.22,0.25,352.23,284.07,36.18,40.64,42.77,40.0,413.13,279.2,30.33,27.71,18.0,13.85,107.64,74.18,16.09,12.0,403.53,327.38,12.5,8.17,0,0,5,68,18,151,0.331,64,7,4,77,4,1,22,0,87.0
1,305.19,229.89,114.12,101.11,841.44,646.84,0.22,0.11,352.23,273.53,36.18,35.58,42.77,54.31,413.13,319.19,30.33,30.38,18.0,13.64,107.64,113.27,16.09,15.6,403.53,397.71,12.5,15.0,0,0,4,62,23,163,0.239,58,3,9,71,4,2,24,1,79.0
1,305.19,244.53,114.12,96.47,841.44,708.05,0.22,0.17,352.23,310.64,36.18,30.38,42.77,39.81,413.13,334.33,30.33,28.29,18.0,18.83,107.64,96.0,16.09,25.09,403.53,346.53,12.5,10.22,1,0,3,51,12,115,0.339,47,8,3,53,0,2,8,0,65.0
0,305.19,302.53,114.12,115.47,841.44,813.29,0.22,0.15,352.23,316.87,36.18,33.36,42.77,54.46,413.13,377.07,30.33,29.5,18.0,18.56,107.64,102.25,16.09,12.69,403.53,399.41,12.5,7.45,1,0,4,61,20,163,0.252,59,4,5,82,5,1,12,1,72.0
0,305.19,229.89,114.12,101.11,841.44,646.84,0.22,0.11,352.23,273.53,36.18,35.58,42.77,54.31,413.13,319.19,30.33,30.38,18.0,13.64,107.64,113.27,16.09,15.6,403.53,397.71,12.5,15.0,1,0,3,47,13,108,0.315,43,6,7,44,7,0,22,2,64.0
0,305.19,249.8,114.12,93.75,841.44,643.85,0.22,0.23,352.23,315.73,36.18,33.69,42.77,50.67,413.13,285.05,30.33,27.2,18.0,15.27,107.64,105.17,16.09,14.73,403.53,346.28,12.5,7.88,0,0,4,57,18,159,0.245,55,3,6,63,8,2,18,2,71.0
