Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,4,54,23,146,0.212,52,5,8,74,3,1,20,1,70.0,1,Quinnipiac,223.9,276.07,104.25,125.93,631.6,773.67,0.11,0.16,246.12,298.77,26.6,39.09,46.13,45.85,282.37,357.46,28.13,32.46,18.08,16.67,78.14,104.78,14.08,17.0,296.89,399.42,11.5,19.33
0,0,5,52,25,161,0.168,50,5,7,65,7,2,20,3,69.0,0,UTSA,223.9,198.1,104.25,79.95,631.6,548.48,0.11,0.18,246.12,245.75,26.6,35.17,46.13,51.62,282.37,246.95,28.13,28.69,18.08,14.2,78.14,80.25,14.08,15.73,296.89,289.19,11.5,11.0
0,0,5,64,31,173,0.191,51,4,12,66,6,1,14,3,76.0,0,San Francisco,223.9,199.65,104.25,87.3,631.6,572.95,0.11,0.09,246.12,232.81,26.6,38.58,46.13,53.58,282.37,263.28,28.13,37.54,18.08,9.33,78.14,95.15,14.08,15.91,296.89,324.16,11.5,9.75
1,0,3,50,20,116,0.259,47,10,9,47,3,1,8,1,65.0,1,Southeastern La.,223.9,206.53,104.25,98.24,631.6,589.82,0.11,0.19,246.12,203.56,26.6,29.83,46.13,44.54,282.37,247.5,28.13,31.29,18.08,17.56,78.14,56.54,14.08,8.55,296.89,258.5,11.5,20.33
0,0,3,33,24,104,0.087,29,6,9,36,6,3,14,1,49.0,0,Hofstra,223.9,292.29,104.25,111.59,631.6,781.12,0.11,0.23,246.12,330.36,26.6,41.21,46.13,54.38,282.37,379.6,28.13,46.55,18.08,13.62,78.14,101.85,14.08,16.55,296.89,394.81,11.5,13.5
0,0,5,58,34,167,0.144,51,7,3,79,5,3,16,2,76.0,2,Marist,223.9,244.41,104.25,113.94,631.6,693.06,0.11,0.21,246.12,244.94,26.6,39.62,46.13,44.47,282.37,311.94,28.13,46.25,18.08,11.8,78.14,82.77,14.08,9.38,296.89,332.88,11.5,20.0
0,0,3,33,23,105,0.095,32,4,6,38,3,1,14,3,45.0,1,Rhode Island,223.9,173.63,104.25,84.05,631.6,515.89,0.11,0.18,246.12,206.8,26.6,29.54,46.13,41.53,282.37,245.76,28.13,34.5,18.08,8.55,78.14,85.92,14.08,9.0,296.89,238.47,11.5,20.4
0,0,4,46,29,145,0.117,43,1,10,62,6,2,8,2,53.0,1,Yale,223.9,151.0,104.25,66.14,631.6,431.48,0.11,0.14,246.12,230.15,26.6,29.4,46.13,29.5,282.37,217.72,28.13,22.5,18.08,10.38,78.14,54.12,14.08,7.73,296.89,213.68,11.5,9.11
0,0,5,68,23,151,0.298,67,6,8,73,7,4,12,1,84.0,1,New Hampshire,223.9,203.8,104.25,88.15,631.6,596.0,0.11,0.06,246.12,255.2,26.6,32.83,46.13,35.36,282.37,294.89,28.13,36.18,18.08,10.31,78.14,54.06,14.08,9.83,296.89,279.81,11.5,10.92
1,0,3,41,12,116,0.250,38,3,5,52,2,2,18,0,55.0,0,FIU,223.9,229.89,104.25,101.11,631.6,646.84,0.11,0.11,246.12,273.53,26.6,35.58,46.13,54.31,282.37,319.19,28.13,30.38,18.08,13.64,78.14,113.27,14.08,15.6,296.89,397.71,11.5,15.0
1,0,4,55,19,120,0.300,48,3,7,41,7,0,14,3,65.0,0,Jacksonville,223.9,241.27,104.25,114.73,631.6,683.47,0.11,0.12,246.12,257.15,26.6,34.07,46.13,58.93,282.37,284.64,28.13,39.08,18.08,24.71,78.14,65.17,14.08,13.2,296.89,332.86,11.5,12.6
0,0,4,43,27,124,0.129,37,2,6,38,7,1,4,2,48.0,0,Florida,223.9,226.8,104.25,94.0,631.6,596.95,0.11,0.19,246.12,277.8,26.6,33.43,46.13,54.79,282.37,266.06,28.13,39.6,18.08,16.0,78.14,104.43,14.08,14.58,296.89,311.11,11.5,12.67
0,0,3,38,28,127,0.079,38,3,5,60,5,2,4,0,45.0,1,Colgate,223.9,194.6,104.25,79.5,631.6,551.7,0.11,0.17,246.12,225.69,26.6,26.13,46.13,34.0,282.37,266.56,28.13,28.5,18.08,15.7,78.14,64.08,14.08,13.6,296.89,269.86,11.5,11.25
1,0,5,66,30,171,0.211,63,7,8,80,7,3,18,4,85.0,2,Holy Cross,223.9,193.53,104.25,100.47,631.6,601.74,0.11,0.09,246.12,245.07,26.6,40.33,46.13,52.17,282.37,294.88,28.13,36.15,18.08,16.5,78.14,71.69,14.08,13.44,296.89,297.44,11.5,12.5
0,0,5,73,35,190,0.200,70,7,13,88,2,5,10,4,90.0,2,Lehigh,223.9,201.7,104.25,88.7,631.6,590.35,0.11,0.14,246.12,240.06,26.6,30.23,46.13,44.0,282.37,301.71,28.13,32.75,18.08,27.91,78.14,67.69,14.08,13.64,296.89,287.44,11.5,6.17
1,0,3,49,13,101,0.356,42,1,9,44,4,3,6,0,56.0,0,Lafayette,223.9,199.12,104.25,91.65,631.6,580.94,0.11,0.11,246.12,209.93,26.6,28.0,46.13,46.33,282.37,266.2,28.13,33.64,18.08,9.73,78.14,62.83,14.08,4.7,296.89,285.93,11.5,4.17
0,0,5,62,35,218,0.124,56,5,12,102,7,5,20,2,82.0,1,Loyola Maryland,223.9,251.67,104.25,115.5,631.6,754.17,0.11,0.16,246.12,304.21,26.6,29.33,46.13,46.77,282.37,415.33,28.13,32.91,18.08,15.56,78.14,131.2,14.08,16.67,296.89,334.0,11.5,14.5
0,0,3,34,21,121,0.107,33,1,8,48,4,1,4,2,38.0,0,Navy,223.9,188.96,104.25,85.74,631.6,553.09,0.11,0.21,246.12,227.72,26.6,42.82,46.13,55.75,282.37,292.68,28.13,38.18,18.08,27.75,78.14,80.43,14.08,11.0,296.89,280.1,11.5,13.25
0,0,3,45,21,129,0.186,43,2,5,50,5,2,4,0,51.0,0,American,223.9,270.0,104.25,103.76,631.6,734.29,0.11,0.28,246.12,304.93,26.6,35.08,46.13,50.87,282.37,354.47,28.13,33.92,18.08,14.58,78.14,95.36,14.08,12.91,296.89,365.84,11.5,10.12
1,0,5,63,34,173,0.168,58,4,13,62,6,2,16,2,77.0,2,Bucknell,223.9,176.85,104.25,79.25,631.6,521.1,0.11,0.19,246.12,206.44,26.6,29.83,46.13,37.0,282.37,251.83,28.13,30.17,18.08,15.0,78.14,64.0,14.08,10.33,296.89,281.88,11.5,17.71
1,0,4,52,18,131,0.260,52,8,6,58,5,1,12,3,67.0,1,Holy Cross,223.9,193.53,104.25,100.47,631.6,601.74,0.11,0.09,246.12,245.07,26.6,40.33,46.13,52.17,282.37,294.88,28.13,36.15,18.08,16.5,78.14,71.69,14.08,13.44,296.89,297.44,11.5,12.5
0,0,3,41,17,97,0.247,41,2,8,36,5,4,2,1,48.0,0,Colgate,223.9,194.6,104.25,79.5,631.6,551.7,0.11,0.17,246.12,225.69,26.6,26.13,46.13,34.0,282.37,266.56,28.13,28.5,18.08,15.7,78.14,64.08,14.08,13.6,296.89,269.86,11.5,11.25
1,0,4,57,16,128,0.320,56,2,9,51,3,2,16,1,69.0,0,Lafayette,223.9,199.12,104.25,91.65,631.6,580.94,0.11,0.11,246.12,209.93,26.6,28.0,46.13,46.33,282.37,266.2,28.13,33.64,18.08,9.73,78.14,62.83,14.08,4.7,296.89,285.93,11.5,4.17
1,0,5,64,29,163,0.215,61,3,8,72,6,8,8,1,79.0,1,Lehigh,223.9,201.7,104.25,88.7,631.6,590.35,0.11,0.14,246.12,240.06,26.6,30.23,46.13,44.0,282.37,301.71,28.13,32.75,18.08,27.91,78.14,67.69,14.08,13.64,296.89,287.44,11.5,6.17
