BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
5,264.74,236.61,108.74,105.56,814.0,668.33,0.15,0.07,295.19,265.8,34.85,31.31,44.57,41.47,439.65,305.65,43.33,25.79,16.38,14.27,89.31,95.42,11.64,14.09,344.14,317.38,15.56,16.73,0,0,5,61,29,191,0.168,57,2,8,79,1,3,12,2,72.0
2,264.74,188.21,108.74,90.95,814.0,526.26,0.15,0.08,295.19,219.6,34.85,40.92,44.57,41.18,439.65,229.41,43.33,35.31,16.38,13.44,89.31,61.23,11.64,17.91,344.14,272.18,15.56,16.88,1,0,3,34,8,86,0.302,29,9,2,40,0,1,12,0,50.0
3,264.74,204.83,108.74,93.22,814.0,586.83,0.15,0.15,295.19,199.24,34.85,33.87,44.57,45.21,439.65,264.06,43.33,42.38,16.38,15.86,89.31,67.85,11.64,14.25,344.14,279.24,15.56,8.64,1,0,4,55,19,163,0.221,53,7,6,70,5,3,16,2,73.0
4,264.74,167.77,108.74,79.09,814.0,494.23,0.15,0.13,295.19,227.2,34.85,31.79,44.57,44.12,439.65,228.8,43.33,36.38,16.38,14.22,89.31,58.71,11.64,7.14,344.14,250.68,15.56,16.29,1,0,4,56,26,181,0.166,54,2,8,87,4,1,14,1,66.0
0,264.74,213.5,108.74,95.11,814.0,655.06,0.15,0.14,295.19,275.85,34.85,30.33,44.57,42.2,439.65,336.56,43.33,33.73,16.38,16.64,89.31,55.43,11.64,8.0,344.14,298.62,15.56,12.36,1,0,3,46,19,157,0.172,40,4,5,85,3,2,8,0,56.0
0,264.74,230.81,108.74,111.88,814.0,705.94,0.15,0.16,295.19,288.17,34.85,42.0,44.57,51.27,439.65,356.86,43.33,34.08,16.38,9.44,89.31,84.58,11.64,12.73,344.14,313.7,15.56,10.0,1,0,4,58,18,166,0.241,54,10,6,77,1,2,4,1,72.0
0,264.74,215.94,108.74,92.33,814.0,665.0,0.15,0.12,295.19,254.86,34.85,38.7,44.57,41.85,439.65,318.53,43.33,35.73,16.38,14.7,89.31,57.15,11.64,17.7,344.14,299.53,15.56,8.11,1,0,3,33,15,111,0.162,30,8,7,53,3,0,14,1,48.0
4,264.74,259.33,108.74,119.33,814.0,698.33,0.15,0.14,295.19,316.21,34.85,40.25,44.57,49.54,439.65,310.12,43.33,38.54,16.38,24.9,89.31,79.17,11.64,17.45,344.14,345.59,15.56,18.83,0,0,5,58,15,149,0.289,52,5,14,56,5,5,6,2,71.0
1,264.74,170.56,108.74,107.94,814.0,573.78,0.15,0.04,295.19,167.88,34.85,34.38,44.57,30.94,439.65,290.25,43.33,31.4,16.38,14.0,89.31,35.73,11.64,13.0,344.14,216.5,15.56,15.69,1,0,3,38,6,74,0.432,35,8,7,37,1,2,4,0,50.0
0,264.74,237.28,108.74,99.11,814.0,651.5,0.15,0.15,295.19,285.57,34.85,37.0,44.57,56.73,439.65,317.73,43.33,31.13,16.38,16.25,89.31,97.73,11.64,13.78,344.14,301.08,15.56,10.67,1,0,5,69,25,182,0.242,65,4,10,88,9,2,8,0,79.0
