Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,4,47,23,162,0.148,45,8,7,83,8,1,10,6,61.0,6,Tennessee St.,244.93,254.12,114.0,117.94,730.8,771.75,0.13,-0.02,259.85,294.54,38.4,27.23,50.7,51.31,363.46,386.64,37.64,26.2,15.45,15.11,69.62,109.4,17.36,21.2,360.04,364.5,14.62,20.5
0,0,4,42,29,146,0.089,39,2,7,57,3,4,12,2,54.0,2,FIU,244.93,229.89,114.0,101.11,730.8,646.84,0.13,0.11,259.85,273.53,38.4,35.58,50.7,54.31,363.46,319.19,37.64,30.38,15.45,13.64,69.62,113.27,17.36,15.6,360.04,397.71,14.62,15.0
0,0,3,35,16,104,0.183,30,1,6,46,8,1,6,3,40.0,2,Stetson,244.93,247.19,114.0,100.0,730.8,731.56,0.13,0.1,259.85,242.87,38.4,28.77,50.7,34.79,363.46,358.73,37.64,26.07,15.45,16.77,69.62,72.77,17.36,14.15,360.04,334.67,14.62,15.5
0,0,3,32,18,122,0.115,30,5,1,53,5,3,6,7,43.0,1,UAB,244.93,213.11,114.0,92.67,730.8,579.78,0.13,0.18,259.85,257.07,38.4,33.0,50.7,41.47,363.46,280.27,37.64,31.07,15.45,18.56,69.62,82.09,17.36,20.5,360.04,325.57,14.62,10.43
0,0,4,39,23,138,0.116,38,3,6,66,7,1,20,8,53.0,6,Memphis,244.93,231.44,114.0,107.11,730.8,658.11,0.13,-0.06,259.85,244.69,38.4,31.5,50.7,41.56,363.46,315.12,37.64,38.25,15.45,15.25,69.62,82.31,17.36,23.18,360.04,329.0,14.62,16.33
0,0,5,43,27,185,0.086,40,3,6,83,6,4,28,8,64.0,3,Central Ark.,244.93,256.56,114.0,105.56,730.8,677.78,0.13,0.17,259.85,333.15,38.4,32.79,50.7,44.12,363.46,302.12,37.64,41.7,15.45,14.31,69.62,74.79,17.36,12.0,360.04,340.38,14.62,13.78
0,0,5,51,28,164,0.140,46,2,7,71,6,2,14,4,62.0,1,UT Martin,244.93,283.38,114.0,133.12,730.8,849.19,0.13,0.11,259.85,301.93,38.4,39.23,50.7,59.0,363.46,417.29,37.64,33.43,15.45,19.1,69.62,88.25,17.36,27.58,360.04,411.75,14.62,11.12
0,0,3,34,13,113,0.186,32,1,1,50,5,0,12,2,41.0,0,Mercer,244.93,233.0,114.0,100.65,730.8,638.94,0.13,0.11,259.85,262.29,38.4,32.69,50.7,52.93,363.46,328.29,37.64,39.91,15.45,21.0,69.62,88.4,17.36,26.56,360.04,333.07,14.62,9.88
0,0,3,27,21,92,0.065,27,2,5,23,6,2,0,2,31.0,0,Southern Miss.,244.93,260.79,114.0,109.0,730.8,677.16,0.13,0.19,259.85,284.69,38.4,39.33,50.7,44.71,363.46,304.41,37.64,36.38,15.45,28.4,69.62,77.0,17.36,14.0,360.04,347.22,14.62,10.57
0,0,3,31,15,91,0.176,30,4,4,37,6,0,2,0,36.0,1,Florida St.,244.93,232.47,114.0,85.42,730.8,600.95,0.13,-0.01,259.85,276.6,38.4,29.58,50.7,35.73,363.46,281.71,37.64,32.42,15.45,16.0,69.62,120.0,17.36,13.6,360.04,372.8,14.62,11.44
