BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,254.12,244.93,117.94,114.0,771.75,730.8,-0.02,0.13,294.54,259.85,27.23,38.4,51.31,50.7,386.64,363.46,26.2,37.64,15.11,15.45,109.4,69.62,21.2,17.36,364.5,360.04,20.5,14.62,1,0,4,55,24,168,0.185,52,8,16,79,8,2,4,2,67.0
3,254.12,247.19,117.94,100.0,771.75,731.56,-0.02,0.1,294.54,242.87,27.23,28.77,51.31,34.79,386.64,358.73,26.2,26.07,15.11,16.77,109.4,72.77,21.2,14.15,364.5,334.67,20.5,15.5,0,0,4,53,21,167,0.192,50,5,13,71,6,3,10,3,66.0
0,254.12,229.89,117.94,101.11,771.75,646.84,-0.02,0.11,294.54,273.53,27.23,35.58,51.31,54.31,386.64,319.19,26.2,30.38,15.11,13.64,109.4,113.27,21.2,15.6,364.5,397.71,20.5,15.0,0,0,4,42,21,124,0.169,38,1,11,54,5,2,16,1,53.0
3,254.12,166.13,117.94,70.96,771.75,485.35,-0.02,0.18,294.54,271.23,27.23,40.17,51.31,55.43,386.64,249.35,26.2,36.54,15.11,10.64,109.4,60.07,21.2,9.91,364.5,268.92,20.5,28.57,0,0,4,37,23,145,0.097,28,4,9,68,12/,4,16,3,53.0
2,254.12,180.85,117.94,77.25,771.75,527.15,-0.02,0.12,294.54,280.5,27.23,30.0,51.31,41.07,386.64,282.5,26.2,34.91,15.11,20.8,109.4,63.42,21.2,4.8,364.5,270.32,20.5,14.09,0,0,4,55,23,138,0.232,51,2,9,63,7,1,14,2,65.0
3,254.12,231.25,117.94,94.25,771.75,664.25,-0.02,0.2,294.54,285.8,27.23,37.15,51.31,48.54,386.64,371.88,26.2,47.0,15.11,15.22,109.4,118.25,21.2,11.9,364.5,350.26,20.5,13.9,0,0,4,40,21,141,0.135,36,5,10,52,1,0,10,1,50.0
2,254.12,197.9,117.94,102.71,771.75,589.29,-0.02,0.01,294.54,204.16,27.23,32.0,51.31,32.2,386.64,268.63,26.2,28.89,15.11,16.27,109.4,77.21,21.2,10.8,364.5,280.18,20.5,14.07,1,0,3,47,14,110,0.300,46,3,6,47,1,1,19,0,60.5
0,254.12,242.72,117.94,112.39,771.75,696.61,-0.02,0.09,294.54,276.33,27.23,31.0,51.31,50.53,386.64,329.94,26.2,33.33,15.11,8.18,109.4,96.73,21.2,10.5,364.5,319.12,20.5,10.88,0,0,5,44,31,162,0.080,39,4,10,63,10,1,18,3,58.0
1,254.12,206.47,117.94,104.65,771.75,631.18,-0.02,0.1,294.54,202.38,27.23,29.75,51.31,57.43,386.64,280.19,26.2,35.18,15.11,11.6,109.4,63.33,21.2,12.0,364.5,290.87,20.5,8.22,1,0,4,51,15,125,0.288,47,8,9,49,3,3,4,4,64.0
1,254.12,208.5,117.94,87.35,771.75,654.0,-0.02,0.07,294.54,231.24,27.23,30.46,51.31,34.21,386.64,336.0,26.2,28.93,15.11,7.0,109.4,85.54,21.2,9.46,364.5,289.22,20.5,17.2,1,0,3,45,14,113,0.274,44,7,8,65,3,2,14,1,61.0
