BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,251.75,255.93,124.0,102.8,770.75,745.8,0.09,0.13,265.14,257.64,36.75,35.45,39.75,41.42,369.47,350.14,32.36,42.82,18.1,12.12,88.67,75.0,18.33,10.78,345.47,341.14,10.75,10.82,1,0,3,44,15,122,0.238,41,6,3,69,4,3,10,3,58.0
2,251.75,274.47,124.0,105.6,770.75,742.87,0.09,0.17,265.14,276.71,36.75,28.08,39.75,42.15,369.47,337.79,32.36,30.15,18.1,10.62,88.67,83.64,18.33,11.82,345.47,357.07,10.75,12.14,0,0,4,45,26,140,0.136,43,8,7,64,8,5,14,1,65.0
0,251.75,293.53,124.0,119.07,770.75,785.47,0.09,0.15,265.14,314.23,36.75,35.08,39.75,53.25,369.47,382.46,32.36,33.42,18.1,21.67,88.67,111.11,18.33,18.3,345.47,424.54,10.75,15.0,0,0,4,35,24,116,0.095,34,6,6,42,6,4,8,4,49.0
0,251.75,242.32,124.0,78.0,770.75,630.26,0.09,0.22,265.14,331.0,36.75,41.44,39.75,47.5,369.47,308.12,32.36,40.75,18.1,12.8,88.67,89.46,18.33,14.0,345.47,379.1,10.75,6.12,0,0,3,23,21,91,0.022,21,2,3,35,5,0,10,3,30.0
2,251.75,222.11,124.0,90.22,770.75,615.17,0.09,0.19,265.14,269.29,36.75,26.93,39.75,50.69,369.47,286.81,32.36,33.91,18.1,9.6,88.67,86.67,18.33,10.0,345.47,311.94,10.75,8.3,0,0,4,33,29,130,0.031,31,2,9,53,7,2,12,3,43.0
2,251.75,199.29,124.0,97.62,770.75,566.81,0.09,0.1,265.14,244.81,36.75,34.07,39.75,42.25,369.47,281.0,32.36,36.43,18.1,18.44,88.67,92.21,18.33,11.67,345.47,288.08,10.75,18.57,0,0,3,34,19,121,0.124,31,4,3,49,5,0,10,1,43.0
0,251.75,215.94,124.0,92.33,770.75,665.0,0.09,0.12,265.14,254.86,36.75,38.7,39.75,41.85,369.47,318.53,32.36,35.73,18.1,14.7,88.67,57.15,18.33,17.7,345.47,299.53,10.75,8.11,1,0,4,66,24,157,0.268,64,12,7,74,5,2,12,1,86.0
1,251.75,290.25,124.0,122.38,770.75,806.0,0.09,0.13,265.14,290.87,36.75,27.85,39.75,45.31,369.47,359.2,32.36,32.55,18.1,30.89,88.67,106.82,18.33,16.6,345.47,391.43,10.75,9.67,0,0,4,41,34,163,0.043,37,2,2,84,7,1,6,1,47.0
0,251.75,261.67,124.0,103.11,770.75,727.44,0.09,0.29,265.14,288.4,36.75,32.46,39.75,42.69,369.47,354.69,32.36,30.23,18.1,23.2,88.67,119.2,18.33,15.11,345.47,350.59,10.75,11.57,0,0,3,23,25,114,-0.018,21,2,3,43,4,1,10,0,31.0
1,251.75,332.69,124.0,127.75,770.75,897.31,0.09,0.28,265.14,417.17,36.75,37.0,39.75,46.67,369.47,457.57,32.36,34.82,18.1,22.0,88.67,92.4,18.33,18.0,345.47,453.79,10.75,9.78,0,0,3,27,17,110,0.091,26,2,2,38,3,1,6,4,33.0
1,251.75,199.7,124.0,83.4,770.75,546.05,0.09,0.14,265.14,316.33,36.75,33.18,39.75,50.75,369.47,274.29,32.36,22.79,18.1,10.2,88.67,68.44,18.33,21.6,345.47,278.25,10.75,8.22,0,0,3,28,24,114,0.035,28,2,7,46,4,2,7,1,35.5
1,251.75,272.5,124.0,107.94,770.75,812.31,0.09,0.15,265.14,288.57,36.75,50.33,39.75,51.0,369.47,399.0,32.36,39.6,18.1,12.22,88.67,95.8,18.33,14.9,345.47,385.86,10.75,13.12,0,0,5,46,27,178,0.107,42,5,6,94,8,4,16,5,63.0
1,251.75,237.28,124.0,99.11,770.75,651.5,0.09,0.15,265.14,285.57,36.75,37.0,39.75,56.73,369.47,317.73,32.36,31.13,18.1,16.25,88.67,97.73,18.33,13.78,345.47,301.08,10.75,10.67,0,0,5,42,18,125,0.192,37,12,4,40,9,1,10,3,60.0
0,251.75,230.65,124.0,94.95,770.75,675.65,0.09,0.18,265.14,305.93,36.75,33.25,39.75,32.94,369.47,339.89,32.36,29.57,18.1,15.09,88.67,82.69,18.33,12.42,345.47,336.21,10.75,15.29,0,0,5,56,25,181,0.171,47,9,5,87,5,3,12,1,74.0
0,251.75,241.75,124.0,108.25,770.75,688.38,0.09,0.16,265.14,277.92,36.75,33.58,39.75,39.77,369.47,304.2,32.36,40.27,18.1,14.33,88.67,113.33,18.33,14.78,345.47,377.69,10.75,8.44,1,0,3,44,11,96,0.344,41,6,4,52,4,2,12,1,58.0
0,251.75,237.39,124.0,95.06,770.75,614.0,0.09,0.09,265.14,262.6,36.75,44.83,39.75,41.12,369.47,280.06,32.36,32.23,18.1,11.33,88.67,98.17,18.33,12.5,345.47,323.65,10.75,12.1,0,0,4,37,19,115,0.157,31,2,2,45,16/,5,8,5,48.0
1,251.75,167.77,124.0,79.09,770.75,494.23,0.09,0.13,265.14,227.2,36.75,31.79,39.75,44.12,369.47,228.8,32.36,36.38,18.1,14.22,88.67,58.71,18.33,7.14,345.47,250.68,10.75,16.29,1,0,4,50,19,124,0.250,50,5,1,63,3,0,16,0,63.0
0,251.75,265.39,124.0,112.06,770.75,751.83,0.09,0.05,265.14,298.6,36.75,36.4,39.75,74.2,369.47,390.93,32.36,24.14,18.1,13.1,88.67,107.45,18.33,13.18,345.47,366.44,10.75,8.86,1,0,4,50,30,173,0.116,46,2,6,87,4,2,22,0,65.0
1,251.75,230.65,124.0,94.95,770.75,675.65,0.09,0.18,265.14,305.93,36.75,33.25,39.75,32.94,369.47,339.89,32.36,29.57,18.1,15.09,88.67,82.69,18.33,12.42,345.47,336.21,10.75,15.29,0,0,4,59,24,174,0.201,52,4,4,72,2,0,8,0,67.0
