Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,4,45,18,130,0.208,44,2,8,61,7,2,14,1,56.0,2,Central Mich.,218.36,251.94,94.0,116.75,583.93,723.56,0.15,0.13,215.31,253.93,50.3,24.86,59.0,38.13,248.38,326.67,52.6,32.25,14.11,13.5,67.8,93.0,14.33,11.5,309.69,331.93,12.44,7.67
0,0,3,26,26,95,0,23,3,6,36,12,1,2,1,31.0,0,UIC,218.36,293.81,94.0,131.0,583.93,851.19,0.15,0.19,215.31,315.64,50.3,37.17,59.0,39.08,248.38,402.53,52.6,45.11,14.11,9.23,67.8,108.54,14.33,13.92,309.69,398.17,12.44,10.56
0,0,3,24,20,92,0.043,24,5,6,29,6,0,6,2,32.0,1,Bryant,218.36,296.17,94.0,138.89,583.93,853.06,0.15,0.17,215.31,312.44,50.3,41.08,59.0,52.5,248.38,389.88,52.6,42.36,14.11,19.25,67.8,104.08,14.33,16.27,309.69,388.38,12.44,21.67
0,0,3,24,13,76,0.145,23,1,13,20,7,1,10,1,31.0,1,Michigan St.,218.36,234.74,94.0,108.16,583.93,614.0,0.15,0.27,215.31,260.44,50.3,40.08,59.0,51.5,248.38,242.61,52.6,42.83,14.11,25.8,67.8,99.15,14.33,15.54,309.69,326.86,12.44,7.18
0,0,3,28,15,79,0.165,24,3,11,25,6,1,6,0,35.0,2,North Carolina,218.36,190.58,94.0,86.84,583.93,518.42,0.15,0.14,215.31,242.36,50.3,25.33,59.0,38.19,248.38,234.0,52.6,28.17,14.11,11.1,67.8,105.73,14.33,14.64,309.69,271.62,12.44,11.0
0,0,3,26,12,94,0.149,26,1,7,38,2,1,6,0,31.0,0,UNC Greensboro,218.36,211.5,94.0,94.78,583.93,632.5,0.15,0.19,215.31,237.07,50.3,32.83,59.0,43.73,248.38,323.56,52.6,31.54,14.11,7.55,67.8,83.0,14.33,10.17,309.69,278.85,12.44,11.7
1,0,3,36,20,90,0.178,31,9,5,33,1,3,10,3,53.0,2,St. Francis Brooklyn,218.36,204.83,94.0,93.22,583.93,586.83,0.15,0.15,215.31,199.24,50.3,33.87,59.0,45.21,248.38,264.06,52.6,42.38,14.11,15.86,67.8,67.85,14.33,14.25,309.69,279.24,12.44,8.64
1,0,4,49,9,106,0.377,47,13,12,43,10,5,8,3,71.0,0,Hampton,218.36,188.21,94.0,90.95,583.93,526.26,0.15,0.08,215.31,219.6,50.3,40.92,59.0,41.18,248.38,229.41,52.6,35.31,14.11,13.44,67.8,61.23,14.33,17.91,309.69,272.18,12.44,16.88
1,0,3,29,8,78,0.269,26,10,6,37,6,0,6,0,42.0,3,South Carolina St.,218.36,148.5,94.0,87.44,583.93,441.25,0.15,0.05,215.31,163.0,50.3,30.14,59.0,39.79,248.38,194.14,52.6,35.86,14.11,13.8,67.8,36.15,14.33,8.92,309.69,211.4,12.44,9.36
0,0,4,45,17,104,0.269,45,8,8,43,9,6,2,3,60.0,0,Lehigh,218.36,201.7,94.0,88.7,583.93,590.35,0.15,0.14,215.31,240.06,50.3,30.23,59.0,44.0,248.38,301.71,52.6,32.75,14.11,27.91,67.8,67.69,14.33,13.64,309.69,287.44,12.44,6.17
0,0,3,26,12,100,0.140,24,2,8,42,10,1,16,3,37.0,2,Air Force,218.36,214.77,94.0,96.77,583.93,602.41,0.15,0.14,215.31,262.29,50.3,33.4,59.0,57.38,248.38,264.76,52.6,35.08,14.11,13.2,67.8,109.58,14.33,13.64,309.69,334.19,12.44,11.45
0,0,4,42,20,111,0.198,42,3,12,39,10,2,6,1,50.0,2,Navy,218.36,188.96,94.0,85.74,583.93,553.09,0.15,0.21,215.31,227.72,50.3,42.82,59.0,55.75,248.38,292.68,52.6,38.18,14.11,27.75,67.8,80.43,14.33,11.0,309.69,280.1,12.44,13.25
0,0,3,31,17,89,0.157,30,1,1,37,10,1,14,3,40.0,1,Samford,218.36,263.5,94.0,108.95,583.93,754.65,0.15,0.16,215.31,380.92,50.3,52.1,59.0,61.08,248.38,445.8,52.6,45.09,14.11,18.2,67.8,122.8,14.33,21.44,309.69,470.5,12.44,15.71
0,0,3,25,11,74,0.189,23,3,3,20,14,0,8,2,32.0,1,Denver,218.36,237.39,94.0,95.06,583.93,614.0,0.15,0.09,215.31,262.6,50.3,44.83,59.0,41.12,248.38,280.06,52.6,32.23,14.11,11.33,67.8,98.17,14.33,12.5,309.69,323.65,12.44,12.1
1,0,3,36,5,63,0.492,33,12,9,29,2,2,14,1,57.0,4,Delaware St.,218.36,210.87,94.0,111.27,583.93,604.07,0.15,-0.02,215.31,257.91,50.3,44.45,59.0,59.73,248.38,291.92,52.6,50.0,14.11,10.89,67.8,59.27,14.33,10.3,309.69,339.67,12.44,8.62
1,0,3,39,6,91,0.363,38,11,11,39,4,1,6,2,54.0,0,Norfolk St.,218.36,107.0,94.0,53.76,583.93,294.48,0.15,0.03,215.31,135.67,50.3,28.23,59.0,33.31,248.38,129.78,52.6,31.62,14.11,14.0,67.8,34.46,14.33,10.89,309.69,172.71,12.44,5.92
0,0,3,25,21,96,0.042,21,3,5,41,7,0,12,2,34.0,4,Howard,218.36,198.4,94.0,92.55,583.93,560.25,0.15,0.13,215.31,257.71,50.3,27.64,59.0,56.6,248.38,259.0,52.6,31.25,14.11,11.6,67.8,70.42,14.33,11.18,309.69,287.85,12.44,9.29
1,0,5,52,20,159,0.201,45,6,13,52,5,7,10,13/,70.0,6,Coppin St.,218.36,216.33,94.0,109.11,583.93,596.56,0.15,0.07,215.31,220.62,50.3,51.3,59.0,67.0,248.38,244.76,52.6,36.31,14.11,18.33,67.8,86.73,14.33,19.9,309.69,297.0,12.44,10.6
0,0,3,21,21,84,0,18,1,8,29,2,2,4,0,26.0,2,Morgan St.,218.36,205.06,94.0,88.94,583.93,572.22,0.15,0.03,215.31,261.0,50.3,38.92,59.0,49.4,248.38,287.13,52.6,35.83,14.11,13.18,67.8,69.64,14.33,11.17,309.69,334.71,12.44,16.0
0,0,4,52,20,139,0.230,51,8,12,57,6,1,10,2,66.0,2,Liberty,218.36,220.85,94.0,94.15,583.93,582.95,0.15,0.24,215.31,230.89,50.3,36.54,59.0,52.56,248.38,242.84,52.6,28.71,14.11,13.29,67.8,79.27,14.33,11.5,309.69,315.14,12.44,11.7
1,0,4,43,15,104,0.269,37,16/,6,43,8,1,14,2,67.0,4,Delaware St.,218.36,210.87,94.0,111.27,583.93,604.07,0.15,-0.02,215.31,257.91,50.3,44.45,59.0,59.73,248.38,291.92,52.6,50.0,14.11,10.89,67.8,59.27,14.33,10.3,309.69,339.67,12.44,8.62
1,0,3,35,8,74,0.365,31,8,12,33,6,0,12,2,49.0,2,Norfolk St.,218.36,107.0,94.0,53.76,583.93,294.48,0.15,0.03,215.31,135.67,50.3,28.23,59.0,33.31,248.38,129.78,52.6,31.62,14.11,14.0,67.8,34.46,14.33,10.89,309.69,172.71,12.44,5.92
1,0,5,59,16,160,0.269,51,5,16,68,7,4,8,1,72.0,0,Howard,218.36,198.4,94.0,92.55,583.93,560.25,0.15,0.13,215.31,257.71,50.3,27.64,59.0,56.6,248.38,259.0,52.6,31.25,14.11,11.6,67.8,70.42,14.33,11.18,309.69,287.85,12.44,9.29
0,0,5,47,22,126,0.198,42,11,22/,36,11,0,12,0,64.0,4,Coppin St.,218.36,216.33,94.0,109.11,583.93,596.56,0.15,0.07,215.31,220.62,50.3,51.3,59.0,67.0,248.38,244.76,52.6,36.31,14.11,18.33,67.8,86.73,14.33,19.9,309.69,297.0,12.44,10.6
1,0,3,44,21,112,0.205,40,9,5,46,5,6,4,0,61.0,0,Morgan St.,218.36,205.06,94.0,88.94,583.93,572.22,0.15,0.03,215.31,261.0,50.3,38.92,59.0,49.4,248.38,287.13,52.6,35.83,14.11,13.18,67.8,69.64,14.33,11.17,309.69,334.71,12.44,16.0
0,0,5,59,21,147,0.259,51,6,16,56,10,1,26,1,79.0,0,N.C. A&T,218.36,185.65,94.0,101.06,583.93,526.24,0.15,0.09,215.31,203.21,50.3,44.5,59.0,51.14,248.38,221.44,52.6,29.79,14.11,12.64,67.8,61.0,14.33,9.78,309.69,313.5,12.44,12.86
