Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,5,58,24,163,0.209,52,8,9,65,7,2,20,0,78.0,4,Jackson St.,183.6,240.33,100.55,133.61,560.6,697.83,0.11,0.1,188.61,247.81,29.8,43.33,38.82,40.07,242.26,271.61,38.38,31.28,15.08,32.67,91.42,77.23,10.25,14.18,285.21,331.88,10.0,17.79
0,0,4,44,22,132,0.167,41,7,12,49,6,2,8,3,57.0,5,Alabama St.,183.6,225.33,100.55,115.1,560.6,626.71,0.11,0.06,188.61,230.11,29.8,42.56,38.82,41.83,242.26,289.78,38.38,43.41,15.08,24.4,91.42,78.54,10.25,12.9,285.21,324.61,10.0,11.54
1,0,5,50,26,141,0.170,40,6,10,56,7,0,22,0,67.0,0,Alabama A&M,183.6,232.55,100.55,98.85,560.6,621.8,0.11,0.12,188.61,253.71,29.8,48.75,38.82,43.31,242.26,288.61,38.38,40.56,15.08,16.33,91.42,79.67,10.25,18.29,285.21,311.05,10.0,13.7
1,0,4,51,23,169,0.166,49,4,15,78,4,2,16,0,65.0,0,N.C. Central,183.6,153.2,100.55,81.85,560.6,472.15,0.11,0.07,188.61,191.67,29.8,24.29,38.82,29.57,242.26,229.5,38.38,30.17,15.08,12.82,91.42,62.79,10.25,10.91,285.21,234.38,10.0,8.64
0,0,5,53,33,182,0.110,47,7,6,83,4,3,14,0,70.0,0,Evansville,183.6,242.72,100.55,112.39,560.6,696.61,0.11,0.09,188.61,276.33,29.8,31.0,38.82,50.53,242.26,329.94,38.38,33.33,15.08,8.18,91.42,96.73,10.25,10.5,285.21,319.12,10.0,10.88
0,0,4,50,26,163,0.147,50,3,8,76,9,4,4,0,59.0,0,Elon,183.6,212.94,100.55,99.61,560.6,642.67,0.11,0.16,188.61,255.07,29.8,28.86,38.82,30.53,242.26,310.44,38.38,27.86,15.08,17.5,91.42,77.33,10.25,7.83,285.21,284.76,10.0,12.0
0,0,3,30,17,92,0.141,27,3,9,31,4,1,4,3,36.0,2,Charlotte,183.6,244.53,100.55,96.47,560.6,708.05,0.11,0.17,188.61,310.64,29.8,30.38,38.82,39.81,242.26,334.33,38.38,28.29,15.08,18.83,91.42,96.0,10.25,25.09,285.21,346.53,10.0,10.22
0,0,3,25,20,102,0.049,23,1,6,34,6,1,10,4,32.0,3,East Carolina,183.6,205.95,100.55,91.26,560.6,591.84,0.11,0.11,188.61,227.12,29.8,25.13,38.82,32.47,242.26,271.61,38.38,33.67,15.08,10.9,91.42,68.29,10.25,13.82,285.21,270.94,10.0,17.14
0,0,3,31,21,106,0.094,28,2,9,48,10,1,16,2,42.0,2,Eastern Wash.,183.6,206.0,100.55,94.67,560.6,634.89,0.11,0.12,188.61,228.27,29.8,36.17,38.82,34.06,242.26,315.44,38.38,34.79,15.08,8.08,91.42,71.43,10.25,11.58,285.21,296.19,10.0,13.4
1,0,4,45,23,139,0.158,41,6,14,61,5,3,10,1,59.0,3,N.C. A&T,183.6,185.65,100.55,101.06,560.6,526.24,0.11,0.09,188.61,203.21,29.8,44.5,38.82,51.14,242.26,221.44,38.38,29.79,15.08,12.64,91.42,61.0,10.25,9.78,285.21,313.5,10.0,12.86
