Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,3,40,6,81,0.420,34,4,9,32,3,0,10,1,49.0,1,North Carolina,279.53,190.58,98.76,86.84,731.53,518.42,0.22,0.14,348.23,242.36,34.42,25.33,49.23,38.19,372.36,234.0,32.08,28.17,13.56,11.1,144.8,105.73,15.89,14.64,400.73,271.62,8.62,11.0
1,0,4,56,27,172,0.169,50,8,12,68,4,1,20,0,75.0,0,Florida St.,279.53,232.47,98.76,85.42,731.53,600.95,0.22,-0.01,348.23,276.6,34.42,29.58,49.23,35.73,372.36,281.71,32.08,32.42,13.56,16.0,144.8,120.0,15.89,13.6,400.73,372.8,8.62,11.44
1,0,4,62,20,146,0.288,60,4,8,66,1,0,18,0,75.0,1,Texas,279.53,239.76,98.76,80.76,731.53,586.18,0.22,0.29,348.23,273.57,34.42,27.67,49.23,52.57,372.36,266.47,32.08,31.6,13.56,11.0,144.8,109.18,15.89,16.45,400.73,363.25,8.62,7.38
1,0,4,53,9,134,0.328,53,4,7,56,7,1,32,1,74.0,2,High Point,279.53,178.68,98.76,77.18,731.53,486.23,0.22,0.14,348.23,206.72,34.42,39.42,49.23,42.27,372.36,235.32,32.08,45.8,13.56,15.11,144.8,81.75,15.89,14.44,400.73,264.76,8.62,8.71
0,0,4,59,17,143,0.294,59,5,5,61,5,2,16,1,74.0,0,Baylor,279.53,248.37,98.76,100.74,731.53,666.16,0.22,0.21,348.23,278.56,34.42,29.75,49.23,45.64,372.36,298.39,32.08,22.4,13.56,8.55,144.8,97.07,15.89,13.92,400.73,324.97,8.62,10.23
1,0,3,41,10,92,0.337,38,12,6,27,4,0,15,2,60.5,1,North Texas,279.53,302.53,98.76,115.47,731.53,813.29,0.22,0.15,348.23,316.87,34.42,33.36,49.23,54.46,372.36,377.07,32.08,29.5,13.56,18.56,144.8,102.25,15.89,12.69,400.73,399.41,8.62,7.45
1,0,3,43,9,103,0.330,41,2,6,49,2,1,16,2,54.0,0,Marquette,279.53,265.89,98.76,91.17,731.53,679.89,0.22,0.11,348.23,281.12,34.42,46.91,49.23,46.79,372.36,329.0,32.08,39.9,13.56,11.86,144.8,110.7,15.89,18.3,400.73,424.18,8.62,11.29
1,0,4,50,13,125,0.296,47,4,11,52,1,2,24,2,68.0,1,Illinois St.,279.53,259.39,98.76,97.83,731.53,731.67,0.22,0.21,348.23,272.62,34.42,32.09,49.23,53.82,372.36,396.27,32.08,25.69,13.56,10.91,144.8,95.58,15.89,10.57,400.73,357.22,8.62,8.5
1,0,3,40,11,108,0.269,38,10,4,47,2,1,12,3,57.0,1,Ohio St.,279.53,267.88,98.76,111.53,731.53,717.29,0.22,0.16,348.23,284.47,34.42,35.0,49.23,51.67,372.36,326.53,32.08,40.85,13.56,16.18,144.8,74.0,15.89,16.33,400.73,382.53,8.62,9.75
1,0,3,44,4,88,0.455,42,8,4,42,1,1,21,3,63.5,1,Rutgers,279.53,271.8,98.76,128.93,731.53,728.93,0.22,0.16,348.23,275.64,34.42,37.0,49.23,50.36,372.36,297.29,32.08,38.93,13.56,20.22,144.8,107.69,15.89,18.18,400.73,388.57,8.62,13.33
0,0,3,39,13,112,0.232,37,4,9,41,6,0,8,0,47.0,0,Minnesota,279.53,242.32,98.76,78.0,731.53,630.26,0.22,0.22,348.23,331.0,34.42,41.44,49.23,47.5,372.36,308.12,32.08,40.75,13.56,12.8,144.8,89.46,15.89,14.0,400.73,379.1,8.62,6.12
1,0,3,45,21,110,0.218,42,6,3,40,5,0,12,0,57.0,0,Purdue,279.53,267.53,98.76,104.47,731.53,712.0,0.22,0.07,348.23,339.29,34.42,49.8,49.23,51.5,372.36,330.71,32.08,32.2,13.56,24.33,144.8,111.0,15.89,22.0,400.73,400.66,8.62,7.89
