BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,264.29,199.7,109.94,83.4,779.88,546.05,0.09,0.14,349.92,316.33,39.5,33.18,40.14,50.75,406.4,274.29,30.58,22.79,12.11,10.2,132.11,68.44,14.6,21.6,399.39,278.25,10.6,8.22,0,0,3,29,14,93,0.161,28,2,7,34,2,2,4,3,35.0
0,264.29,236.06,109.94,111.12,779.88,710.41,0.09,0.09,349.92,237.31,39.5,26.64,40.14,41.93,406.4,338.81,30.58,34.36,12.11,16.57,132.11,61.93,14.6,9.58,399.39,308.47,10.6,14.38,1,0,4,55,22,160,0.206,49,8,5,65,3,1,8,0,68.0
0,264.29,213.11,109.94,92.67,779.88,579.78,0.09,0.18,349.92,257.07,39.5,33.0,40.14,41.47,406.4,280.27,30.58,31.07,12.11,18.56,132.11,82.09,14.6,20.5,399.39,325.57,10.6,10.43,0,0,3,38,21,108,0.157,36,3,11,42,7,3,6,2,47.0
0,264.29,230.65,109.94,94.95,779.88,675.65,0.09,0.18,349.92,305.93,39.5,33.25,40.14,32.94,406.4,339.89,30.58,29.57,12.11,15.09,132.11,82.69,14.6,12.42,399.39,336.21,10.6,15.29,0,0,3,38,15,120,0.192,37,2,4,51,5,0,4,0,42.0
0,264.29,244.94,109.94,111.76,779.88,701.65,0.09,0.22,349.92,280.64,39.5,38.69,40.14,43.36,406.4,336.27,30.58,44.08,12.11,14.89,132.11,109.64,14.6,14.45,399.39,360.27,10.6,14.6,1,0,3,48,12,109,0.330,46,6,4,41,5,1,11,1,60.5
1,264.29,238.35,109.94,95.76,779.88,661.53,0.09,0.17,349.92,293.23,39.5,44.36,40.14,39.93,406.4,348.29,30.58,43.9,12.11,13.44,132.11,110.09,14.6,19.3,399.39,351.1,10.6,13.17,0,0,5,68,34,188,0.181,62,2,5,79,8,0,10,1,75.0
0,264.29,241.75,109.94,108.25,779.88,688.38,0.09,0.16,349.92,277.92,39.5,33.58,40.14,39.77,406.4,304.2,30.58,40.27,12.11,14.33,132.11,113.33,14.6,14.78,399.39,377.69,10.6,8.44,1,0,3,46,12,111,0.306,45,7,3,59,2,0,12,4,59.0
1,264.29,251.94,109.94,116.75,779.88,723.56,0.09,0.13,349.92,253.93,39.5,24.86,40.14,38.13,406.4,326.67,30.58,32.25,12.11,13.5,132.11,93.0,14.6,11.5,399.39,331.93,10.6,7.67,1,0,3,43,12,107,0.290,38,5,5,45,2,0,8,1,52.0
0,264.29,264.0,109.94,115.31,779.88,785.44,0.09,0.18,349.92,305.38,39.5,25.67,40.14,38.92,406.4,400.86,30.58,31.45,12.11,14.44,132.11,97.27,14.6,15.1,399.39,371.21,10.6,14.56,0,0,5,70,37,224,0.147,63,6,13,90,6,1,4,3,79.0
1,264.29,188.21,109.94,81.26,779.88,527.11,0.09,0.15,349.92,222.47,39.5,37.33,40.14,47.06,406.4,241.39,30.58,35.93,12.11,11.38,132.11,69.75,14.6,13.55,399.39,283.34,10.6,9.75,1,0,3,36,8,95,0.295,34,3,5,43,2,1,20,1,50.0
0,264.29,242.32,109.94,78.0,779.88,630.26,0.09,0.22,349.92,331.0,39.5,41.44,40.14,47.5,406.4,308.12,30.58,40.75,12.11,12.8,132.11,89.46,14.6,14.0,399.39,379.1,10.6,6.12,0,0,3,33,19,118,0.119,32,2,8,56,4,1,10,2,41.0
1,264.29,208.68,109.94,76.47,779.88,562.53,0.09,0.2,349.92,265.0,39.5,25.29,40.14,35.69,406.4,279.0,30.58,23.57,12.11,8.56,132.11,92.25,14.6,12.42,399.39,309.34,10.6,14.29,0,0,4,42,34,170,0.047,41,5,4,80,5,1,8,1,52.0
0,264.29,320.0,109.94,130.8,779.88,988.8,0.09,0.19,349.92,378.42,39.5,42.82,40.14,62.55,406.4,552.23,30.58,45.33,12.11,14.56,132.11,109.92,14.6,11.08,399.39,466.27,10.6,8.5,0,0,4,43,23,164,0.122,43,4,4,79,2,1,18,0,57.0
