Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,3,46,16,125,0.240,45,3,6,56,5,2,8,2,55.0,0,Kansas St.,218.5,208.68,92.22,76.47,622.0,562.53,0.17,0.2,247.53,265.0,28.83,25.29,48.57,35.69,284.88,279.0,23.92,23.57,12.67,8.56,79.08,92.25,9.08,12.42,288.65,309.34,8.0,14.29
0,0,3,45,24,121,0.174,43,0,6,61,2,1,10,1,51.0,1,Kansas St.,218.5,208.68,92.22,76.47,622.0,562.53,0.17,0.2,247.53,265.0,28.83,25.29,48.57,35.69,284.88,279.0,23.92,23.57,12.67,8.56,79.08,92.25,9.08,12.42,288.65,309.34,8.0,14.29
1,0,4,56,16,139,0.288,54,10,12,61,5,3,10,0,74.0,0,Idaho,218.5,231.29,92.22,83.95,622.0,637.05,0.17,0.12,247.53,284.62,28.83,37.83,48.57,53.71,284.88,323.5,23.92,37.08,12.67,16.78,79.08,113.5,9.08,15.6,288.65,361.35,8.0,18.43
0,0,5,60,29,183,0.169,57,3,13,78,3,2,6,7/,68.0,0,Portland,218.5,295.75,92.22,111.0,622.0,787.75,0.17,0.23,247.53,345.0,28.83,53.8,48.57,75.18,284.88,375.0,23.92,45.45,12.67,14.11,79.08,114.45,9.08,20.38,288.65,401.77,8.0,13.43
1,0,4,57,21,150,0.240,53,6,10,60,5,1,12,0,70.0,1,San Diego St.,218.5,225.19,92.22,101.0,622.0,587.76,0.17,0.21,247.53,314.07,28.83,34.33,48.57,48.44,284.88,249.26,23.92,39.18,12.67,11.55,79.08,96.87,9.08,13.85,288.65,315.5,8.0,14.09
0,0,3,35,16,106,0.179,34,3,6,44,4,2,4,0,42.0,2,Oregon,218.5,381.0,92.22,131.43,622.0,1005.57,0.17,0.18,247.53,385.62,28.83,42.36,48.57,55.83,284.88,467.38,23.92,36.67,12.67,18.11,79.08,121.55,9.08,19.3,288.65,510.12,8.0,12.43
0,0,5,64,31,188,0.176,62,1,11,93,5,2,10,2,72.0,0,Oregon,218.5,381.0,92.22,131.43,622.0,1005.57,0.17,0.18,247.53,385.62,28.83,42.36,48.57,55.83,284.88,467.38,23.92,36.67,12.67,18.11,79.08,121.55,9.08,19.3,288.65,510.12,8.0,12.43
1,0,3,51,16,121,0.289,50,4,5,55,2,2,8,0,61.0,0,UC Davis,218.5,204.4,92.22,85.1,622.0,592.6,0.17,0.2,247.53,224.65,28.83,26.8,48.57,36.0,284.88,297.06,23.92,31.25,12.67,11.0,79.08,82.77,9.08,9.62,288.65,285.44,8.0,7.46
1,0,5,71,34,212/,0.175,67,11,8,99,4,1,10,2,88.0,0,UC Irvine,218.5,220.89,92.22,90.28,622.0,626.44,0.17,0.12,247.53,265.36,28.83,31.36,48.57,43.67,284.88,305.38,23.92,36.92,12.67,14.78,79.08,74.07,9.08,12.1,288.65,316.66,8.0,7.55
1,0,3,39,14,113,0.221,37,6,11,40,3,0,16,1,53.0,0,Cal St. Fullerton,218.5,153.35,92.22,70.26,622.0,458.65,0.17,0.08,247.53,183.56,28.83,22.22,48.57,24.89,284.88,217.71,23.92,28.38,12.67,7.73,79.08,52.88,9.08,15.1,288.65,211.14,8.0,11.0
1,0,3,37,19,98,0.184,33,7,9,35,0,1,10,1,50.0,0,UC Riverside,218.5,204.3,92.22,93.5,622.0,608.5,0.17,0.2,247.53,214.83,28.83,23.4,48.57,34.88,284.88,287.37,23.92,21.37,12.67,15.56,79.08,67.79,9.08,11.71,288.65,265.76,8.0,10.29
1,0,5,55,31,174,0.138,51,5,14,89,3,2,22,2,73.0,1,UC Santa Barbara,218.5,219.9,92.22,84.5,622.0,623.8,0.17,0.2,247.53,275.33,28.83,32.64,48.57,56.21,284.88,328.47,23.92,29.23,12.67,12.44,79.08,74.23,9.08,9.18,288.65,320.56,8.0,12.56
0,0,4,63,31,179,0.179,62,4,10,73,0,0,18,4,76.0,1,Cal Poly,218.5,201.74,92.22,71.26,622.0,520.58,0.17,0.22,247.53,257.0,28.83,27.83,48.57,37.77,284.88,244.12,23.92,26.64,12.67,12.42,79.08,83.42,9.08,8.55,288.65,283.32,8.0,10.88
1,0,4,56,19,153,0.242,54,5,12,61,1,1,12,2,68.0,0,Long Beach St.,218.5,240.78,92.22,94.17,622.0,650.28,0.17,0.09,247.53,269.07,28.83,31.85,48.57,46.67,284.88,325.73,23.92,26.0,12.67,18.11,79.08,89.85,9.08,19.27,288.65,343.44,8.0,17.91
1,0,4,60,21,155,0.252,55,3,10,66,5,0,10,2,68.0,0,CSUN,218.5,209.05,92.22,88.84,622.0,577.84,0.17,0.1,247.53,230.56,28.83,33.0,48.57,36.65,284.88,262.12,23.92,36.46,12.67,15.4,79.08,76.08,9.08,10.77,288.65,294.79,8.0,14.0
1,0,3,42,13,112,0.259,41,5,12,48,1,0,13,1,53.5,0,UC Riverside,218.5,204.3,92.22,93.5,622.0,608.5,0.17,0.2,247.53,214.83,28.83,23.4,48.57,34.88,284.88,287.37,23.92,21.37,12.67,15.56,79.08,67.79,9.08,11.71,288.65,265.76,8.0,10.29
1,0,3,43,11,96,0.333,40,13,1,50,2,1,4,0,59.0,0,Cal St. Fullerton,218.5,153.35,92.22,70.26,622.0,458.65,0.17,0.08,247.53,183.56,28.83,22.22,48.57,24.89,284.88,217.71,23.92,28.38,12.67,7.73,79.08,52.88,9.08,15.1,288.65,211.14,8.0,11.0
1,0,5,63,31,168,0.190,57,4,4,65,1,4,15,2,78.5,3,Cal Poly,218.5,201.74,92.22,71.26,622.0,520.58,0.17,0.22,247.53,257.0,28.83,27.83,48.57,37.77,284.88,244.12,23.92,26.64,12.67,12.42,79.08,83.42,9.08,8.55,288.65,283.32,8.0,10.88
0,0,3,38,24,119,0.118,35,2,7,56,3,0,16,0,48.0,1,UC Santa Barbara,218.5,219.9,92.22,84.5,622.0,623.8,0.17,0.2,247.53,275.33,28.83,32.64,48.57,56.21,284.88,328.47,23.92,29.23,12.67,12.44,79.08,74.23,9.08,9.18,288.65,320.56,8.0,12.56
1,0,3,44,17,104,0.260,41,3,6,39,1,1,12,2,54.0,1,CSUN,218.5,209.05,92.22,88.84,622.0,577.84,0.17,0.1,247.53,230.56,28.83,33.0,48.57,36.65,284.88,262.12,23.92,36.46,12.67,15.4,79.08,76.08,9.08,10.77,288.65,294.79,8.0,14.0
1,0,4,51,21,148,0.203,48,8,8,57,2,0,10,0,64.0,1,Long Beach St.,218.5,240.78,92.22,94.17,622.0,650.28,0.17,0.09,247.53,269.07,28.83,31.85,48.57,46.67,284.88,325.73,23.92,26.0,12.67,18.11,79.08,89.85,9.08,19.27,288.65,343.44,8.0,17.91
0,0,5,53,22,157,0.197,52,4,9,64,9,2,14,5,66.0,0,Pepperdine,218.5,227.74,92.22,86.21,622.0,603.37,0.17,0.14,247.53,292.07,28.83,35.15,48.57,50.29,284.88,278.82,23.92,29.92,12.67,13.0,79.08,96.83,9.08,16.12,288.65,341.81,8.0,9.71
