BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
2,204.83,236.61,93.22,105.56,586.83,668.33,0.15,0.07,199.24,265.8,33.87,31.31,45.21,41.47,264.06,305.65,42.38,25.79,15.86,14.27,67.85,95.42,14.25,14.09,279.24,317.38,8.64,16.73,0,0,3,30,19,97,0.113,28,2,6,41,6,0,4,2,34.0
1,204.83,188.21,93.22,90.95,586.83,526.26,0.15,0.08,199.24,219.6,33.87,40.92,45.21,41.18,264.06,229.41,42.38,35.31,15.86,13.44,67.85,61.23,14.25,17.91,279.24,272.18,8.64,16.88,1,0,4,45,19,122,0.213,39,10,6,55,11,2,12,2,63.0
4,204.83,264.74,93.22,108.74,586.83,814.0,0.15,0.15,199.24,295.19,33.87,34.85,45.21,44.57,264.06,439.65,42.38,43.33,15.86,16.38,67.85,89.31,14.25,11.64,279.24,344.14,8.64,15.56,0,0,4,52,22,150,0.200,50,5,8,81,7,1,10,4,63.0
2,204.83,206.33,93.22,119.5,586.83,663.61,0.15,0.07,199.24,205.0,33.87,31.86,45.21,47.29,264.06,279.22,42.38,32.47,15.86,13.6,67.85,75.08,14.25,10.77,279.24,281.41,8.64,16.22,1,0,3,46,12,112,0.304,42,2,7,56,2,0,10,3,53.0
2,204.83,210.87,93.22,111.27,586.83,604.07,0.15,-0.02,199.24,257.91,33.87,44.45,45.21,59.73,264.06,291.92,42.38,50.0,15.86,10.89,67.85,59.27,14.25,10.3,279.24,339.67,8.64,8.62,1,0,3,42,13,97,0.299,36,7,7,32,6,0,8,0,53.0
2,204.83,153.35,93.22,70.26,586.83,458.65,0.15,0.08,199.24,183.56,33.87,22.22,45.21,24.89,264.06,217.71,42.38,28.38,15.86,7.73,67.85,52.88,14.25,15.1,279.24,211.14,8.64,11.0,0,0,3,35,18,111,0.153,34,4,3,46,8,1,4,5,42.0
0,204.83,215.47,93.22,100.11,586.83,652.74,0.15,0.15,199.24,239.94,33.87,37.46,45.21,40.6,264.06,326.41,42.38,35.69,15.86,17.5,67.85,68.0,14.25,12.15,279.24,294.5,8.64,13.86,0,0,5,56,35,171,0.123,50,16/,4,72,12,1,10,2,78.0
2,204.83,218.36,93.22,94.0,586.83,583.93,0.15,0.15,199.24,215.31,33.87,50.3,45.21,59.0,264.06,248.38,42.38,52.6,15.86,14.11,67.85,67.8,14.25,14.33,279.24,309.69,8.64,12.44,0,0,3,23,18,76,0.066,20,1,5,30,9,0,6,1,27.0
0,204.83,148.5,93.22,87.44,586.83,441.25,0.15,0.05,199.24,163.0,33.87,30.14,45.21,39.79,264.06,194.14,42.38,35.86,15.86,13.8,67.85,36.15,14.25,8.92,279.24,211.4,8.64,9.36,1,0,3,40,7,87,0.379,36,11,6,49,4,2,6,1,56.0
1,204.83,188.21,93.22,90.95,586.83,526.26,0.15,0.08,199.24,219.6,33.87,40.92,45.21,41.18,264.06,229.41,42.38,35.31,15.86,13.44,67.85,61.23,14.25,17.91,279.24,272.18,8.64,16.88,0,0,5,48,21,131,0.206,45,9,8,56,14/,1,6,2,61.0
3,204.83,190.24,93.22,83.35,586.83,541.06,0.15,0.13,199.24,200.33,33.87,24.27,45.21,37.73,264.06,237.44,42.38,26.69,15.86,12.11,67.85,71.58,14.25,13.9,279.24,258.53,8.64,9.67,0,0,3,26,12,92,0.152,26,4,6,35,8,0,11,2,35.5
0,204.83,219.56,93.22,93.06,586.83,641.22,0.15,0.11,199.24,246.2,33.87,26.36,45.21,38.0,264.06,316.19,42.38,34.0,15.86,10.14,67.85,96.92,14.25,13.5,279.24,310.84,8.64,27.0,0,0,4,44,34,131,0.076,39,5,8,40,6,2,8,1,55.0
1,204.83,149.76,93.22,66.9,586.83,439.0,0.15,0.07,199.24,165.56,33.87,20.47,45.21,30.94,264.06,205.79,42.38,26.25,15.86,13.18,67.85,76.08,14.25,6.29,279.24,215.34,8.64,9.89,0,0,3,25,21,104,0.038,22,3,5,41,7,0,2,1,29.0
1,204.83,196.26,93.22,93.21,586.83,554.32,0.15,0.22,199.24,202.29,33.87,27.2,45.21,41.56,264.06,235.83,42.38,34.09,15.86,13.2,67.85,88.83,14.25,8.83,279.24,266.78,8.64,9.17,0,0,3,17,17,94,0,16,1,5,37,4,2,18,1,29.0
0,204.83,188.39,93.22,95.39,586.83,601.11,0.15,0.02,199.24,197.44,33.87,25.0,45.21,30.31,264.06,279.65,42.38,36.0,15.86,9.64,67.85,64.64,14.25,9.23,279.24,270.28,8.64,10.1,1,0,4,58,18,145,0.276,51,7,7,77,7,0,8,3,69.0
1,204.83,205.24,93.22,91.88,586.83,610.06,0.15,0.1,199.24,235.21,33.87,32.58,45.21,34.29,264.06,276.75,42.38,31.42,15.86,16.11,67.85,110.3,14.25,13.23,279.24,326.89,8.64,8.09,0,0,3,37,22,124,0.121,33,4,7,48,3,0,10,1,46.0
0,204.83,296.17,93.22,138.89,586.83,853.06,0.15,0.17,199.24,312.44,33.87,41.08,45.21,52.5,264.06,389.88,42.38,42.36,15.86,19.25,67.85,104.08,14.25,16.27,279.24,388.38,8.64,21.67,0,0,3,36,13,107,0.215,33,6,5,39,3,1,10,2,48.0
0,204.83,232.5,93.22,103.44,586.83,686.5,0.15,0.21,199.24,276.79,33.87,38.69,45.21,56.38,264.06,333.25,42.38,41.0,15.86,11.25,67.85,83.15,14.25,10.92,279.24,315.5,8.64,13.4,0,0,4,47,19,117,0.239,44,6,9,49,9,0,12,1,59.0
4,204.83,178.21,93.22,86.37,586.83,538.74,0.15,0.09,199.24,194.31,33.87,37.53,45.21,43.84,264.06,254.12,42.38,38.39,15.86,12.2,67.85,54.93,14.25,13.69,279.24,268.12,8.64,13.3,0,0,4,36,31,130,0.038,35,3,8,57,10,2,8,1,45.0
