Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,3,36,16,120,0.167,34,1,6,51,1,2,12,4,45.0,2,Alabama,272.38,299.67,112.44,122.53,710.81,841.73,0.21,0.21,272.6,379.09,45.55,36.82,69.67,60.82,329.36,395.57,59.62,45.75,26.67,30.88,102.5,120.56,18.22,21.25,400.82,406.39,21.5,16.62
0,0,4,51,24,140,0.193,49,4,4,48,6,2,4,2,59.0,4,Col. of Charleston,272.38,328.76,112.44,122.12,710.81,876.71,0.21,0.13,272.6,376.43,45.55,33.31,69.67,35.6,329.36,405.0,59.62,44.1,26.67,16.8,102.5,99.75,18.22,17.09,400.82,424.28,21.5,12.22
1,0,4,50,30,149,0.134,50,6,5,67,3,5,18,4,70.0,1,Missouri St.,272.38,245.32,112.44,106.26,710.81,704.42,0.21,0.23,272.6,259.18,45.55,23.43,69.67,23.67,329.36,348.35,59.62,20.38,26.67,11.91,102.5,103.62,18.22,15.45,400.82,340.79,21.5,16.67
1,0,3,40,13,84,0.321,37,7,8,43,4,3,4,1,52.0,2,Belmont,272.38,206.47,112.44,104.65,710.81,631.18,0.21,0.1,272.6,202.38,45.55,29.75,69.67,57.43,329.36,280.19,59.62,35.18,26.67,11.6,102.5,63.33,18.22,12.0,400.82,290.87,21.5,8.22
1,0,3,42,5,80,0.463,39,9,10,34,3,0,8,0,55.0,0,Saint Louis,272.38,188.21,112.44,81.26,710.81,527.11,0.21,0.15,272.6,222.47,45.55,37.33,69.67,47.06,329.36,241.39,59.62,35.93,26.67,11.38,102.5,69.75,18.22,13.55,400.82,283.34,21.5,9.75
0,0,3,33,18,93,0.161,33,5,6,40,6,2,2,0,41.0,2,Marquette,272.38,265.89,112.44,91.17,710.81,679.89,0.21,0.11,272.6,281.12,45.55,46.91,69.67,46.79,329.36,329.0,59.62,39.9,26.67,11.86,102.5,110.7,18.22,18.3,400.82,424.18,21.5,11.29
0,0,4,55,26,151,0.192,51,5,9,66,9,2,12,2,68.0,3,Kansas St.,272.38,208.68,112.44,76.47,710.81,562.53,0.21,0.2,272.6,265.0,45.55,25.29,69.67,35.69,329.36,279.0,59.62,23.57,26.67,8.56,102.5,92.25,18.22,12.42,400.82,309.34,21.5,14.29
1,0,5,60,35,197,0.127,56,9,9,103,6,2,10,1,76.0,0,Notre Dame,272.38,232.88,112.44,98.88,710.81,702.12,0.21,0.2,272.6,311.5,45.55,27.43,69.67,56.46,329.36,334.06,59.62,30.27,26.67,10.7,102.5,118.5,18.22,18.4,400.82,322.56,21.5,9.78
1,0,3,38,11,73,0.370,32,7,12,29,4,2,6,1,50.0,2,Chattanooga,272.38,166.13,112.44,70.96,710.81,485.35,0.21,0.18,272.6,271.23,45.55,40.17,69.67,55.43,329.36,249.35,59.62,36.54,26.67,10.64,102.5,60.07,18.22,9.91,400.82,268.92,21.5,28.57
1,0,3,35,13,100,0.220,32,6,19/,37,3,1,14,1,49.0,1,ETSU,272.38,309.0,112.44,122.69,710.81,852.31,0.21,0.16,272.6,421.91,45.55,37.09,69.67,62.38,329.36,419.0,59.62,35.18,26.67,20.89,102.5,120.5,18.22,25.89,400.82,409.5,21.5,8.75
0,0,4,49,25,128,0.188,47,5,11,54,8,3,4,0,59.0,1,Washington St.,272.38,363.79,112.44,142.21,710.81,1000.14,0.21,0.3,272.6,396.0,45.55,48.8,69.67,70.73,329.36,463.15,59.62,44.2,26.67,21.78,102.5,171.89,18.22,18.33,400.82,503.88,21.5,10.0
1,0,5,64,22,170,0.247,60,3,14,80,6,3,6,1,73.0,5,Northern Ill.,272.38,253.11,112.44,108.22,710.81,731.39,0.21,0.03,272.6,283.93,45.55,34.85,69.67,53.38,329.36,340.12,59.62,36.92,26.67,14.3,102.5,89.31,18.22,15.18,400.82,337.21,21.5,9.2
1,0,4,56,22,134,0.254,52,3,6,52,1,1,12,1,66.0,0,Cincinnati,272.38,265.15,112.44,96.8,710.81,672.55,0.21,0.15,272.6,292.65,45.55,35.0,69.67,51.8,329.36,305.89,59.62,47.22,26.67,13.27,102.5,100.85,18.22,19.11,400.82,387.91,21.5,15.18
1,0,3,37,10,91,0.297,34,4,8,41,3,3,12,4,50.0,0,Middle Tenn.,272.38,240.33,112.44,106.93,710.81,677.53,0.21,0.17,272.6,277.83,45.55,30.85,69.67,56.29,329.36,293.57,59.62,39.36,26.67,12.17,102.5,59.15,18.22,13.54,400.82,324.04,21.5,14.1
1,0,5,63,18,140,0.321,59,4,9,69,4,7,12,3,80.0,1,Charlotte,272.38,244.53,112.44,96.47,710.81,708.05,0.21,0.17,272.6,310.64,45.55,30.38,69.67,39.81,329.36,334.33,59.62,28.29,26.67,18.83,102.5,96.0,18.22,25.09,400.82,346.53,21.5,10.22
1,0,5,53,22,151,0.205,49,11,7,67,5,2,10,0,71.0,0,Southern Miss.,272.38,260.79,112.44,109.0,710.81,677.16,0.21,0.19,272.6,284.69,45.55,39.33,69.67,44.71,329.36,304.41,59.62,36.38,26.67,28.4,102.5,77.0,18.22,14.0,400.82,347.22,21.5,10.57
0,0,4,55,25,156,0.192,51,5,3,53,7,5,6,4,68.0,0,Rice,272.38,305.19,112.44,114.12,710.81,841.44,0.21,0.22,272.6,352.23,45.55,36.18,69.67,42.77,329.36,413.13,59.62,30.33,26.67,18.0,102.5,107.64,18.22,16.09,400.82,403.53,21.5,12.5
1,0,4,53,21,144,0.222,52,5,13,64,4,6,14,0,71.0,0,Marshall,272.38,241.29,112.44,103.53,710.81,697.82,0.21,0.11,272.6,272.93,45.55,30.83,69.67,46.86,329.36,346.73,59.62,29.0,26.67,13.25,102.5,57.57,18.22,10.38,400.82,314.62,21.5,9.22
1,0,4,42,13,107,0.271,39,4,9,49,4,6,10,1,57.0,5,Middle Tenn.,272.38,240.33,112.44,106.93,710.81,677.53,0.21,0.17,272.6,277.83,45.55,30.85,69.67,56.29,329.36,293.57,59.62,39.36,26.67,12.17,102.5,59.15,18.22,13.54,400.82,324.04,21.5,14.1
0,0,4,46,26,127,0.157,45,8,9,46,6,3,10,3,62.0,2,UAB,272.38,213.11,112.44,92.67,710.81,579.78,0.21,0.18,272.6,257.07,45.55,33.0,69.67,41.47,329.36,280.27,59.62,31.07,26.67,18.56,102.5,82.09,18.22,20.5,400.82,325.57,21.5,10.43
0,0,5,63,25,152,0.250,63,7,17,69,10,4,10,3,79.0,1,Austin Peay,272.38,268.06,112.44,104.56,710.81,748.22,0.21,0.11,272.6,265.59,45.55,33.08,69.67,38.93,329.36,375.06,59.62,33.17,26.67,23.82,102.5,85.27,18.22,21.2,400.82,374.12,21.5,10.38
0,0,3,41,23,114,0.158,39,6,12,39,2,1,6,0,51.0,2,North Texas,272.38,302.53,112.44,115.47,710.81,813.29,0.21,0.15,272.6,316.87,45.55,33.36,69.67,54.46,329.36,377.07,59.62,29.5,26.67,18.56,102.5,102.25,18.22,12.69,400.82,399.41,21.5,7.45
1,0,3,57,14,101,0.426,55,2,6,36,4,3,6,1,65.0,0,UTEP,272.38,193.16,112.44,87.53,710.81,562.84,0.21,0.08,272.6,200.82,45.55,24.92,69.67,32.07,329.36,245.83,59.62,23.21,26.67,10.33,102.5,74.38,18.22,10.46,400.82,286.03,21.5,9.88
1,0,4,54,16,131,0.290,50,8,10,58,3,8,4,5,72.0,2,UTSA,272.38,198.1,112.44,79.95,710.81,548.48,0.21,0.18,272.6,245.75,45.55,35.17,69.67,51.62,329.36,246.95,59.62,28.69,26.67,14.2,102.5,80.25,18.22,15.73,400.82,289.19,21.5,11.0
1,0,5,61,24,148,0.250,60,4,15,70,4,7,18,4,81.0,0,FIU,272.38,229.89,112.44,101.11,710.81,646.84,0.21,0.11,272.6,273.53,45.55,35.58,69.67,54.31,329.36,319.19,59.62,30.38,26.67,13.64,102.5,113.27,18.22,15.6,400.82,397.71,21.5,15.0
1,0,4,53,20,125,0.264,52,13/,9,42,9,4,10,3,75.0,1,Fla. Atlantic,272.38,247.24,112.44,89.59,710.81,608.29,0.21,0.25,272.6,284.07,45.55,40.64,69.67,40.0,329.36,279.2,59.62,27.71,26.67,13.85,102.5,74.18,18.22,12.0,400.82,327.38,21.5,8.17
1,0,4,53,16,133,0.278,51,4,7,52,6,3,10,1,65.0,1,UAB,272.38,213.11,112.44,92.67,710.81,579.78,0.21,0.18,272.6,257.07,45.55,33.0,69.67,41.47,329.36,280.27,59.62,31.07,26.67,18.56,102.5,82.09,18.22,20.5,400.82,325.57,21.5,10.43
1,0,3,43,15,88,0.318,40,6,8,38,2,2,8,2,55.0,1,Louisiana Tech,272.38,214.44,112.44,96.78,710.81,642.5,0.21,0.05,272.6,236.0,45.55,35.0,69.67,36.36,329.36,336.93,59.62,44.2,26.67,14.64,102.5,79.64,18.22,10.18,400.82,325.27,21.5,11.38
0,0,5,50,29,133,0.158,44,7,7,40,10,2,12,1,65.0,0,Southern Miss.,272.38,260.79,112.44,109.0,710.81,677.16,0.21,0.19,272.6,284.69,45.55,39.33,69.67,44.71,329.36,304.41,59.62,36.38,26.67,28.4,102.5,77.0,18.22,14.0,400.82,347.22,21.5,10.57
