BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,240.78,275.8,94.17,122.87,650.28,774.0,0.09,0.16,269.07,299.77,31.85,42.55,46.67,60.45,325.73,360.69,26.0,35.08,18.11,12.0,89.85,111.08,19.27,15.92,343.44,388.21,17.91,13.0,0,0,5,54,31,160,0.144,50,11,10,66,6,2,12,3,73.0
0,240.78,226.88,94.17,96.53,650.28,673.41,0.09,0.23,269.07,257.71,31.85,36.25,46.67,41.38,325.73,331.53,26.0,37.5,18.11,10.7,89.85,77.62,19.27,12.09,343.44,306.47,17.91,14.3,0,0,3,37,22,122,0.123,34,4,7,51,4,1,17,4,50.5
2,240.78,226.88,94.17,96.53,650.28,673.41,0.09,0.23,269.07,257.71,31.85,36.25,46.67,41.38,325.73,331.53,26.0,37.5,18.11,10.7,89.85,77.62,19.27,12.09,343.44,306.47,17.91,14.3,1,0,4,59,19,147,0.272,55,4,5,56,4,1,16,7/,72.0
4,240.78,244.94,94.17,111.76,650.28,701.65,0.09,0.22,269.07,280.64,31.85,38.69,46.67,43.36,325.73,336.27,26.0,44.08,18.11,14.89,89.85,109.64,19.27,14.45,343.44,360.27,17.91,14.6,1,0,4,58,17,116,0.353,50,5,9,37,2,3,14,3,73.0
2,240.78,213.47,94.17,105.27,650.28,663.6,0.09,0.01,269.07,210.64,31.85,32.93,46.67,38.07,325.73,304.21,26.0,41.08,18.11,13.6,89.85,65.45,19.27,9.9,343.44,297.07,17.91,7.62,1,0,3,46,11,83,0.422,45,6,8,40,4,1,14,3,60.0
0,240.78,381.0,94.17,131.43,650.28,1005.57,0.09,0.18,269.07,385.62,31.85,42.36,46.67,55.83,325.73,467.38,26.0,36.67,18.11,18.11,89.85,121.55,19.27,19.3,343.44,510.12,17.91,12.43,0,0,3,29,17,119,0.101,28,2,9,49,7,1,2,3,33.0
5,240.78,284.16,94.17,124.21,650.28,812.89,0.09,0.08,269.07,362.64,31.85,42.31,46.67,41.19,325.73,381.29,26.0,42.14,18.11,12.2,89.85,121.44,19.27,13.15,343.44,391.25,17.91,8.58,0,0,4,49,24,133,0.188,46,6,4,49,5,0,14,6,62.0
8,240.78,184.83,94.17,76.26,650.28,502.13,0.09,0.17,269.07,248.94,31.85,23.31,46.67,38.29,325.73,239.8,26.0,31.42,18.11,11.2,89.85,93.79,19.27,12.2,343.44,245.11,17.91,16.0,1,0,5,55,25,146,0.205,54,12,7,67,2,1,22,5,79.0
4,240.78,194.17,94.17,73.06,650.28,528.11,0.09,0.13,269.07,234.93,31.85,29.1,46.67,32.62,325.73,265.75,26.0,23.73,18.11,10.64,89.85,49.47,19.27,10.2,343.44,251.41,17.91,10.71,1,0,5,54,29,168,0.149,50,6,13,64,3,2,20,3,72.0
3,240.78,216.36,94.17,87.05,650.28,600.41,0.09,0.2,269.07,277.0,31.85,37.0,46.67,43.27,325.73,333.82,26.0,30.73,18.11,17.0,89.85,112.58,19.27,11.92,343.44,317.5,17.91,15.27,1,0,3,45,15,131,0.229,42,6,6,56,4,4,20,4,65.0
6,240.78,243.44,94.17,96.94,650.28,718.0,0.09,0.2,269.07,246.73,31.85,30.38,46.67,50.92,325.73,357.0,26.0,34.33,18.11,16.4,89.85,78.46,19.27,11.44,343.44,354.57,17.91,7.78,0,0,4,58,26,161,0.199,57,4,11,65,2,0,8,3,66.0
3,240.78,185.33,94.17,87.67,650.28,497.89,0.09,0.18,269.07,192.25,31.85,32.85,46.67,51.43,325.73,212.5,26.0,33.93,18.11,14.67,89.85,47.86,19.27,10.18,343.44,248.82,17.91,18.8,1,0,4,51,10,89,0.461,47,7,13,42,4,1,16,2,67.0
4,240.78,308.81,94.17,127.75,650.28,845.12,0.09,0.23,269.07,309.2,31.85,42.92,46.67,56.69,325.73,387.4,26.0,36.93,18.11,22.67,89.85,135.9,19.27,18.2,343.44,422.63,17.91,12.25,1,0,5,62,27,155,0.226,58,7,8,55,4,3,24,1,84.0
1,240.78,204.3,94.17,93.5,650.28,608.5,0.09,0.2,269.07,214.83,31.85,23.4,46.67,34.88,325.73,287.37,26.0,21.37,18.11,15.56,89.85,67.79,19.27,11.71,343.44,265.76,17.91,10.29,1,0,3,42,11,105,0.295,40,4,7,48,1,1,20,1,57.0
6,240.78,209.05,94.17,88.84,650.28,577.84,0.09,0.1,269.07,230.56,31.85,33.0,46.67,36.65,325.73,262.12,26.0,36.46,18.11,15.4,89.85,76.08,19.27,10.77,343.44,294.79,17.91,14.0,1,0,5,59,12,155,0.303,54,9,10,66,9,3,20,3,81.0
10/,240.78,219.9,94.17,84.5,650.28,623.8,0.09,0.2,269.07,275.33,31.85,32.64,46.67,56.21,325.73,328.47,26.0,29.23,18.11,12.44,89.85,74.23,19.27,9.18,343.44,320.56,17.91,12.56,0,0,4,53,20,161,0.205,50,6,10,67,4,3,14,1,69.0
4,240.78,201.74,94.17,71.26,650.28,520.58,0.09,0.22,269.07,257.0,31.85,27.83,46.67,37.77,325.73,244.12,26.0,26.64,18.11,12.42,89.85,83.42,19.27,8.55,343.44,283.32,17.91,10.88,0,0,3,33,16,96,0.177,31,3,9,30,5,1,12,1,43.0
0,240.78,220.89,94.17,90.28,650.28,626.44,0.09,0.12,269.07,265.36,31.85,31.36,46.67,43.67,325.73,305.38,26.0,36.92,18.11,14.78,89.85,74.07,19.27,12.1,343.44,316.66,17.91,7.55,0,0,4,49,21,128,0.219,48,8,13,45,5,2,15,3,66.5
2,240.78,204.4,94.17,85.1,650.28,592.6,0.09,0.2,269.07,224.65,31.85,26.8,46.67,36.0,325.73,297.06,26.0,31.25,18.11,11.0,89.85,82.77,19.27,9.62,343.44,285.44,17.91,7.46,1,0,4,50,21,140,0.207,45,5,5,55,2,7/,12,5,68.0
4,240.78,218.5,94.17,92.22,650.28,622.0,0.09,0.17,269.07,247.53,31.85,28.83,46.67,48.57,325.73,284.88,26.0,23.92,18.11,12.67,89.85,79.08,19.27,9.08,343.44,288.65,17.91,8.0,0,0,4,54,23,144,0.215,47,1,9,65,5,4,14,3,66.0
0,240.78,153.35,94.17,70.26,650.28,458.65,0.09,0.08,269.07,183.56,31.85,22.22,46.67,24.89,325.73,217.71,26.0,28.38,18.11,7.73,89.85,52.88,19.27,15.1,343.44,211.14,17.91,11.0,1,0,3,39,11,88,0.318,32,6,7,43,0,1,8,2,50.0
4,240.78,219.9,94.17,84.5,650.28,623.8,0.09,0.2,269.07,275.33,31.85,32.64,46.67,56.21,325.73,328.47,26.0,29.23,18.11,12.44,89.85,74.23,19.27,9.18,343.44,320.56,17.91,12.56,1,0,5,63,21,176,0.239,59,1,10,91,7,2,20,2,76.0
0,240.78,201.74,94.17,71.26,650.28,520.58,0.09,0.22,269.07,257.0,31.85,27.83,46.67,37.77,325.73,244.12,26.0,26.64,18.11,12.42,89.85,83.42,19.27,8.55,343.44,283.32,17.91,10.88,0,0,4,50,25,146,0.171,44,4,7,57,3,3,8,3,61.0
1,240.78,204.4,94.17,85.1,650.28,592.6,0.09,0.2,269.07,224.65,31.85,26.8,46.67,36.0,325.73,297.06,26.0,31.25,18.11,11.0,89.85,82.77,19.27,9.62,343.44,285.44,17.91,7.46,0,0,4,52,20,151,0.212,47,2,9,63,8,0,12,0,60.0
2,240.78,220.89,94.17,90.28,650.28,626.44,0.09,0.12,269.07,265.36,31.85,31.36,46.67,43.67,325.73,305.38,26.0,36.92,18.11,14.78,89.85,74.07,19.27,12.1,343.44,316.66,17.91,7.55,0,0,4,48,17,145,0.214,45,3,7,63,4,2,16,2,61.0
1,240.78,218.5,94.17,92.22,650.28,622.0,0.09,0.17,269.07,247.53,31.85,28.83,46.67,48.57,325.73,284.88,26.0,23.92,18.11,12.67,89.85,79.08,19.27,9.08,343.44,288.65,17.91,8.0,0,0,4,49,20,131,0.221,46,2,11,63,8,1,10,1,57.0
2,240.78,204.3,94.17,93.5,650.28,608.5,0.09,0.2,269.07,214.83,31.85,23.4,46.67,34.88,325.73,287.37,26.0,21.37,18.11,15.56,89.85,67.79,19.27,11.71,343.44,265.76,17.91,10.29,1,0,4,58,18,150,0.267,56,3,6,74,4,4,14,1,72.0
0,240.78,153.35,94.17,70.26,650.28,458.65,0.09,0.08,269.07,183.56,31.85,22.22,46.67,24.89,325.73,217.71,26.0,28.38,18.11,7.73,89.85,52.88,19.27,15.1,343.44,211.14,17.91,11.0,1,0,4,68,19,146,0.336,66,5,8,67,5,1,12,2,80.0
0,240.78,209.05,94.17,88.84,650.28,577.84,0.09,0.1,269.07,230.56,31.85,33.0,46.67,36.65,325.73,262.12,26.0,36.46,18.11,15.4,89.85,76.08,19.27,10.77,343.44,294.79,17.91,14.0,1,0,3,49,11,105,0.362,46,4,8,53,1,4,12,1,63.0
