BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,233.33,214.26,97.72,94.42,653.94,600.84,0.16,0.12,356.55,240.62,23.15,29.83,44.07,35.85,380.23,280.29,28.9,32.67,12.11,16.56,125.0,77.0,17.0,12.43,353.17,284.28,6.0,7.88,1,0,3,50,16,113,0.301,48,5,7,47,3,1,8,3,60.0
0,233.33,253.11,97.72,108.22,653.94,731.39,0.16,0.03,356.55,283.93,23.15,34.85,44.07,53.38,380.23,340.12,28.9,36.92,12.11,14.3,125.0,89.31,17.0,15.18,353.17,337.21,6.0,9.2,1,0,4,52,31,153,0.137,50,10/,9,69,4,3,16,1,73.0
0,233.33,197.37,97.72,87.16,653.94,558.95,0.16,0.08,356.55,272.15,23.15,25.46,44.07,36.46,380.23,260.82,28.9,30.14,12.11,11.89,125.0,57.5,17.0,9.64,353.17,251.83,6.0,12.0,1,0,3,44,8,89,0.404,40,7,8,40,1,1,8,0,56.0
2,233.33,269.71,97.72,105.06,653.94,651.29,0.16,0.23,356.55,310.57,23.15,34.25,44.07,37.29,380.23,279.6,28.9,25.62,12.11,19.22,125.0,134.27,17.0,18.1,353.17,369.22,6.0,13.56,0,0,4,46,20,135,0.193,44,2,4,51,3,2,32,3,66.0
0,233.33,274.47,97.72,105.6,653.94,742.87,0.16,0.17,356.55,276.71,23.15,28.08,44.07,42.15,380.23,337.79,28.9,30.15,12.11,10.62,125.0,83.64,17.0,11.82,353.17,357.07,6.0,12.14,1,0,3,46,12,121,0.281,43,4,9,59,1,1,6,2,54.0
0,233.33,210.61,97.72,93.56,653.94,591.17,0.16,-0.05,356.55,253.43,23.15,39.55,44.07,55.82,380.23,286.6,28.9,40.5,12.11,16.71,125.0,139.0,17.0,14.1,353.17,296.35,6.0,11.2,0,0,4,53,26,148,0.182,52,6,9,65,5,1,18,1,69.0
0,233.33,190.58,97.72,86.84,653.94,518.42,0.16,0.14,356.55,242.36,23.15,25.33,44.07,38.19,380.23,234.0,28.9,28.17,12.11,11.1,125.0,105.73,17.0,14.64,353.17,271.62,6.0,11.0,0,0,5,69,25,159,0.277,65,3,10,45,4,2,16,2,82.0
1,233.33,245.89,97.72,101.22,653.94,662.78,0.16,0.05,356.55,348.42,23.15,40.83,44.07,57.14,380.23,283.59,28.9,36.0,12.11,10.4,125.0,89.85,17.0,11.09,353.17,329.65,6.0,13.83,1,0,5,51,30,164,0.128,51,0,13,68,6,0,32,3,67.0
0,233.33,278.39,97.72,111.11,653.94,727.33,0.16,0.24,356.55,361.15,23.15,31.58,44.07,42.73,380.23,311.53,28.9,38.09,12.11,16.67,125.0,116.69,17.0,15.85,353.17,393.66,6.0,6.33,0,0,3,31,20,111,0.099,25,5,7,35,4,1,4,4,39.0
0,233.33,247.68,97.72,101.0,653.94,664.89,0.16,0.2,356.55,257.82,23.15,41.08,44.07,67.08,380.23,306.12,28.9,34.54,12.11,13.91,125.0,88.67,17.0,15.09,353.17,346.12,6.0,10.25,1,0,5,53,23,175,0.171,50,3,7,82,4,1,10,1,62.0
