Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,3,36,14,95,0.232,31,2,5,47,10,1,12,1,45.0,3,Central Ark.,159.85,256.56,64.0,105.56,458.05,677.78,0.2,0.17,187.0,333.15,28.46,32.79,32.86,44.12,227.28,302.12,25.73,41.7,12.2,14.31,65.0,74.79,13.5,12.0,212.97,340.38,17.0,13.78
1,0,3,42,13,97,0.299,39,5,6,47,6,1,14,1,55.0,1,Marist,159.85,244.41,64.0,113.94,458.05,693.06,0.2,0.21,187.0,244.94,28.46,39.62,32.86,44.47,227.28,311.94,25.73,46.25,12.2,11.8,65.0,82.77,13.5,9.38,212.97,332.88,17.0,20.0
1,0,3,39,10,96,0.302,35,8,4,40,7,2,0,0,49.0,0,William & Mary,159.85,181.71,64.0,90.18,458.05,521.82,0.2,0.1,187.0,220.85,28.46,29.57,32.86,31.53,227.28,223.19,25.73,34.0,12.2,11.89,65.0,55.5,13.5,6.33,212.97,249.91,17.0,9.75
1,0,5,67,29,204,0.186,65,4,9,84,2,3,20,4,84.0,0,Charlotte,159.85,244.53,64.0,96.47,458.05,708.05,0.2,0.17,187.0,310.64,28.46,30.38,32.86,39.81,227.28,334.33,25.73,28.29,12.2,18.83,65.0,96.0,13.5,25.09,212.97,346.53,17.0,10.22
0,0,3,37,12,107,0.234,33,2,1,40,3,3,2,1,43.0,0,Clemson,159.85,283.67,64.0,118.17,458.05,707.83,0.2,0.12,187.0,300.44,28.46,34.0,32.86,51.69,227.28,312.2,25.73,36.67,12.2,22.22,65.0,108.18,13.5,20.89,212.97,422.87,17.0,14.12
1,0,5,54,17,154,0.240,51,5,3,58,2,4,6,0,66.0,0,Mississippi St.,159.85,221.22,64.0,97.44,458.05,619.28,0.2,0.2,187.0,309.92,28.46,31.08,32.86,49.75,227.28,273.41,25.73,43.64,12.2,20.27,65.0,65.23,13.5,9.9,212.97,296.06,17.0,9.86
1,0,3,48,14,112,0.304,47,5,5,53,3,0,8,0,57.0,2,UNC Asheville,159.85,180.85,64.0,77.25,458.05,527.15,0.2,0.12,187.0,280.5,28.46,30.0,32.86,41.07,227.28,282.5,25.73,34.91,12.2,20.8,65.0,63.42,13.5,4.8,212.97,270.32,17.0,14.09
1,0,4,53,14,148,0.264,51,2,9,87,1,2,14,0,64.0,0,Charleston So.,159.85,226.33,64.0,108.47,458.05,728.47,0.2,0.04,187.0,242.62,28.46,36.5,32.86,44.17,227.28,388.31,25.73,28.23,12.2,13.78,65.0,74.17,13.5,10.88,212.97,309.21,17.0,15.89
0,0,3,28,18,108,0.093,28,3,5,42,1,0,14,1,38.0,2,Col. of Charleston,159.85,328.76,64.0,122.12,458.05,876.71,0.2,0.13,187.0,376.43,28.46,33.31,32.86,35.6,227.28,405.0,25.73,44.1,12.2,16.8,65.0,99.75,13.5,17.09,212.97,424.28,17.0,12.22
1,0,3,49,10,122,0.320,47,3,2,60,3,2,6,2,57.0,2,Duquesne,159.85,210.61,64.0,92.72,458.05,617.83,0.2,0.15,187.0,239.0,28.46,31.92,32.86,43.0,227.28,291.65,25.73,33.85,12.2,11.5,65.0,67.0,13.5,10.5,212.97,299.38,17.0,13.0
0,0,3,40,17,118,0.195,34,2,7,56,5,0,2,1,43.0,0,La Salle,159.85,250.41,64.0,96.59,458.05,711.53,0.2,0.13,187.0,331.42,28.46,35.33,32.86,51.38,227.28,362.07,25.73,29.15,12.2,12.89,65.0,83.0,13.5,12.0,212.97,372.29,17.0,15.17
0,0,4,35,16,117,0.162,34,7,11,47,5,0,4,0,44.0,4,Dayton,159.85,232.6,64.0,85.1,458.05,600.25,0.2,0.18,187.0,240.0,28.46,30.29,32.86,47.93,227.28,269.94,25.73,24.65,12.2,10.7,65.0,85.47,13.5,16.82,212.97,306.53,17.0,19.3
0,0,4,46,17,154,0.188,41,12,9,70,9,0,6,0,61.0,3,Saint Louis,159.85,188.21,64.0,81.26,458.05,527.11,0.2,0.15,187.0,222.47,28.46,37.33,32.86,47.06,227.28,241.39,25.73,35.93,12.2,11.38,65.0,69.75,13.5,13.55,212.97,283.34,17.0,9.75
0,0,3,29,17,91,0.132,27,0,5,27,6,1,6,4,33.0,2,VCU,159.85,210.61,64.0,93.56,458.05,591.17,0.2,-0.05,187.0,253.43,28.46,39.55,32.86,55.82,227.28,286.6,25.73,40.5,12.2,16.71,65.0,139.0,13.5,14.1,212.97,296.35,17.0,11.2
1,0,3,37,13,97,0.247,36,13/,6,47,3,2,16,2,60.0,5,N.C. Central,159.85,153.2,64.0,81.85,458.05,472.15,0.2,0.07,187.0,191.67,28.46,24.29,32.86,29.57,227.28,229.5,25.73,30.17,12.2,12.82,65.0,62.79,13.5,10.91,212.97,234.38,17.0,8.64
1,0,4,49,9,138,0.290,48,6,8,74,3,4,12,1,65.0,2,George Washington,159.85,230.81,64.0,111.88,458.05,705.94,0.2,0.16,187.0,288.17,28.46,42.0,32.86,51.27,227.28,356.86,25.73,34.08,12.2,9.44,65.0,84.58,13.5,12.73,212.97,313.7,17.0,10.0
1,0,4,55,20,161,0.217,50,6,7,72,8,2,12,4,69.0,4,George Mason,159.85,178.42,64.0,86.68,458.05,537.32,0.2,0.18,187.0,199.62,28.46,28.79,32.86,27.12,227.28,256.59,25.73,28.64,12.2,9.56,65.0,72.43,13.5,15.27,212.97,243.67,17.0,20.62
1,0,4,58,22,146,0.247,57,6,10,61,6,1,14,3,72.0,0,Fordham,159.85,219.56,64.0,93.06,458.05,641.22,0.2,0.11,187.0,246.2,28.46,26.36,32.86,38.0,227.28,316.19,25.73,34.0,12.2,10.14,65.0,96.92,13.5,13.5,212.97,310.84,17.0,27.0
1,0,5,49,18,165,0.188,47,4,13,79,10,3,30,0,71.0,0,Rhode Island,159.85,173.63,64.0,84.05,458.05,515.89,0.2,0.18,187.0,206.8,28.46,29.54,32.86,41.53,227.28,245.76,25.73,34.5,12.2,8.55,65.0,85.92,13.5,9.0,212.97,238.47,17.0,20.4
0,0,3,20,17,93,0.032,19,6,3,42,10,0,4,0,28.0,3,Saint Louis,159.85,188.21,64.0,81.26,458.05,527.11,0.2,0.15,187.0,222.47,28.46,37.33,32.86,47.06,227.28,241.39,25.73,35.93,12.2,11.38,65.0,69.75,13.5,13.55,212.97,283.34,17.0,9.75
0,0,3,22,11,81,0.136,20,3,6,33,9,1,4,5,28.0,0,Dayton,159.85,232.6,64.0,85.1,458.05,600.25,0.2,0.18,187.0,240.0,28.46,30.29,32.86,47.93,227.28,269.94,25.73,24.65,12.2,10.7,65.0,85.47,13.5,16.82,212.97,306.53,17.0,19.3
0,0,3,25,19,97,0.062,24,5,6,36,3,3,8,1,37.0,3,George Mason,159.85,178.42,64.0,86.68,458.05,537.32,0.2,0.18,187.0,199.62,28.46,28.79,32.86,27.12,227.28,256.59,25.73,28.64,12.2,9.56,65.0,72.43,13.5,15.27,212.97,243.67,17.0,20.62
0,0,3,36,13,108,0.213,35,2,6,50,7,1,8,0,43.0,2,George Washington,159.85,230.81,64.0,111.88,458.05,705.94,0.2,0.16,187.0,288.17,28.46,42.0,32.86,51.27,227.28,356.86,25.73,34.08,12.2,9.44,65.0,84.58,13.5,12.73,212.97,313.7,17.0,10.0
0,0,3,25,19,95,0.063,24,5,3,39,8,0,6,1,33.0,6,VCU,159.85,210.61,64.0,93.56,458.05,591.17,0.2,-0.05,187.0,253.43,28.46,39.55,32.86,55.82,227.28,286.6,25.73,40.5,12.2,16.71,65.0,139.0,13.5,14.1,212.97,296.35,17.0,11.2
