BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
3,185.33,233.0,87.67,100.65,497.89,638.94,0.18,0.11,192.25,262.29,32.85,32.69,51.43,52.93,212.5,328.29,33.93,39.91,14.67,21.0,47.86,88.4,10.18,26.56,248.82,333.07,18.8,9.88,0,0,4,40,23,115,0.148,37,9,11,48,6,4,12,4,59.0
2,185.33,259.33,87.67,119.33,497.89,698.33,0.18,0.14,192.25,316.21,32.85,40.25,51.43,49.54,212.5,310.12,33.93,38.54,14.67,24.9,47.86,79.17,10.18,17.45,248.82,345.59,18.8,18.83,0,0,3,31,24,94,0.074,29,5,6,24,5,4,2,4,41.0
1,185.33,319.67,87.67,126.6,497.89,895.4,0.18,0.09,192.25,324.64,32.85,39.09,51.43,54.67,212.5,417.71,33.93,40.4,14.67,22.91,47.86,109.45,10.18,15.0,248.82,434.21,18.8,13.0,0,0,3,18,24,81,-0.074,17,0,2,23,7,1,2,4,20.0
4,185.33,156.96,87.67,81.73,497.89,457.85,0.18,0.03,192.25,180.76,32.85,30.94,51.43,42.19,212.5,214.95,33.93,32.24,14.67,14.7,47.86,70.5,10.18,9.42,248.82,237.11,18.8,13.75,1,0,4,42,24,108,0.167,40,12,15,38,6,2,14,2,63.0
3,185.33,220.06,87.67,113.65,497.89,657.82,0.18,0.05,192.25,203.0,32.85,37.85,51.43,40.12,212.5,290.25,33.93,34.13,14.67,14.5,47.86,69.64,10.18,14.55,248.82,305.91,18.8,16.25,1,0,4,47,18,116,0.250,44,8,19,47,8,3,14,0,65.0
3,185.33,198.4,87.67,92.55,497.89,560.25,0.18,0.13,192.25,257.71,32.85,27.64,51.43,56.6,212.5,259.0,33.93,31.25,14.67,11.6,47.86,70.42,10.18,11.18,248.82,287.85,18.8,9.29,0,0,4,37,30,144,0.049,34,4,4,52,4,0,14,3,48.0
1,185.33,149.39,87.67,67.83,497.89,434.87,0.18,0.12,192.25,189.76,32.85,24.67,51.43,34.06,212.5,206.05,33.93,30.85,14.67,8.25,47.86,68.87,10.18,8.83,248.82,221.08,18.8,12.75,0,0,3,28,18,77,0.130,26,4,6,22,8,1,8,0,37.0
1,185.33,225.38,87.67,105.48,497.89,671.95,0.18,0.11,192.25,232.74,32.85,36.92,51.43,49.71,212.5,327.74,33.93,35.25,14.67,14.82,47.86,82.87,10.18,13.69,248.82,299.88,18.8,19.5,0,0,4,48,19,113,0.257,41,2,12,30,11,0,15,2,57.5
2,185.33,193.58,87.67,106.74,497.89,588.89,0.18,0.06,192.25,189.39,32.85,28.62,51.43,31.4,212.5,240.47,33.93,32.29,14.67,12.5,47.86,55.43,10.18,10.54,248.82,253.5,18.8,15.78,1,0,3,49,15,97,0.351,48,3,16,43,1,2,10,1,59.0
3,185.33,240.78,87.67,94.17,497.89,650.28,0.18,0.09,192.25,269.07,32.85,31.85,51.43,46.67,212.5,325.73,33.93,26.0,14.67,18.11,47.86,89.85,10.18,19.27,248.82,343.44,18.8,17.91,0,0,4,33,26,106,0.066,30,4,9,23,7,0,2,2,38.0
