BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,267.53,201.48,104.47,88.24,712.0,658.62,0.07,0.2,339.29,231.06,49.8,29.4,51.5,43.62,330.71,337.1,32.2,27.2,24.33,15.36,111.0,84.77,22.0,11.09,400.66,299.56,7.89,15.83,1,0,3,43,15,115,0.243,33,4,6,49,3,2,14,0,56.0
0,267.53,214.0,104.47,99.89,712.0,625.37,0.07,0.06,339.29,250.73,49.8,42.36,51.5,62.92,330.71,342.07,32.2,43.91,24.33,12.7,111.0,68.13,22.0,16.0,400.66,323.12,7.89,11.0,1,0,3,39,11,100,0.280,37,7,10,47,2,1,12,2,53.0
1,267.53,254.88,104.47,102.71,712.0,777.65,0.07,0.16,339.29,285.64,49.8,34.64,51.5,61.69,330.71,434.36,32.2,29.77,24.33,18.5,111.0,86.18,22.0,17.3,400.66,383.79,7.89,9.44,1,0,3,49,8,95,0.432,47,11,5,54,3,1,8,5,65.0
3,267.53,223.17,104.47,103.78,712.0,662.67,0.07,-0.01,339.29,252.27,49.8,25.64,51.5,35.0,330.71,331.12,32.2,27.07,24.33,9.78,111.0,134.8,22.0,13.78,400.66,302.24,7.89,9.0,1,0,4,54,19,124,0.282,50,6,7,50,4,1,18,2,70.0
1,267.53,232.88,104.47,98.88,712.0,702.12,0.07,0.2,339.29,311.5,49.8,27.43,51.5,56.46,330.71,334.06,32.2,30.27,24.33,10.7,111.0,118.5,22.0,18.4,400.66,322.56,7.89,9.78,1,0,4,51,20,162,0.191,50,8,9,68,4,0,18,2,68.0
0,267.53,250.82,104.47,101.18,712.0,657.0,0.07,0.3,339.29,267.2,49.8,28.54,51.5,43.62,330.71,286.38,32.2,34.44,24.33,15.08,111.0,80.42,22.0,12.73,400.66,331.16,7.89,15.5,1,0,3,37,10,82,0.329,34,5,4,38,0,0,8,0,46.0
0,267.53,214.26,104.47,94.42,712.0,600.84,0.07,0.12,339.29,240.62,49.8,29.83,51.5,35.85,330.71,280.29,32.2,32.67,24.33,16.56,111.0,77.0,22.0,12.43,400.66,284.28,7.89,7.88,1,0,4,65,19,147,0.313,59,6,8,59,3,5,14,2,83.0
1,267.53,228.45,104.47,93.6,712.0,590.9,0.07,0.23,339.29,286.47,49.8,32.92,51.5,50.56,330.71,264.78,32.2,24.47,24.33,15.08,111.0,98.5,22.0,14.73,400.66,320.5,7.89,13.4,1,0,5,50,25,165,0.152,47,5,11,61,8,6,18,2,70.0
0,267.53,299.67,104.47,122.53,712.0,841.73,0.07,0.21,339.29,379.09,49.8,36.82,51.5,60.82,330.71,395.57,32.2,45.75,24.33,30.88,111.0,120.56,22.0,21.25,400.66,406.39,7.89,16.62,1,0,3,47,12,107,0.327,44,7,7,50,5,1,8,4,59.0
0,267.53,260.79,104.47,109.0,712.0,677.16,0.07,0.19,339.29,284.69,49.8,39.33,51.5,44.71,330.71,304.41,32.2,36.38,24.33,28.4,111.0,77.0,22.0,14.0,400.66,347.22,7.89,10.57,1,0,5,74,30,199,0.221,70,7,12,85,4,2,24,6,95.0
1,267.53,236.78,104.47,104.17,712.0,623.39,0.07,0.18,339.29,243.38,49.8,34.08,51.5,42.2,330.71,261.0,32.2,34.23,24.33,23.67,111.0,81.31,22.0,9.7,400.66,340.41,7.89,21.0,1,0,5,52,16,136,0.265,48,12,7,64,7,8,16,5,80.0
0,267.53,327.44,104.47,123.25,712.0,837.75,0.07,0.24,339.29,353.64,49.8,51.09,51.5,70.83,330.71,392.93,32.2,43.27,24.33,17.89,111.0,152.0,22.0,18.89,400.66,480.14,7.89,9.5,0,0,4,51,20,140,0.221,46,3,4,67,12,2,20,6,66.0
0,267.53,211.0,104.47,98.25,712.0,571.25,0.07,0.13,339.29,232.12,49.8,38.33,51.5,39.87,330.71,251.11,32.2,34.21,24.33,15.78,111.0,99.31,22.0,13.2,400.66,321.62,7.89,13.0,1,0,4,57,16,146,0.281,53,7,7,55,3,2,18,7,75.0
1,267.53,253.0,104.47,107.71,712.0,708.88,0.07,0.12,339.29,334.92,49.8,41.18,51.5,42.6,330.71,337.2,32.2,36.5,24.33,20.33,111.0,102.18,22.0,17.0,400.66,392.79,7.89,13.14,1,0,4,50,21,142,0.204,49,5,12,57,2,5,14,2,67.0
0,267.53,279.53,104.47,98.76,712.0,731.53,0.07,0.22,339.29,348.23,49.8,34.42,51.5,49.23,330.71,372.36,32.2,32.08,24.33,13.56,111.0,144.8,22.0,15.89,400.66,400.73,7.89,8.62,0,0,3,37,17,103,0.194,36,5,8,35,6,3,12,2,51.0
0,267.53,228.67,104.47,95.81,712.0,628.62,0.07,0.21,339.29,252.5,49.8,32.92,51.5,40.12,330.71,298.37,32.2,34.45,24.33,20.89,111.0,96.77,22.0,18.09,400.66,318.26,7.89,8.6,0,0,3,29,19,94,0.106,27,2,6,31,6,0,4,6,33.0
0,267.53,234.74,104.47,108.16,712.0,614.0,0.07,0.27,339.29,260.44,49.8,40.08,51.5,51.5,330.71,242.61,32.2,42.83,24.33,25.8,111.0,99.15,22.0,15.54,400.66,326.86,7.89,7.18,1,0,4,49,22,136,0.199,46,2,6,60,3,3,12,3,60.0
1,267.53,246.84,104.47,94.79,712.0,651.95,0.07,0.27,339.29,339.0,49.8,28.0,51.5,48.2,330.71,287.28,32.2,24.54,24.33,19.2,111.0,123.08,22.0,20.33,400.66,353.68,7.89,9.29,0,0,4,58,24,167,0.204,54,4,7,73,5,5,2,2,68.0
1,267.53,265.56,104.47,102.56,712.0,717.0,0.07,0.16,339.29,303.2,49.8,29.31,51.5,37.33,330.71,344.62,32.2,33.25,24.33,14.55,111.0,103.75,22.0,14.3,400.66,371.47,7.89,7.62,1,0,5,74,25,193,0.254,70,3,13,82,4,1,16,1,86.0
2,267.53,253.0,104.47,107.71,712.0,708.88,0.07,0.12,339.29,334.92,49.8,41.18,51.5,42.6,330.71,337.2,32.2,36.5,24.33,20.33,111.0,102.18,22.0,17.0,400.66,392.79,7.89,13.14,1,0,4,58,13,146,0.308,57,7,7,63,4,0,16,4,73.0
1,267.53,267.88,104.47,111.53,712.0,717.29,0.07,0.16,339.29,284.47,49.8,35.0,51.5,51.67,330.71,326.53,32.2,40.85,24.33,16.18,111.0,74.0,22.0,16.33,400.66,382.53,7.89,9.75,1,0,3,41,9,83,0.386,38,5,5,40,5,3,22,2,60.0
2,267.53,271.8,104.47,128.93,712.0,728.93,0.07,0.16,339.29,275.64,49.8,37.0,51.5,50.36,330.71,297.29,32.2,38.93,24.33,20.22,111.0,107.69,22.0,18.18,400.66,388.57,7.89,13.33,1,0,4,48,17,113,0.274,46,13,11,38,7,4,26,1,78.0
1,267.53,246.84,104.47,94.79,712.0,651.95,0.07,0.27,339.29,339.0,49.8,28.0,51.5,48.2,330.71,287.28,32.2,24.54,24.33,19.2,111.0,123.08,22.0,20.33,400.66,353.68,7.89,9.29,1,0,5,68,30,163,0.233,67,2,7,62,5,2,14,4,79.0
1,267.53,234.74,104.47,108.16,712.0,614.0,0.07,0.27,339.29,260.44,49.8,40.08,51.5,51.5,330.71,242.61,32.2,42.83,24.33,25.8,111.0,99.15,22.0,15.54,400.66,326.86,7.89,7.18,1,0,4,59,22,138,0.268,56,4,7,54,5,4,6,1,70.0
0,267.53,290.25,104.47,122.38,712.0,806.0,0.07,0.13,339.29,290.87,49.8,27.85,51.5,45.31,330.71,359.2,32.2,32.55,24.33,30.89,111.0,106.82,22.0,16.6,400.66,391.43,7.89,9.67,1,0,5,70,23,172,0.273,65,6,12,77,5,0,20,1,86.0
2,267.53,279.53,104.47,98.76,712.0,731.53,0.07,0.22,339.29,348.23,49.8,34.42,51.5,49.23,330.71,372.36,32.2,32.08,24.33,13.56,111.0,144.8,22.0,15.89,400.66,400.73,7.89,8.62,0,0,5,63,29,163,0.209,57,2,6,68,2,4,22,0,80.0
2,267.53,242.32,104.47,78.0,712.0,630.26,0.07,0.22,339.29,331.0,49.8,41.44,51.5,47.5,330.71,308.12,32.2,40.75,24.33,12.8,111.0,89.46,22.0,14.0,400.66,379.1,7.89,6.12,0,0,3,38,19,114,0.167,36,6,8,46,6,0,2,1,45.0
0,267.53,278.0,104.47,108.0,712.0,761.17,0.07,0.18,339.29,311.87,49.8,55.4,51.5,72.17,330.71,381.56,32.2,46.3,24.33,15.1,111.0,144.55,22.0,28.56,400.66,433.6,7.89,8.62,0,0,4,52,20,154,0.208,48,1,11,60,11,5,16,3,66.0
3,267.53,265.56,104.47,102.56,712.0,717.0,0.07,0.16,339.29,303.2,49.8,29.31,51.5,37.33,330.71,344.62,32.2,33.25,24.33,14.55,111.0,103.75,22.0,14.3,400.66,371.47,7.89,7.62,1,0,5,74,21,184,0.288,65,4,9,85,4,3,12,2,87.0
