BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,284.16,193.53,124.21,100.47,812.89,601.74,0.08,0.09,362.64,245.07,42.31,40.33,41.19,52.17,381.29,294.88,42.14,36.15,12.2,16.5,121.44,71.69,13.15,13.44,391.25,297.44,8.58,12.5,1,0,3,44,15,110,0.264,44,1,10,54,1,1,22,0,57.0
1,284.16,204.4,124.21,85.1,812.89,592.6,0.08,0.2,362.64,224.65,42.31,26.8,41.19,36.0,381.29,297.06,42.14,31.25,12.2,11.0,121.44,82.77,13.15,9.62,391.25,285.44,8.58,7.46,0,0,3,31,14,101,0.168,29,1,4,34,7,0,12,1,38.0
2,284.16,322.06,124.21,114.75,812.89,942.88,0.08,0.19,362.64,407.33,42.31,45.67,41.19,60.83,381.29,550.08,42.14,49.0,12.2,21.0,121.44,129.9,13.15,18.7,391.25,467.11,8.58,16.83,0,0,5,61,34,207,0.130,57,8,9,93,12,1,19,0,79.5
0,284.16,284.59,124.21,114.06,812.89,774.76,0.08,0.18,362.64,460.3,42.31,46.0,41.19,40.57,381.29,348.56,42.14,40.0,12.2,19.11,121.44,113.83,13.15,16.4,391.25,413.27,8.58,14.17,1,0,4,53,20,140,0.236,51,4,10,55,3,2,22,1,70.0
0,284.16,381.0,124.21,131.43,812.89,1005.57,0.08,0.18,362.64,385.62,42.31,42.36,41.19,55.83,381.29,467.38,42.14,36.67,12.2,18.11,121.44,121.55,13.15,19.3,391.25,510.12,8.58,12.43,0,0,3,30,20,117,0.085,26,3,5,46,4,0,10,0,38.0
0,284.16,213.47,124.21,105.27,812.89,663.6,0.08,0.01,362.64,210.64,42.31,32.93,41.19,38.07,381.29,304.21,42.14,41.08,12.2,13.6,121.44,65.45,13.15,9.9,391.25,297.07,8.58,7.62,1,0,3,40,17,91,0.253,36,14,2,36,4,0,6,1,57.0
0,284.16,240.78,124.21,94.17,812.89,650.28,0.08,0.09,362.64,269.07,42.31,31.85,41.19,46.67,381.29,325.73,42.14,26.0,12.2,18.11,121.44,89.85,13.15,19.27,391.25,343.44,8.58,17.91,1,0,4,58,17,135,0.304,55,5,9,55,6,3,18,2,75.0
0,284.16,277.21,124.21,133.21,812.89,802.93,0.08,0.09,362.64,302.25,42.31,39.7,41.19,54.18,381.29,346.08,42.14,33.38,12.2,8.62,121.44,142.1,13.15,14.5,391.25,389.04,8.58,8.38,1,0,3,42,18,109,0.220,39,7,5,53,3,0,27,0,62.5
0,284.16,220.07,124.21,111.2,812.89,648.53,0.08,0.13,362.64,259.08,42.31,44.8,41.19,53.9,381.29,298.57,42.14,44.18,12.2,14.14,121.44,86.7,13.15,10.27,391.25,329.35,8.58,6.33,1,0,5,58,17,152,0.270,55,5,10,63,12,2,20,0,75.0
2,284.16,236.06,124.21,105.22,812.89,659.78,0.08,0.19,362.64,306.92,42.31,24.92,41.19,50.36,381.29,332.8,42.14,31.09,12.2,20.33,121.44,80.54,13.15,7.73,391.25,310.56,8.58,17.83,1,0,5,54,24,170,0.176,51,8,4,86,11,1,14,1,70.0
