Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,3,29,20,110,0.082,28,4,4,44,6,2,8,1,39.0,3,James Madison,207.37,209.81,104.68,84.43,613.42,602.1,0.19,0.25,268.0,269.87,33.42,34.67,33.8,53.36,321.06,323.71,35.58,27.31,12.36,10.2,65.93,139.8,10.75,14.2,274.36,312.39,34.83,10.11
0,0,3,23,24,87,-0.011,22,3,6,30,7,0,2,0,27.0,3,Missouri,207.37,308.27,104.68,119.73,613.42,792.07,0.19,0.29,268.0,327.46,33.42,45.27,33.8,63.55,321.06,339.71,35.58,54.11,12.36,21.5,65.93,117.9,10.75,11.33,274.36,423.32,34.83,10.5
1,0,3,42,6,92,0.391,40,5,7,42,4,4,4,0,53.0,3,Delaware St.,207.37,210.87,104.68,111.27,613.42,604.07,0.19,-0.02,268.0,257.91,33.42,44.45,33.8,59.73,321.06,291.92,35.58,50.0,12.36,10.89,65.93,59.27,10.75,10.3,274.36,339.67,34.83,8.62
0,0,4,54,33,176,0.119,51,3,15,77,4,3,16,3,68.0,2,Sacred Heart,207.37,196.26,104.68,93.21,613.42,554.32,0.19,0.22,268.0,202.29,33.42,27.2,33.8,41.56,321.06,235.83,35.58,34.09,12.36,13.2,65.93,88.83,10.75,8.83,274.36,266.78,34.83,9.17
0,0,3,30,29,112,0.009,27,1,3,32,3,1,4,1,34.0,3,Yale,207.37,151.0,104.68,66.14,613.42,431.48,0.19,0.14,268.0,230.15,33.42,29.4,33.8,29.5,321.06,217.72,35.58,22.5,12.36,10.38,65.93,54.12,10.75,7.73,274.36,213.68,34.83,9.11
0,0,3,36,26,115,0.087,36,2,4,40,1,1,6,1,42.0,5,Hartford,207.37,206.88,104.68,79.56,613.42,543.94,0.19,0.18,268.0,220.79,33.42,31.7,33.8,35.46,321.06,227.47,35.58,28.83,12.36,11.7,65.93,67.17,10.75,9.45,274.36,276.47,34.83,11.83
0,0,3,34,18,89,0.180,33,5,9,34,11,1,6,1,43.0,1,Michigan St.,207.37,234.74,104.68,108.16,613.42,614.0,0.19,0.27,268.0,260.44,33.42,40.08,33.8,51.5,321.06,242.61,35.58,42.83,12.36,25.8,65.93,99.15,10.75,15.54,274.36,326.86,34.83,7.18
0,0,4,42,32,127,0.079,40,4,6,50,9,1,4,0,49.0,4,Harvard,207.37,166.37,104.68,83.95,613.42,498.63,0.19,0.15,268.0,196.6,33.42,35.5,33.8,41.67,321.06,221.83,35.58,26.92,12.36,19.0,65.93,70.86,10.75,15.0,274.36,246.06,34.83,14.75
0,0,4,63,30,200,0.165,60,1,8,93,9,4,16,0,76.0,0,Northeastern,207.37,228.56,104.68,106.17,613.42,661.78,0.19,0.13,268.0,275.0,33.42,37.55,33.8,47.82,321.06,314.38,35.58,26.67,12.36,13.71,65.93,85.67,10.75,13.6,274.36,321.06,34.83,12.62
1,0,3,43,25,131,0.137,42,5,8,67,0,0,6,2,51.0,2,Saint Peter's,207.37,200.05,104.68,91.68,613.42,611.73,0.19,0.05,268.0,257.25,33.42,34.4,33.8,43.61,321.06,312.89,35.58,43.85,12.36,14.7,65.93,65.86,10.75,15.73,274.36,276.25,34.83,6.33
