Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,4,53,26,159,0.170,51,3,4,78,7,1,10,0,62.0,2,Liberty,264.0,220.85,115.31,94.15,785.44,582.95,0.18,0.24,305.38,230.89,25.67,36.54,38.92,52.56,400.86,242.84,31.45,28.71,14.44,13.29,97.27,79.27,15.1,11.5,371.21,315.14,14.56,11.7
1,0,3,44,8,103,0.350,41,2,4,40,2,1,8,0,51.0,1,Purdue Fort Wayne,264.0,265.39,115.31,112.06,785.44,751.83,0.18,0.05,305.38,298.6,25.67,36.4,38.92,74.2,400.86,390.93,31.45,24.14,14.44,13.1,97.27,107.45,15.1,13.18,371.21,366.44,14.56,8.86
0,0,5,54,34,153,0.131,52,6,8,61,5,2,16,3,70.0,0,Oakland,264.0,223.17,115.31,103.78,785.44,662.67,0.18,-0.01,305.38,252.27,25.67,25.64,38.92,35.0,400.86,331.12,31.45,27.07,14.44,9.78,97.27,134.8,15.1,13.78,371.21,302.24,14.56,9.0
1,0,4,65,17,155,0.310,57,6,8,65,7,4,10,1,80.0,0,North Florida,264.0,246.26,115.31,105.58,785.44,677.11,0.18,0.11,305.38,313.29,25.67,30.77,38.92,38.8,400.86,305.53,31.45,37.92,14.44,16.2,97.27,78.13,15.1,12.75,371.21,323.72,14.56,15.0
1,0,3,39,13,111,0.234,33,3,3,61,1,1,14,2,50.0,0,Winthrop,264.0,215.15,115.31,95.6,785.44,646.25,0.18,0.16,305.38,283.5,25.67,37.85,38.92,34.31,400.86,321.67,31.45,35.0,14.44,15.3,97.27,72.0,15.1,9.73,371.21,298.89,14.56,10.88
0,0,3,44,22,125,0.176,42,0,5,58,5,3,6,0,50.0,0,Tennessee,264.0,267.95,115.31,104.53,785.44,710.21,0.18,0.19,305.38,293.44,25.67,27.08,38.92,44.0,400.86,308.5,31.45,29.91,14.44,14.33,97.27,98.77,15.1,11.08,371.21,347.61,14.56,4.78
1,0,5,55,15,172,0.233,51,6,10,98,6,3,25,2,76.5,1,Green Bay,264.0,264.29,115.31,109.94,785.44,779.88,0.18,0.09,305.38,349.92,25.67,39.5,38.92,40.14,400.86,406.4,31.45,30.58,14.44,12.11,97.27,132.11,15.1,14.6,371.21,399.39,14.56,10.6
0,0,5,50,22,159,0.176,47,4,3,78,9,2,18,2,65.0,3,Central Mich.,264.0,251.94,115.31,116.75,785.44,723.56,0.18,0.13,305.38,253.93,25.67,24.86,38.92,38.13,400.86,326.67,31.45,32.25,14.44,13.5,97.27,93.0,15.1,11.5,371.21,331.93,14.56,7.67
1,0,5,57,19,149,0.255,55,10,9,60,4,2,10,1,74.0,2,Saint Louis,264.0,188.21,115.31,81.26,785.44,527.11,0.18,0.15,305.38,222.47,25.67,37.33,38.92,47.06,400.86,241.39,31.45,35.93,14.44,11.38,97.27,69.75,15.1,13.55,371.21,283.34,14.56,9.75
0,0,3,25,25,81,0,24,0,7,20,6,2,4,1,29.0,0,Colorado St.,264.0,284.27,115.31,121.67,785.44,719.13,0.18,0.11,305.38,331.75,25.67,41.58,38.92,53.21,400.86,296.14,31.45,45.2,14.44,16.1,97.27,123.64,15.1,15.6,371.21,400.29,14.56,6.44
1,0,4,61,19,153,0.275,55,6,8,69,6,2,12,0,75.0,0,Portland St.,264.0,226.88,115.31,96.53,785.44,673.41,0.18,0.23,305.38,257.71,25.67,36.25,38.92,41.38,400.86,331.53,31.45,37.5,14.44,10.7,97.27,77.62,15.1,12.09,371.21,306.47,14.56,14.3
0,0,3,26,14,96,0.125,26,4,4,30,1,3,8,0,37.0,0,Colorado,264.0,278.39,115.31,111.11,785.44,727.33,0.18,0.24,305.38,361.15,25.67,31.58,38.92,42.73,400.86,311.53,31.45,38.09,14.44,16.67,97.27,116.69,15.1,15.85,371.21,393.66,14.56,6.33
0,0,3,41,22,142,0.134,39,3,3,73,6,1,16,3,53.0,1,Valparaiso,264.0,334.0,115.31,137.29,785.44,1001.35,0.18,0.15,305.38,355.87,25.67,32.31,38.92,46.86,400.86,489.0,31.45,36.82,14.44,18.5,97.27,111.54,15.1,17.31,371.21,438.0,14.56,12.38
0,0,3,27,23,113,0.035,26,1,2,47,1,1,10,3,34.0,1,Loyola Chicago,264.0,247.12,115.31,98.59,785.44,680.76,0.18,0.2,305.38,396.9,25.67,47.22,38.92,49.64,400.86,329.4,31.45,36.83,14.44,14.0,97.27,107.91,15.1,12.2,371.21,381.82,14.56,9.75
0,0,3,25,15,88,0.114,24,2,4,35,3,0,8,0,31.0,2,UNI,264.0,332.69,115.31,127.75,785.44,897.31,0.18,0.28,305.38,417.17,25.67,37.0,38.92,46.67,400.86,457.57,31.45,34.82,14.44,22.0,97.27,92.4,15.1,18.0,371.21,453.79,14.56,9.78
0,0,4,47,19,157,0.178,43,2,2,75,5,3,18,3,61.0,0,Bradley,264.0,264.74,115.31,108.74,785.44,814.0,0.18,0.15,305.38,295.19,25.67,34.85,38.92,44.57,400.86,439.65,31.45,43.33,14.44,16.38,97.27,89.31,15.1,11.64,371.21,344.14,14.56,15.56
0,0,4,42,26,150,0.107,38,0,4,75,4,1,4,4,45.0,1,Illinois St.,264.0,259.39,115.31,97.83,785.44,731.67,0.18,0.21,305.38,272.62,25.67,32.09,38.92,53.82,400.86,396.27,31.45,25.69,14.44,10.91,97.27,95.58,15.1,10.57,371.21,357.22,14.56,8.5
0,0,4,46,17,159,0.182,40,3,2,78,5,0,18,2,58.0,5,Missouri St.,264.0,245.32,115.31,106.26,785.44,704.42,0.18,0.23,305.38,259.18,25.67,23.43,38.92,23.67,400.86,348.35,31.45,20.38,14.44,11.91,97.27,103.62,15.1,15.45,371.21,340.79,14.56,16.67
1,0,3,47,19,146,0.192,44,3,5,72,3,1,24,0,63.0,2,Southern Ill.,264.0,195.95,115.31,93.63,785.44,606.26,0.18,0.09,305.38,234.13,25.67,30.08,38.92,38.43,400.86,307.53,31.45,27.73,14.44,16.3,97.27,69.0,15.1,10.83,371.21,260.86,14.56,8.64
0,0,4,50,16,151,0.225,46,1,2,75,3,0,16,2,59.0,3,Drake,264.0,269.72,115.31,119.11,785.44,825.67,0.18,0.13,305.38,285.38,25.67,28.71,38.92,36.41,400.86,396.0,31.45,34.0,14.44,12.56,97.27,99.14,15.1,9.75,371.21,356.71,14.56,9.78
0,0,3,29,14,92,0.163,27,4,4,35,7,1,10,0,39.0,0,Evansville,264.0,242.72,115.31,112.39,785.44,696.61,0.18,0.09,305.38,276.33,25.67,31.0,38.92,50.53,400.86,329.94,31.45,33.33,14.44,8.18,97.27,96.73,15.1,10.5,371.21,319.12,14.56,10.88
0,0,4,46,18,131,0.214,46,0,2,58,6,2,4,5,50.0,3,Loyola Chicago,264.0,247.12,115.31,98.59,785.44,680.76,0.18,0.2,305.38,396.9,25.67,47.22,38.92,49.64,400.86,329.4,31.45,36.83,14.44,14.0,97.27,107.91,15.1,12.2,371.21,381.82,14.56,9.75
0,0,3,33,21,117,0.103,29,0,5,50,3,2,6,4,38.0,4,Valparaiso,264.0,334.0,115.31,137.29,785.44,1001.35,0.18,0.15,305.38,355.87,25.67,32.31,38.92,46.86,400.86,489.0,31.45,36.82,14.44,18.5,97.27,111.54,15.1,17.31,371.21,438.0,14.56,12.38
0,0,3,24,23,107,0.009,22,3,2,37,2,1,2,4,29.0,0,Illinois St.,264.0,259.39,115.31,97.83,785.44,731.67,0.18,0.21,305.38,272.62,25.67,32.09,38.92,53.82,400.86,396.27,31.45,25.69,14.44,10.91,97.27,95.58,15.1,10.57,371.21,357.22,14.56,8.5
1,0,4,63,20,174,0.247,58,3,5,84,6,3,16,2,77.0,2,Bradley,264.0,264.74,115.31,108.74,785.44,814.0,0.18,0.15,305.38,295.19,25.67,34.85,38.92,44.57,400.86,439.65,31.45,43.33,14.44,16.38,97.27,89.31,15.1,11.64,371.21,344.14,14.56,15.56
0,0,4,55,33,178,0.124,54,5,10,77,3,1,20,1,71.0,5,Southern Ill.,264.0,195.95,115.31,93.63,785.44,606.26,0.18,0.09,305.38,234.13,25.67,30.08,38.92,38.43,400.86,307.53,31.45,27.73,14.44,16.3,97.27,69.0,15.1,10.83,371.21,260.86,14.56,8.64
0,0,4,47,19,157,0.178,45,1,4,70,6,1,16,3,57.0,1,Missouri St.,264.0,245.32,115.31,106.26,785.44,704.42,0.18,0.23,305.38,259.18,25.67,23.43,38.92,23.67,400.86,348.35,31.45,20.38,14.44,11.91,97.27,103.62,15.1,15.45,371.21,340.79,14.56,16.67
1,0,5,52,26,173,0.150,49,5,4,93,2,1,20,2,68.0,12/,Evansville,264.0,242.72,115.31,112.39,785.44,696.61,0.18,0.09,305.38,276.33,25.67,31.0,38.92,50.53,400.86,329.94,31.45,33.33,14.44,8.18,97.27,96.73,15.1,10.5,371.21,319.12,14.56,10.88
0,0,3,32,18,117,0.120,31,4,5,59,1,0,8,3,40.0,2,Drake,264.0,269.72,115.31,119.11,785.44,825.67,0.18,0.13,305.38,285.38,25.67,28.71,38.92,36.41,400.86,396.0,31.45,34.0,14.44,12.56,97.27,99.14,15.1,9.75,371.21,356.71,14.56,9.78
0,0,3,36,11,112,0.223,33,0,6,42,3,0,6,0,39.0,4,UNI,264.0,332.69,115.31,127.75,785.44,897.31,0.18,0.28,305.38,417.17,25.67,37.0,38.92,46.67,400.86,457.57,31.45,34.82,14.44,22.0,97.27,92.4,15.1,18.0,371.21,453.79,14.56,9.78
