BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
2,248.12,197.9,106.24,102.71,761.0,589.29,0.13,0.01,283.36,204.16,28.36,32.0,42.38,32.2,380.94,268.63,34.17,28.89,20.42,16.27,66.42,77.21,10.46,10.8,328.66,280.18,15.33,14.07,1,0,3,38,15,92,0.250,36,8,6,31,2,2,12,1,54.0
1,248.12,184.72,106.24,89.44,761.0,556.11,0.13,0.1,283.36,206.6,28.36,33.43,42.38,50.86,380.94,262.81,34.17,40.69,20.42,14.55,66.42,62.17,10.46,11.91,328.66,270.38,15.33,19.88,1,0,3,37,9,92,0.304,33,10,5,46,3,4,10,0,56.0
1,248.12,302.53,106.24,115.47,761.0,813.29,0.13,0.15,283.36,316.87,28.36,33.36,42.38,54.46,380.94,377.07,34.17,29.5,20.42,18.56,66.42,102.25,10.46,12.69,328.66,399.41,15.33,7.45,0,0,3,23,23,86,0,22,4,4,27,5,1,8,1,32.0
2,248.12,227.65,106.24,108.18,761.0,721.12,0.13,0.07,283.36,259.93,28.36,26.29,42.38,32.73,380.94,377.0,34.17,33.08,20.42,14.78,66.42,73.54,10.46,14.55,328.66,323.27,15.33,9.73,1,0,4,42,19,161,0.143,41,7,8,91,5,4,22,2,64.0
3,248.12,265.39,106.24,112.06,761.0,751.83,0.13,0.05,283.36,298.6,28.36,36.4,42.38,74.2,380.94,390.93,34.17,24.14,20.42,13.1,66.42,107.45,10.46,13.18,328.66,366.44,15.33,8.86,0,0,3,16,21,89,-0.056,15,0,6,37,2,2,4,0,20.0
3,248.12,205.06,106.24,88.94,761.0,572.22,0.13,0.03,283.36,261.0,28.36,38.92,42.38,49.4,380.94,287.13,34.17,35.83,20.42,13.18,66.42,69.64,10.46,11.17,328.66,334.71,15.33,16.0,1,0,4,48,15,143,0.231,48,3,10,61,3,4,12,1,61.0
0,248.12,255.93,106.24,102.8,761.0,745.8,0.13,0.13,283.36,257.64,28.36,35.45,42.38,41.42,380.94,350.14,34.17,42.82,20.42,12.12,66.42,75.0,10.46,10.78,328.66,341.14,15.33,10.82,1,0,3,45,14,98,0.316,40,6,6,44,2,3,6,1,57.0
0,248.12,232.5,106.24,103.44,761.0,686.5,0.13,0.21,283.36,276.79,28.36,38.69,42.38,56.38,380.94,333.25,34.17,41.0,20.42,11.25,66.42,83.15,10.46,10.92,328.66,315.5,15.33,13.4,0,0,5,50,23,150,0.180,43,4,13,68,7,1,18,3,64.0
0,248.12,215.47,106.24,100.11,761.0,652.74,0.13,0.15,283.36,239.94,28.36,37.46,42.38,40.6,380.94,326.41,34.17,35.69,20.42,17.5,66.42,68.0,10.46,12.15,328.66,294.5,15.33,13.86,0,0,5,63,24,193,0.202,59,5,13,97,10,3,6,1,74.0
0,248.12,206.33,106.24,119.5,761.0,663.61,0.13,0.07,283.36,205.0,28.36,31.86,42.38,47.29,380.94,279.22,34.17,32.47,20.42,13.6,66.42,75.08,10.46,10.77,328.66,281.41,15.33,16.22,1,0,3,48,13,108,0.324,47,5,9,62,4,2,6,1,58.0
