BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
4,181.71,244.41,90.18,113.94,521.82,693.06,0.1,0.21,220.85,244.94,29.57,39.62,31.53,44.47,223.19,311.94,34.0,46.25,11.89,11.8,55.5,82.77,6.33,9.38,249.91,332.88,9.75,20.0,0,0,5,58,31,142,0.190,53,13,17/,41,7,1,12,0,78.0
2,181.71,256.56,90.18,105.56,521.82,677.78,0.1,0.17,220.85,333.15,29.57,32.79,31.53,44.12,223.19,302.12,34.0,41.7,11.89,14.31,55.5,74.79,6.33,12.0,249.91,340.38,9.75,13.78,0,0,5,54,22,143,0.224,51,5,15,47,5,4,13,1,69.5
0,181.71,159.85,90.18,64.0,521.82,458.05,0.1,0.2,220.85,187.0,29.57,28.46,31.53,32.86,223.19,227.28,34.0,25.73,11.89,12.2,55.5,65.0,6.33,13.5,249.91,212.97,9.75,17.0,0,0,3,35,24,110,0.100,31,7,4,43,8,2,2,0,45.0
0,181.71,238.18,90.18,105.65,521.82,633.24,0.1,0.19,220.85,291.92,29.57,32.0,31.53,45.54,223.19,269.0,34.0,31.54,11.89,8.6,55.5,97.83,6.33,12.64,249.91,321.12,9.75,12.71,0,0,3,20,21,73,-0.014,18,2,4,21,13,2,0,2,24.0
2,181.71,232.5,90.18,103.44,521.82,686.5,0.1,0.21,220.85,276.79,29.57,38.69,31.53,56.38,223.19,333.25,34.0,41.0,11.89,11.25,55.5,83.15,6.33,10.92,249.91,315.5,9.75,13.4,1,0,4,51,32,158,0.120,46,4,6,65,3,2,12,0,63.0
1,181.71,220.07,90.18,111.2,521.82,648.53,0.1,0.13,220.85,259.08,29.57,44.8,31.53,53.9,223.19,298.57,34.0,44.18,11.89,14.14,55.5,86.7,6.33,10.27,249.91,329.35,9.75,6.33,1,0,4,52,28,145,0.166,50,6,6,67,1,1,20,0,69.0
0,181.71,131.0,90.18,75.94,521.82,390.33,0.1,0.04,220.85,183.83,29.57,29.86,31.53,37.2,223.19,159.88,34.0,31.19,11.89,12.22,55.5,48.15,6.33,10.0,249.91,188.18,9.75,13.45,1,0,3,41,10,97,0.320,39,10,7,39,4,0,14,1,58.0
0,181.71,297.94,90.18,118.35,521.82,850.76,0.1,0.2,220.85,339.64,29.57,39.83,31.53,51.64,223.19,419.69,34.0,37.92,11.89,15.9,55.5,89.0,6.33,13.4,249.91,392.53,9.75,12.38,0,0,3,33,8,98,0.255,32,3,4,33,10,0,6,3,39.0
0,181.71,107.0,90.18,53.76,521.82,294.48,0.1,0.03,220.85,135.67,29.57,28.23,31.53,33.31,223.19,129.78,34.0,31.62,11.89,14.0,55.5,34.46,6.33,10.89,249.91,172.71,9.75,5.92,1,0,3,36,22,99,0.141,34,7,9,36,2,2,6,0,48.0
0,181.71,328.76,90.18,122.12,521.82,876.71,0.1,0.13,220.85,376.43,29.57,33.31,31.53,35.6,223.19,405.0,34.0,44.1,11.89,16.8,55.5,99.75,6.33,17.09,249.91,424.28,9.75,12.22,0,0,3,23,19,86,0.047,23,3,3,29,7,1,2,2,28.0
