BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,272.5,223.0,107.94,98.95,812.31,671.3,0.15,0.12,288.57,324.92,50.33,31.0,51.0,40.62,399.0,311.47,39.6,27.2,12.22,8.8,95.8,89.29,14.9,9.15,385.86,308.06,13.12,9.22,1,0,3,38,14,107,0.224,37,10,3,54,2,3,16,0,59.0
1,272.5,211.0,107.94,98.25,812.31,571.25,0.15,0.13,288.57,232.12,50.33,38.33,51.0,39.87,399.0,251.11,39.6,34.21,12.22,15.78,95.8,99.31,14.9,13.2,385.86,321.62,13.12,13.0,0,0,4,39,24,145,0.103,36,6,4,64,9,1,20,3,56.0
1,272.5,203.8,107.94,88.15,812.31,596.0,0.15,0.06,288.57,255.2,50.33,32.83,51.0,35.36,399.0,294.89,39.6,36.18,12.22,10.31,95.8,54.06,14.9,9.83,385.86,279.81,13.12,10.92,1,0,4,59,19,145,0.276,53,8,6,64,5,1,12,1,74.0
4,272.5,228.56,107.94,106.17,812.31,661.78,0.15,0.13,288.57,275.0,50.33,37.55,51.0,47.82,399.0,314.38,39.6,26.67,12.22,13.71,95.8,85.67,14.9,13.6,385.86,321.06,13.12,12.62,1,0,3,45,7,118,0.322,43,4,5,66,3,1,12,1,56.0
0,272.5,209.59,107.94,81.41,812.31,568.23,0.15,0.23,288.57,307.5,50.33,34.08,51.0,48.6,399.0,281.0,39.6,26.53,12.22,13.75,95.8,79.13,14.9,14.38,385.86,322.92,13.12,19.12,1,0,4,54,15,155,0.252,47,5,13,66,6,2,10,2,66.0
2,272.5,265.56,107.94,112.25,812.31,765.56,0.15,0.07,288.57,308.0,50.33,45.1,51.0,50.33,399.0,363.0,39.6,31.08,12.22,12.44,95.8,67.5,14.9,12.56,385.86,367.82,13.12,8.62,1,0,4,51,17,146,0.233,44,4,4,76,7,2,8,1,61.0
3,272.5,213.47,107.94,105.27,812.31,663.6,0.15,0.01,288.57,210.64,50.33,32.93,51.0,38.07,399.0,304.21,39.6,41.08,12.22,13.6,95.8,65.45,14.9,9.9,385.86,297.07,13.12,7.62,1,0,3,43,13,120,0.250,39,7,4,54,2,0,8,0,54.0
2,272.5,256.56,107.94,105.56,812.31,677.78,0.15,0.17,288.57,333.15,50.33,32.79,51.0,44.12,399.0,302.12,39.6,41.7,12.22,14.31,95.8,74.79,14.9,12.0,385.86,340.38,13.12,13.78,0,0,3,38,19,107,0.178,36,4,3,42,4,0,4,0,44.0
0,272.5,319.67,107.94,126.6,812.31,895.4,0.15,0.09,288.57,324.64,50.33,39.09,51.0,54.67,399.0,417.71,39.6,40.4,12.22,22.91,95.8,109.45,14.9,15.0,385.86,434.21,13.12,13.0,0,0,4,45,28,188,0.090,44,7,5,86,2,2,10,0,59.0
0,272.5,219.9,107.94,84.5,812.31,623.8,0.15,0.2,288.57,275.33,50.33,32.64,51.0,56.21,399.0,328.47,39.6,29.23,12.22,12.44,95.8,74.23,14.9,9.18,385.86,320.56,13.12,12.56,0,0,3,29,13,94,0.170,28,2,7,44,5,0,4,1,33.0
0,272.5,251.88,107.94,112.76,812.31,720.12,0.15,0.2,288.57,334.67,50.33,36.92,51.0,44.14,399.0,346.87,39.6,44.27,12.22,11.08,95.8,86.77,14.9,11.58,385.86,361.47,13.12,12.12,0,0,5,64,24,169,0.237,59,7,17,77,8,0,16,3,79.0
0,272.5,248.83,107.94,111.33,812.31,719.89,0.15,0.13,288.57,322.0,50.33,38.54,51.0,45.5,399.0,345.12,39.6,37.15,12.22,12.43,95.8,107.38,14.9,17.64,385.86,360.31,13.12,12.12,0,0,3,37,23,129,0.109,34,3,6,50,3,0,12,2,46.0
2,272.5,251.75,107.94,124.0,812.31,770.75,0.15,0.09,288.57,265.14,50.33,36.75,51.0,39.75,399.0,369.47,39.6,32.36,12.22,18.1,95.8,88.67,14.9,18.33,385.86,345.47,13.12,10.75,1,0,5,66,25,198,0.207,59,8,8,96,5,3,8,5,81.0
0,272.5,288.8,107.94,124.73,812.31,876.33,0.15,0.13,288.57,338.83,50.33,26.33,51.0,39.85,399.0,466.54,39.6,28.77,12.22,10.4,95.8,125.5,14.9,15.3,385.86,384.25,13.12,14.5,1,0,4,60,22,188,0.202,55,9,7,81,6,0,18,1,78.0
2,272.5,265.39,107.94,112.06,812.31,751.83,0.15,0.05,288.57,298.6,50.33,36.4,51.0,74.2,399.0,390.93,39.6,24.14,12.22,13.1,95.8,107.45,14.9,13.18,385.86,366.44,13.12,8.86,1,0,5,64,19,206,0.218,60,8,11,99,2,3,8,4,79.0
1,272.5,167.77,107.94,79.09,812.31,494.23,0.15,0.13,288.57,227.2,50.33,31.79,51.0,44.12,399.0,228.8,39.6,36.38,12.22,14.22,95.8,58.71,14.9,7.14,385.86,250.68,13.12,16.29,1,0,3,43,13,105,0.286,42,4,7,54,2,0,10,1,52.0
3,272.5,237.39,107.94,95.06,812.31,614.0,0.15,0.09,288.57,262.6,50.33,44.83,51.0,41.12,399.0,280.06,39.6,32.23,12.22,11.33,95.8,98.17,14.9,12.5,385.86,323.65,13.12,12.1,0,0,3,43,11,123,0.260,41,2,5,60,5,1,6,3,49.0
