BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,209.05,261.89,88.84,103.11,577.84,702.68,0.1,0.26,230.56,328.71,33.0,30.77,36.65,53.36,262.12,354.81,36.46,31.31,15.4,16.83,76.08,91.58,10.77,12.09,294.79,382.97,14.0,8.0,0,0,3,29,8,74,0.284,27,4,5,24,12,0,6,0,36.0
0,209.05,276.88,88.84,117.12,577.84,815.81,0.1,0.15,230.56,319.23,33.0,51.73,36.65,63.82,262.12,411.0,36.46,53.5,15.4,18.67,76.08,115.0,10.77,15.67,294.79,386.63,14.0,13.43,1,0,5,56,25,167,0.186,53,8,6,76,5,1,14,4,72.0
0,209.05,277.21,88.84,133.21,577.84,802.93,0.1,0.09,230.56,302.25,33.0,39.7,36.65,54.18,262.12,346.08,36.46,33.38,15.4,8.62,76.08,142.1,10.77,14.5,294.79,389.04,14.0,8.38,0,0,5,71,33,179,0.212,63,10,13,52,6,2,18,2,92.0
1,209.05,302.53,88.84,115.47,577.84,813.29,0.1,0.15,230.56,316.87,33.0,33.36,36.65,54.46,262.12,377.07,36.46,29.5,15.4,18.56,76.08,102.25,10.77,12.69,294.79,399.41,14.0,7.45,1,0,3,39,10,101,0.287,37,2,10,48,2,4,8,1,49.0
3,209.05,231.29,88.84,83.95,577.84,637.05,0.1,0.12,230.56,284.62,33.0,37.83,36.65,53.71,262.12,323.5,36.46,37.08,15.4,16.78,76.08,113.5,10.77,15.6,294.79,361.35,14.0,18.43,0,0,5,61,35,177,0.147,55,10,5,77,9,3,4,1,76.0
1,209.05,227.74,88.84,86.21,577.84,603.37,0.1,0.14,230.56,292.07,33.0,35.15,36.65,50.29,262.12,278.82,36.46,29.92,15.4,13.0,76.08,96.83,10.77,16.12,294.79,341.81,14.0,9.71,0,0,4,42,21,107,0.196,41,1,7,37,7,1,4,3,46.0
1,209.05,226.8,88.84,94.0,577.84,596.95,0.1,0.19,230.56,277.8,33.0,33.43,36.65,54.79,262.12,266.06,36.46,39.6,15.4,16.0,76.08,104.43,10.77,14.58,294.79,311.11,14.0,12.67,0,0,3,26,24,79,0.025,25,1,6,17,7,0,8,0,31.0
0,209.05,195.95,88.84,93.63,577.84,606.26,0.1,0.09,230.56,234.13,33.0,30.08,36.65,38.43,262.12,307.53,36.46,27.73,15.4,16.3,76.08,69.0,10.77,10.83,294.79,260.86,14.0,8.64,1,0,4,58,27,139,0.223,54,3,10,51,5,1,12,2,68.0
4,209.05,322.06,88.84,114.75,577.84,942.88,0.1,0.19,230.56,407.33,33.0,45.67,36.65,60.83,262.12,550.08,36.46,49.0,15.4,21.0,76.08,129.9,10.77,18.7,294.79,467.11,14.0,16.83,1,0,5,70,34,196,0.184,66,6,8,93,1,1,18,4,86.0
1,209.05,275.8,88.84,122.87,577.84,774.0,0.1,0.16,230.56,299.77,33.0,42.55,36.65,60.45,262.12,360.69,36.46,35.08,15.4,12.0,76.08,111.08,10.77,15.92,294.79,388.21,14.0,13.0,0,0,3,31,19,114,0.105,25,2,4,44,6,3,2,1,37.0
1,209.05,271.83,88.84,109.83,577.84,715.5,0.1,0.3,230.56,288.5,33.0,39.36,36.65,47.4,262.12,321.88,36.46,46.45,15.4,17.8,76.08,123.83,10.77,16.08,294.79,424.33,14.0,6.45,0,0,3,24,20,100,0.040,24,2,2,35,8,3,8,0,33.0
2,209.05,295.75,88.84,111.0,577.84,787.75,0.1,0.23,230.56,345.0,33.0,53.8,36.65,75.18,262.12,375.0,36.46,45.45,15.4,14.11,76.08,114.45,10.77,20.38,294.79,401.77,14.0,13.43,0,0,4,53,25,138,0.203,50,5,14,48,8,1,6,1,62.0
0,209.05,153.35,88.84,70.26,577.84,458.65,0.1,0.08,230.56,183.56,33.0,22.22,36.65,24.89,262.12,217.71,36.46,28.38,15.4,7.73,76.08,52.88,10.77,15.1,294.79,211.14,14.0,11.0,1,0,3,43,15,98,0.286,39,2,11,35,1,2,8,2,51.0
5,209.05,240.78,88.84,94.17,577.84,650.28,0.1,0.09,230.56,269.07,33.0,31.85,36.65,46.67,262.12,325.73,36.46,26.0,15.4,18.11,76.08,89.85,10.77,19.27,294.79,343.44,14.0,17.91,0,0,5,67,26,173,0.237,61,9,13,70,9,2,6,2,81.0
2,209.05,201.74,88.84,71.26,577.84,520.58,0.1,0.22,230.56,257.0,33.0,27.83,36.65,37.77,262.12,244.12,36.46,26.64,15.4,12.42,76.08,83.42,10.77,8.55,294.79,283.32,14.0,10.88,0,0,3,27,20,113,0.062,24,5,5,37,7,1,2,0,34.0
3,209.05,219.9,88.84,84.5,577.84,623.8,0.1,0.2,230.56,275.33,33.0,32.64,36.65,56.21,262.12,328.47,36.46,29.23,15.4,12.44,76.08,74.23,10.77,9.18,294.79,320.56,14.0,12.56,0,0,3,30,15,90,0.167,30,2,10,42,10,0,6,2,35.0
5,209.05,204.4,88.84,85.1,577.84,592.6,0.1,0.2,230.56,224.65,33.0,26.8,36.65,36.0,262.12,297.06,36.46,31.25,15.4,11.0,76.08,82.77,10.77,9.62,294.79,285.44,14.0,7.46,1,0,5,58,25,165,0.200,53,5,8,71,6,5,12,2,74.0
6,209.05,220.89,88.84,90.28,577.84,626.44,0.1,0.12,230.56,265.36,33.0,31.36,36.65,43.67,262.12,305.38,36.46,36.92,15.4,14.78,76.08,74.07,10.77,12.1,294.79,316.66,14.0,7.55,0,0,3,37,18,119,0.160,36,5,5,44,7,5,4,3,49.0
2,209.05,218.5,88.84,92.22,577.84,622.0,0.1,0.17,230.56,247.53,33.0,28.83,36.65,48.57,262.12,284.88,36.46,23.92,15.4,12.67,76.08,79.08,10.77,9.08,294.79,288.65,14.0,8.0,0,0,4,46,16,141,0.213,41,5,9,60,3,0,18,0,60.0
1,209.05,201.74,88.84,71.26,577.84,520.58,0.1,0.22,230.56,257.0,33.0,27.83,36.65,37.77,262.12,244.12,36.46,26.64,15.4,12.42,76.08,83.42,10.77,8.55,294.79,283.32,14.0,10.88,0,0,3,42,14,98,0.286,40,4,8,31,10,3,4,3,51.0
2,209.05,219.9,88.84,84.5,577.84,623.8,0.1,0.2,230.56,275.33,33.0,32.64,36.65,56.21,262.12,328.47,36.46,29.23,15.4,12.44,76.08,74.23,10.77,9.18,294.79,320.56,14.0,12.56,0,0,5,64,31,192,0.172,61,5,7,85,8,5,7,3,77.5
4,209.05,220.89,88.84,90.28,577.84,626.44,0.1,0.12,230.56,265.36,33.0,31.36,36.65,43.67,262.12,305.38,36.46,36.92,15.4,14.78,76.08,74.07,10.77,12.1,294.79,316.66,14.0,7.55,0,0,4,52,22,149,0.201,51,4,5,59,4,1,8,1,61.0
2,209.05,204.4,88.84,85.1,577.84,592.6,0.1,0.2,230.56,224.65,33.0,26.8,36.65,36.0,262.12,297.06,36.46,31.25,15.4,11.0,76.08,82.77,10.77,9.62,294.79,285.44,14.0,7.46,0,0,4,44,18,151,0.172,41,4,10,63,6,3,14,6,58.0
2,209.05,204.3,88.84,93.5,577.84,608.5,0.1,0.2,230.56,214.83,33.0,23.4,36.65,34.88,262.12,287.37,36.46,21.37,15.4,15.56,76.08,67.79,10.77,11.71,294.79,265.76,14.0,10.29,1,0,4,49,20,137,0.212,45,8,8,49,5,2,16,1,67.0
3,209.05,218.5,88.84,92.22,577.84,622.0,0.1,0.17,230.56,247.53,33.0,28.83,36.65,48.57,262.12,284.88,36.46,23.92,15.4,12.67,76.08,79.08,10.77,9.08,294.79,288.65,14.0,8.0,0,0,3,37,15,98,0.224,35,1,6,33,3,1,8,2,43.0
0,209.05,153.35,88.84,70.26,577.84,458.65,0.1,0.08,230.56,183.56,33.0,22.22,36.65,24.89,262.12,217.71,36.46,28.38,15.4,7.73,76.08,52.88,10.77,15.1,294.79,211.14,14.0,11.0,1,0,4,64,14,144,0.347,60,11,8,63,6,0,16,1,83.0
4,209.05,204.3,88.84,93.5,577.84,608.5,0.1,0.2,230.56,214.83,33.0,23.4,36.65,34.88,262.12,287.37,36.46,21.37,15.4,15.56,76.08,67.79,10.77,11.71,294.79,265.76,14.0,10.29,0,0,5,64,22,160,0.263,60,3,9,70,8,2,18,2,78.0
0,209.05,240.78,88.84,94.17,577.84,650.28,0.1,0.09,230.56,269.07,33.0,31.85,36.65,46.67,262.12,325.73,36.46,26.0,15.4,18.11,76.08,89.85,10.77,19.27,294.79,343.44,14.0,17.91,0,0,3,26,17,103,0.087,25,1,4,37,4,1,6,2,31.0
