Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,5,65,24,177,0.232,62,1,8,85,2,5,20,3,81.0,0,Bradley,236.61,264.74,105.56,108.74,668.33,814.0,0.07,0.15,265.8,295.19,31.31,34.85,41.47,44.57,305.65,439.65,25.79,43.33,14.27,16.38,95.42,89.31,14.09,11.64,317.38,344.14,16.73,15.56
1,0,3,40,9,99,0.313,34,6,6,38,2,2,24,1,60.0,1,St. Francis Brooklyn,236.61,204.83,105.56,93.22,668.33,586.83,0.07,0.15,265.8,199.24,31.31,33.87,41.47,45.21,305.65,264.06,25.79,42.38,14.27,15.86,95.42,67.85,14.09,14.25,317.38,279.24,16.73,8.64
1,0,3,36,8,72,0.389,33,8,7,35,5,1,10,4,50.0,0,Hampton,236.61,188.21,105.56,90.95,668.33,526.26,0.07,0.08,265.8,219.6,31.31,40.92,41.47,41.18,305.65,229.41,25.79,35.31,14.27,13.44,95.42,61.23,14.09,17.91,317.38,272.18,16.73,16.88
0,0,5,57,26,156,0.199,56,1,8,71,3,4,16,3,70.0,1,Marshall,236.61,241.29,105.56,103.53,668.33,697.82,0.07,0.11,265.8,272.93,31.31,30.83,41.47,46.86,305.65,346.73,25.79,29.0,14.27,13.25,95.42,57.57,14.09,10.38,317.38,314.62,16.73,9.22
1,0,3,39,14,98,0.255,35,6,6,44,0,1,16,1,54.0,0,Mercer,236.61,233.0,105.56,100.65,668.33,638.94,0.07,0.11,265.8,262.29,31.31,32.69,41.47,52.93,305.65,328.29,25.79,39.91,14.27,21.0,95.42,88.4,14.09,26.56,317.38,333.07,16.73,9.88
0,0,3,40,18,112,0.196,40,4,5,42,6,2,8,1,50.0,3,Wright St.,236.61,245.65,105.56,118.35,668.33,764.06,0.07,0.02,265.8,277.86,31.31,37.33,41.47,42.13,305.65,369.75,25.79,32.46,14.27,14.89,95.42,116.45,14.09,13.73,317.38,359.9,16.73,14.4
1,0,4,59,20,155,0.252,55,1,9,69,3,0,12,0,66.0,1,Toledo,236.61,213.5,105.56,95.11,668.33,655.06,0.07,0.14,265.8,275.85,31.31,30.33,41.47,42.2,305.65,336.56,25.79,33.73,14.27,16.64,95.42,55.43,14.09,8.0,317.38,298.62,16.73,12.36
1,0,3,36,21,92,0.163,33,8,11,37,0,1,10,1,50.0,1,Manhattan,236.61,178.21,105.56,86.37,668.33,538.74,0.07,0.09,265.8,194.31,31.31,37.53,41.47,43.84,305.65,254.12,25.79,38.39,14.27,12.2,95.42,54.93,14.09,13.69,317.38,268.12,16.73,13.3
1,0,3,40,17,111,0.207,38,8,9,57,0,1,6,0,52.0,2,Duquesne,236.61,210.61,105.56,92.72,668.33,617.83,0.07,0.15,265.8,239.0,31.31,31.92,41.47,43.0,305.65,291.65,25.79,33.85,14.27,11.5,95.42,67.0,14.09,10.5,317.38,299.38,16.73,13.0
1,0,3,43,17,101,0.257,40,2,11,46,3,2,12,1,53.0,4,Penn,236.61,145.41,105.56,65.09,668.33,405.59,0.07,0.03,265.8,213.21,31.31,28.42,41.47,45.69,305.65,210.06,25.79,36.09,14.27,13.12,95.42,76.27,14.09,14.27,317.38,270.97,16.73,13.11
0,0,5,45,36,153,0.059,42,5,7,63,2,1,18,3,60.0,5,West Virginia,236.61,203.1,105.56,96.65,668.33,577.35,0.07,0.08,265.8,237.62,31.31,24.29,41.47,45.25,305.65,260.0,25.79,23.31,14.27,10.7,95.42,108.5,14.09,18.42,317.38,286.67,16.73,10.22
0,0,4,55,23,130,0.246,49,9,18,40,3,1,4,0,67.0,2,Wake Forest,236.61,212.05,105.56,99.84,668.33,578.95,0.07,0.19,265.8,247.6,31.31,31.79,41.47,57.33,305.65,272.13,25.79,38.69,14.27,19.4,95.42,89.25,14.09,23.78,317.38,325.22,16.73,12.5
1,0,5,68,26,160,0.263,64,8,6,63,3,1,16,6,85.0,6/,Jacksonville St.,236.61,259.33,105.56,119.33,668.33,698.33,0.07,0.14,265.8,316.21,31.31,40.25,41.47,49.54,305.65,310.12,25.79,38.54,14.27,24.9,95.42,79.17,14.09,17.45,317.38,345.59,16.73,18.83
1,0,3,46,19,113,0.239,45,5,7,49,5,1,14,1,59.0,1,Tennessee Tech,236.61,236.5,105.56,118.22,668.33,703.33,0.07,0.09,265.8,285.79,31.31,38.25,41.47,57.0,305.65,385.57,25.79,40.64,14.27,15.3,95.42,86.0,14.09,13.2,317.38,336.56,16.73,13.8
1,0,3,48,17,124,0.250,44,4,3,48,3,0,8,2,56.0,2,Eastern Ky.,236.61,205.94,105.56,102.89,668.33,608.78,0.07,0.16,265.8,229.07,31.31,27.73,41.47,36.0,305.65,283.56,25.79,26.64,14.27,13.75,95.42,68.08,14.09,10.85,317.38,266.5,16.73,12.3
0,0,3,29,15,111,0.126,29,4,3,58,5,4,10,3,42.0,4,Austin Peay,236.61,268.06,105.56,104.56,668.33,748.22,0.07,0.11,265.8,265.59,31.31,33.08,41.47,38.93,305.65,375.06,25.79,33.17,14.27,23.82,95.42,85.27,14.09,21.2,317.38,374.12,16.73,10.38
1,0,3,41,15,109,0.239,40,2,3,58,4,3,20,0,56.0,2,Belmont,236.61,206.47,105.56,104.65,668.33,631.18,0.07,0.1,265.8,202.38,31.31,29.75,41.47,57.43,305.65,280.19,25.79,35.18,14.27,11.6,95.42,63.33,14.09,12.0,317.38,290.87,16.73,8.22
1,0,3,40,17,114,0.202,38,5,7,48,2,0,12,1,51.0,3,Tennessee St.,236.61,254.12,105.56,117.94,668.33,771.75,0.07,-0.02,265.8,294.54,31.31,27.23,41.47,51.31,305.65,386.64,25.79,26.2,14.27,15.11,95.42,109.4,14.09,21.2,317.38,364.5,16.73,20.5
1,0,4,61,26,167,0.210,53,4,5,84,5,2,10,2,72.0,5,UT Martin,236.61,283.38,105.56,133.12,668.33,849.19,0.07,0.11,265.8,301.93,31.31,39.23,41.47,59.0,305.65,417.29,25.79,33.43,14.27,19.1,95.42,88.25,14.09,27.58,317.38,411.75,16.73,11.12
1,0,4,63,18,152,0.296,61,4,6,77,3,1,12,0,74.0,2,Southeast Mo. St.,236.61,234.11,105.56,99.0,668.33,673.61,0.07,0.16,265.8,246.19,31.31,38.5,41.47,45.29,305.65,334.69,25.79,39.25,14.27,13.56,95.42,86.58,14.09,8.69,317.38,332.34,16.73,7.83
0,0,4,45,30,168,0.089,42,2,6,72,4,0,18,0,56.0,1,SIUE,236.61,236.06,105.56,111.12,668.33,710.41,0.07,0.09,265.8,237.31,31.31,26.64,41.47,41.93,305.65,338.81,25.79,34.36,14.27,16.57,95.42,61.93,14.09,9.58,317.38,308.47,16.73,14.38
0,0,3,34,20,122,0.115,32,4,6,48,7,0,6,1,41.0,0,Eastern Ill.,236.61,208.5,105.56,87.35,668.33,654.0,0.07,0.07,265.8,231.24,31.31,30.46,41.47,34.21,305.65,336.0,25.79,28.93,14.27,7.0,95.42,85.54,14.09,9.46,317.38,289.22,16.73,17.2
1,0,4,49,15,137,0.248,44,5,10,68,2,7,12,0,67.0,2,Tennessee Tech,236.61,236.5,105.56,118.22,668.33,703.33,0.07,0.09,265.8,285.79,31.31,38.25,41.47,57.0,305.65,385.57,25.79,40.64,14.27,15.3,95.42,86.0,14.09,13.2,317.38,336.56,16.73,13.8
0,0,5,55,31,147,0.163,53,10,5,61,7,7,12,2,78.0,3,Jacksonville St.,236.61,259.33,105.56,119.33,668.33,698.33,0.07,0.14,265.8,316.21,31.31,40.25,41.47,49.54,305.65,310.12,25.79,38.54,14.27,24.9,95.42,79.17,14.09,17.45,317.38,345.59,16.73,18.83
1,0,3,47,17,108,0.278,44,0,2,44,4,5,10,0,57.0,2,Eastern Ky.,236.61,205.94,105.56,102.89,668.33,608.78,0.07,0.16,265.8,229.07,31.31,27.73,41.47,36.0,305.65,283.56,25.79,26.64,14.27,13.75,95.42,68.08,14.09,10.85,317.38,266.5,16.73,12.3
0,0,5,71,29,182,0.231,66,4,13,62,2,1,12,0,82.0,3,Murray St.,236.61,264.53,105.56,112.53,668.33,760.76,0.07,0.15,265.8,284.27,31.31,28.54,41.47,39.53,305.65,359.31,25.79,30.08,14.27,17.0,95.42,79.62,14.09,11.56,317.38,368.1,16.73,15.14
1,0,4,62,25,159,0.233,57,8,6,71,2,1,14,0,78.0,3,Tennessee St.,236.61,254.12,105.56,117.94,668.33,771.75,0.07,-0.02,265.8,294.54,31.31,27.23,41.47,51.31,305.65,386.64,25.79,26.2,14.27,15.11,95.42,109.4,14.09,21.2,317.38,364.5,16.73,20.5
1,0,3,38,13,102,0.245,37,3,5,48,2,3,14,2,51.0,2,Belmont,236.61,206.47,105.56,104.65,668.33,631.18,0.07,0.1,265.8,202.38,31.31,29.75,41.47,57.43,305.65,280.19,25.79,35.18,14.27,11.6,95.42,63.33,14.09,12.0,317.38,290.87,16.73,8.22
1,0,3,42,16,118,0.220,41,12,3,61,4,3,8,0,61.0,1,Southeast Mo. St.,236.61,234.11,105.56,99.0,668.33,673.61,0.07,0.16,265.8,246.19,31.31,38.5,41.47,45.29,305.65,334.69,25.79,39.25,14.27,13.56,95.42,86.58,14.09,8.69,317.38,332.34,16.73,7.83
0,0,4,62,30,168,0.190,60,5,8,75,8,2,18,4,78.0,1,Murray St.,236.61,264.53,105.56,112.53,668.33,760.76,0.07,0.15,265.8,284.27,31.31,28.54,41.47,39.53,305.65,359.31,25.79,30.08,14.27,17.0,95.42,79.62,14.09,11.56,317.38,368.1,16.73,15.14
