BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,200.41,290.25,95.65,122.38,597.41,806.0,0.12,0.13,199.94,290.87,22.57,27.85,31.86,45.31,281.19,359.2,25.08,32.55,14.36,30.89,70.07,106.82,10.79,16.6,273.22,391.43,13.62,9.67,0,0,4,43,29,142,0.099,43,3,9,55,5,5,8,1,55.0
2,200.41,257.5,95.65,105.0,597.41,753.31,0.12,0.12,199.94,297.46,22.57,36.5,31.86,56.57,281.19,376.79,25.08,45.27,14.36,11.1,70.07,86.75,10.79,11.4,273.22,399.19,13.62,13.88,1,0,3,35,14,107,0.196,32,5,2,56,3,2,10,0,47.0
0,200.41,299.25,95.65,119.56,597.41,811.25,0.12,0.21,199.94,369.0,22.57,61.45,31.86,83.08,281.19,391.57,25.08,59.9,14.36,16.4,70.07,105.64,10.79,16.45,273.22,413.93,13.62,11.4,0,0,3,26,18,94,0.085,26,5,5,36,6,0,4,2,33.0
0,200.41,263.88,95.65,109.12,597.41,718.29,0.12,0.29,199.94,277.73,22.57,27.08,31.86,46.33,281.19,313.38,25.08,25.0,14.36,21.14,70.07,118.69,10.79,13.0,273.22,358.16,13.62,11.89,0,0,3,35,26,115,0.078,35,4,5,50,4,0,10,0,44.0
0,200.41,247.82,95.65,107.0,597.41,719.35,0.12,0.07,199.94,231.71,22.57,34.92,31.86,45.29,281.19,332.56,25.08,34.08,14.36,12.56,70.07,93.08,10.79,16.33,273.22,331.47,13.62,16.38,1,0,5,64,29,183,0.191,62,4,8,87,7,2,16,2,78.0
0,200.41,295.75,95.65,111.0,597.41,787.75,0.12,0.23,199.94,345.0,22.57,53.8,31.86,75.18,281.19,375.0,25.08,45.45,14.36,14.11,70.07,114.45,10.79,20.38,273.22,401.77,13.62,13.43,0,0,3,30,16,94,0.149,30,3,6,31,8,2,2,1,36.0
6/,200.41,193.53,95.65,100.47,597.41,601.74,0.12,0.09,199.94,245.07,22.57,40.33,31.86,52.17,281.19,294.88,25.08,36.15,14.36,16.5,70.07,71.69,10.79,13.44,273.22,297.44,13.62,12.5,1,0,4,63,21,166,0.253,60,6,14,81,3,2,10,0,76.0
1,200.41,248.5,95.65,97.45,597.41,706.25,0.12,0.22,199.94,275.18,22.57,38.83,31.86,38.08,281.19,367.94,25.08,30.44,14.36,17.89,70.07,96.0,10.79,15.64,273.22,365.94,13.62,12.82,0,0,4,52,23,164,0.177,48,3,2,73,5,1,6,1,59.0
3,200.41,230.81,95.65,111.88,597.41,705.94,0.12,0.16,199.94,288.17,22.57,42.0,31.86,51.27,281.19,356.86,25.08,34.08,14.36,9.44,70.07,84.58,10.79,12.73,273.22,313.7,13.62,10.0,0,0,5,61,30,181,0.171,56,5,6,91,11,1,6,2,70.0
1,200.41,188.39,95.65,95.39,597.41,601.11,0.12,0.02,199.94,197.44,22.57,25.0,31.86,30.31,281.19,279.65,25.08,36.0,14.36,9.64,70.07,64.64,10.79,9.23,273.22,270.28,13.62,10.1,1,0,3,43,16,114,0.237,39,5,5,56,0,1,10,2,54.0
