BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,279.62,173.63,105.94,84.05,681.94,515.89,0.15,0.18,352.5,206.8,45.45,29.54,81.33,41.53,320.23,245.76,41.5,34.5,13.33,8.55,95.7,85.92,19.89,9.0,428.65,238.47,11.33,20.4,1,0,3,43,18,99,0.253,40,12,8,38,0,0,8,0,59.0
1,279.62,292.29,105.94,111.59,681.94,781.12,0.15,0.23,352.5,330.36,45.45,41.21,81.33,54.38,320.23,379.6,41.5,46.55,13.33,13.62,95.7,101.85,19.89,16.55,428.65,394.81,11.33,13.5,1,0,4,60,19,133,0.308,57,7,7,61,6,1,16,4,76.0
0,279.62,280.5,105.94,114.38,681.94,816.62,0.15,0.18,352.5,283.53,45.45,26.23,81.33,43.93,320.23,382.67,41.5,30.33,13.33,14.11,95.7,84.23,19.89,12.25,428.65,366.9,11.33,10.36,1,0,4,58,19,130,0.300,55,8,18,47,6,1,6,2,70.0
1,279.62,201.74,105.94,71.26,681.94,520.58,0.15,0.22,352.5,257.0,45.45,27.83,81.33,37.77,320.23,244.12,41.5,26.64,13.33,12.42,95.7,83.42,19.89,8.55,428.65,283.32,11.33,10.88,0,0,5,77/,33,176,0.250,76/,4,18,76,4,3,14,5,91.0
1,279.62,277.21,105.94,133.21,681.94,802.93,0.15,0.09,352.5,302.25,45.45,39.7,81.33,54.18,320.23,346.08,41.5,33.38,13.33,8.62,95.7,142.1,19.89,14.5,428.65,389.04,11.33,8.38,1,0,3,50,21,102,0.284,47,6,11,33,6,1,16,2,65.0
0,279.62,232.32,105.94,94.79,681.94,679.53,0.15,0.08,352.5,276.07,45.45,32.14,81.33,37.53,320.23,393.07,41.5,34.0,13.33,14.57,95.7,103.67,19.89,14.44,428.65,349.25,11.33,25.75,1,0,3,56,17,104,0.375,51,2,12,40,0,0,14,3,65.0
0,279.62,213.47,105.94,84.74,681.94,560.68,0.15,0.14,352.5,250.73,45.45,35.2,81.33,56.31,320.23,279.73,41.5,33.7,13.33,14.7,95.7,96.7,19.89,13.4,428.65,335.9,11.33,11.4,1,0,3,54,13,91,0.451,50,7,8,39,2,1,4,1,64.0
1,279.62,270.0,105.94,103.76,681.94,734.29,0.15,0.28,352.5,304.93,45.45,35.08,81.33,50.87,320.23,354.47,41.5,33.92,13.33,14.58,95.7,95.36,19.89,12.91,428.65,365.84,11.33,10.12,1,0,3,51,19,110,0.291,49,7,10,48,4,0,6,0,61.0
0,279.62,256.31,105.94,115.44,681.94,680.69,0.15,0.11,352.5,257.33,45.45,26.58,81.33,40.5,320.23,289.13,41.5,27.23,13.33,14.75,95.7,130.0,19.89,13.4,428.65,350.2,11.33,10.56,1,0,4,64,29,142,0.246,59,9,13,48,1,1,4,2,76.0
2,279.62,257.5,105.94,105.0,681.94,753.31,0.15,0.12,352.5,297.46,45.45,36.5,81.33,56.57,320.23,376.79,41.5,45.27,13.33,11.1,95.7,86.75,19.89,11.4,428.65,399.19,11.33,13.88,1,0,4,65,16,116,0.422,63,13,18,48,3,0,6,1,81.0
0,279.62,185.33,105.94,87.67,681.94,497.89,0.15,0.18,352.5,192.25,45.45,32.85,81.33,51.43,320.23,212.5,41.5,33.93,13.33,14.67,95.7,47.86,19.89,10.18,428.65,248.82,11.33,18.8,1,0,4,59,17,118,0.356,55,6,13,46,4,1,2,1,67.0
1,279.62,216.26,105.94,91.89,681.94,601.58,0.15,0.19,352.5,229.0,45.45,28.5,81.33,39.06,320.23,263.67,41.5,25.6,13.33,15.9,95.7,73.33,19.89,12.46,428.65,289.83,11.33,13.43,0,0,3,40,15,114,0.219,38,2,13,51,2,2,4,3,46.0
1,279.62,295.75,105.94,111.0,681.94,787.75,0.15,0.23,352.5,345.0,45.45,53.8,81.33,75.18,320.23,375.0,41.5,45.45,13.33,14.11,95.7,114.45,19.89,20.38,428.65,401.77,11.33,13.43,1,0,5,69,21,157,0.306,69,6,21/,62,5,0,14,6,82.0
0,279.62,220.7,105.94,93.6,681.94,576.1,0.15,0.22,352.5,257.12,45.45,31.0,81.33,41.29,320.23,234.74,41.5,25.87,13.33,19.2,95.7,92.46,19.89,13.73,428.65,308.22,11.33,5.62,0,0,4,55,27,134,0.209,52,9,12,40,4,3,14,0,74.0
1,279.62,201.95,105.94,86.65,681.94,562.6,0.15,0.14,352.5,208.61,45.45,33.17,81.33,47.23,320.23,265.17,41.5,33.5,13.33,10.89,95.7,87.77,19.89,15.89,428.65,300.32,11.33,14.09,1,0,3,40,21,123,0.154,38,6,9,55,1,2,10,1,53.0
