Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,3,38,16,85,0.259,34,5,4,32,5,3,6,4,49.0,1,Lamar University,259.33,185.33,119.33,87.67,698.33,497.89,0.14,0.18,316.21,192.25,40.25,32.85,49.54,51.43,310.12,212.5,38.54,33.93,24.9,14.67,79.17,47.86,17.45,10.18,345.59,248.82,18.83,18.8
0,0,3,31,23,92,0.087,30,1,6,28,3,3,6,2,38.0,1,Little Rock,259.33,319.67,119.33,126.6,698.33,895.4,0.14,0.09,316.21,324.64,40.25,39.09,49.54,54.67,310.12,417.71,38.54,40.4,24.9,22.91,79.17,109.45,17.45,15.0,345.59,434.21,18.83,13.0
1,0,4,43,17,103,0.252,43,8,7,44,4,6,6,6,60.0,0,Mercer,259.33,233.0,119.33,100.65,698.33,638.94,0.14,0.11,316.21,262.29,40.25,32.69,49.54,52.93,310.12,328.29,38.54,39.91,24.9,21.0,79.17,88.4,17.45,26.56,345.59,333.07,18.83,9.88
0,0,5,66,33,197,0.168,62,4,4,81,3,2,16,0,80.0,1,Boston College,259.33,196.36,119.33,84.77,698.33,542.0,0.14,0.12,316.21,238.24,40.25,22.53,49.54,35.87,310.12,269.33,38.54,23.85,24.9,18.0,79.17,77.07,17.45,11.36,345.59,300.75,18.83,11.67
0,0,3,40,30,121,0.083,38,3,7,36,9,0,12,0,49.0,1,Grand Canyon,259.33,192.75,119.33,86.95,698.33,571.05,0.14,0.14,316.21,202.56,40.25,29.0,49.54,37.25,310.12,264.53,38.54,28.4,24.9,11.67,79.17,79.64,17.45,12.38,345.59,262.5,18.83,11.27
0,0,3,41,29,154,0.078,38,4,6,75,5,2,14,2,54.0,0,Southern Utah,259.33,257.5,119.33,105.0,698.33,753.31,0.14,0.12,316.21,297.46,40.25,36.5,49.54,56.57,310.12,376.79,38.54,45.27,24.9,11.1,79.17,86.75,17.45,11.4,345.59,399.19,18.83,13.88
1,0,5,62,31,152,0.204,59,5,10,66,5,4,2,2,72.0,1,Bradley,259.33,264.74,119.33,108.74,698.33,814.0,0.14,0.15,316.21,295.19,40.25,34.85,49.54,44.57,310.12,439.65,38.54,43.33,24.9,16.38,79.17,89.31,17.45,11.64,345.59,344.14,18.83,15.56
1,0,3,37,11,80,0.325,35,4,7,31,4,2,8,3,47.0,0,Mississippi Val.,259.33,170.56,119.33,107.94,698.33,573.78,0.14,0.04,316.21,167.88,40.25,34.38,49.54,30.94,310.12,290.25,38.54,31.4,24.9,14.0,79.17,35.73,17.45,13.0,345.59,216.5,18.83,15.69
1,0,4,58,24,166,0.205,55,1,11,74,7,5,2,3,65.0,2,Western Caro.,259.33,215.94,119.33,92.33,698.33,665.0,0.14,0.12,316.21,254.86,40.25,38.7,49.54,41.85,310.12,318.53,38.54,35.73,24.9,14.7,79.17,57.15,17.45,17.7,345.59,299.53,18.83,8.11
1,0,4,55,16,121,0.322,50,5,6,54,5,0,10,4,65.0,1,Florida A&M,259.33,244.93,119.33,114.0,698.33,730.8,0.14,0.13,316.21,259.85,40.25,38.4,49.54,50.7,310.12,363.46,38.54,37.64,24.9,15.45,79.17,69.62,17.45,17.36,345.59,360.04,18.83,14.62
