Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,4,37,28,150,0.060,36,1,2,88,10,1,16,2,47.0,3,Sacramento St.,277.21,276.88,133.21,117.12,802.93,815.81,0.09,0.15,302.25,319.23,39.7,51.73,54.18,63.82,346.08,411.0,33.38,53.5,8.62,18.67,142.1,115.0,14.5,15.67,389.04,386.63,8.38,13.43
0,0,5,56,17,138,0.283,53,3,6,55,2,2,18,2,70.0,3,Arizona,277.21,261.89,133.21,103.11,802.93,702.68,0.09,0.26,302.25,328.71,39.7,30.77,54.18,53.36,346.08,354.81,33.38,31.31,8.62,16.83,142.1,91.58,14.5,12.09,389.04,382.97,8.38,8.0
1,0,5,65,21,151,0.291,57,6,11,64,10,0,30,1,86.0,1,CSUN,277.21,209.05,133.21,88.84,802.93,577.84,0.09,0.1,302.25,230.56,39.7,33.0,54.18,36.65,346.08,262.12,33.38,36.46,8.62,15.4,142.1,76.08,14.5,10.77,389.04,294.79,8.38,14.0
0,0,3,39,19,119,0.168,37,2,4,50,4,0,10,0,46.0,0,UTRGV,277.21,232.32,133.21,94.79,802.93,679.53,0.09,0.08,302.25,276.07,39.7,32.14,54.18,37.53,346.08,393.07,33.38,34.0,8.62,14.57,142.1,103.67,14.5,14.44,389.04,349.25,8.38,25.75
0,0,3,43,16,104,0.260,39,4,11,31,5,1,12,2,54.0,2,Cal Poly,277.21,201.74,133.21,71.26,802.93,520.58,0.09,0.22,302.25,257.0,39.7,27.83,54.18,37.77,346.08,244.12,33.38,26.64,8.62,12.42,142.1,83.42,14.5,8.55,389.04,283.32,8.38,10.88
0,0,3,24,22,111,0.018,23,3,3,40,7,1,14,3,35.0,0,Utah Valley,277.21,284.16,133.21,124.21,802.93,812.89,0.09,0.08,302.25,362.64,39.7,42.31,54.18,41.19,346.08,381.29,33.38,42.14,8.62,12.2,142.1,121.44,14.5,13.15,389.04,391.25,8.38,8.58
0,0,5,55,29,183,0.142,51,11,16,73,7,0,30,0,81.0,0,Loyola Chicago,277.21,247.12,133.21,98.59,802.93,680.76,0.09,0.2,302.25,396.9,39.7,47.22,54.18,49.64,346.08,329.4,33.38,36.83,8.62,14.0,142.1,107.91,14.5,12.2,389.04,381.82,8.38,9.75
1,0,5,58,25,173,0.191,53,10,8,82,4,2,22,2,81.0,1,Milwaukee,277.21,223.0,133.21,98.95,802.93,671.3,0.09,0.12,302.25,324.92,39.7,31.0,54.18,40.62,346.08,311.47,33.38,27.2,8.62,8.8,142.1,89.29,14.5,9.15,389.04,308.06,8.38,9.22
0,0,5,45,16,139,0.209,40,4,7,60,7,2,22,3,62.0,1,Western Mich.,277.21,262.82,133.21,107.06,802.93,739.65,0.09,0.24,302.25,273.27,39.7,33.67,54.18,44.07,346.08,346.62,33.38,30.64,8.62,17.45,142.1,79.5,14.5,11.82,389.04,346.31,8.38,12.22
0,0,3,35,17,102,0.176,32,2,7,39,5,1,8,0,42.0,0,Weber St.,277.21,238.35,133.21,95.76,802.93,661.53,0.09,0.17,302.25,293.23,39.7,44.36,54.18,39.93,346.08,348.29,33.38,43.9,8.62,13.44,142.1,110.09,14.5,19.3,389.04,351.1,8.38,13.17
