Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,3,25,22,113,0.027,23,2,2,44,10,0,8,0,31.0,2,South Dakota,223.0,272.5,98.95,107.94,671.3,812.31,0.12,0.15,324.92,288.57,31.0,50.33,40.62,51.0,311.47,399.0,27.2,39.6,8.8,12.22,89.29,95.8,9.15,14.9,308.06,385.86,9.22,13.12
0,0,4,40,19,145,0.145,39,4,12,49,6,1,8,1,49.0,0,New Hampshire,223.0,203.8,98.95,88.15,671.3,596.0,0.12,0.06,324.92,255.2,31.0,32.83,40.62,35.36,311.47,294.89,27.2,36.18,8.8,10.31,89.29,54.06,9.15,9.83,308.06,279.81,9.22,10.92
0,0,4,44,28,153,0.105,42,5,11,56,6,3,22,0,63.0,1,Northwestern,223.0,211.0,98.95,98.25,671.3,571.25,0.12,0.13,324.92,232.12,31.0,38.33,40.62,39.87,311.47,251.11,27.2,34.21,8.8,15.78,89.29,99.31,9.15,13.2,308.06,321.62,9.22,13.0
0,0,3,28,22,105,0.057,25,4,9,42,10,1,6,1,36.0,0,Northern Ill.,223.0,253.11,98.95,108.22,671.3,731.39,0.12,0.03,324.92,283.93,31.0,34.85,40.62,53.38,311.47,340.12,27.2,36.92,8.8,14.3,89.29,89.31,9.15,15.18,308.06,337.21,9.22,9.2
0,0,5,56,30,172,0.151,53,5,8,75,4,2,18,1,72.0,0,UC Riverside,223.0,204.3,98.95,93.5,671.3,608.5,0.12,0.2,324.92,214.83,31.0,23.4,40.62,34.88,311.47,287.37,27.2,21.37,8.8,15.56,89.29,67.79,9.15,11.71,308.06,265.76,9.22,10.29
0,0,5,51,24,169,0.160,50,9,6,81,10,1,22,2,72.0,0,Boise St.,223.0,275.8,98.95,122.87,671.3,774.0,0.12,0.16,324.92,299.77,31.0,42.55,40.62,60.45,311.47,360.69,27.2,35.08,8.8,12.0,89.29,111.08,9.15,15.92,308.06,388.21,9.22,13.0
0,0,3,38,22,112,0.143,36,2,7,41,4,1,4,1,43.0,0,Idaho St.,223.0,284.59,98.95,114.06,671.3,774.76,0.12,0.18,324.92,460.3,31.0,46.0,40.62,40.57,311.47,348.56,27.2,40.0,8.8,19.11,89.29,113.83,9.15,16.4,308.06,413.27,9.22,14.17
0,0,4,52,31,180,0.117,50,5,14,69,2,0,8,1,61.0,0,Canisius,223.0,226.0,98.95,83.61,671.3,619.06,0.12,0.12,324.92,267.14,31.0,35.54,40.62,51.75,311.47,306.19,27.2,33.46,8.8,10.33,89.29,81.9,9.15,10.56,308.06,314.53,9.22,9.0
0,0,3,36,15,97,0.216,34,2,6,41,3,0,0,1,38.0,4,Western Mich.,223.0,262.82,98.95,107.06,671.3,739.65,0.12,0.24,324.92,273.27,31.0,33.67,40.62,44.07,311.47,346.62,27.2,30.64,8.8,17.45,89.29,79.5,9.15,11.82,308.06,346.31,9.22,12.22
0,0,5,62,26,194,0.186,60,4,9,83,10,0,12,1,72.0,0,Utah St.,223.0,277.21,98.95,133.21,671.3,802.93,0.12,0.09,324.92,302.25,31.0,39.7,40.62,54.18,311.47,346.08,27.2,33.38,8.8,8.62,89.29,142.1,9.15,14.5,308.06,389.04,9.22,8.38
1,0,3,48,18,132,0.227,48,6,2,71,4,1,8,2,59.0,2,Eastern Ill.,223.0,208.5,98.95,87.35,671.3,654.0,0.12,0.07,324.92,231.24,31.0,30.46,40.62,34.21,311.47,336.0,27.2,28.93,8.8,7.0,89.29,85.54,9.15,9.46,308.06,289.22,9.22,17.2
0,0,4,57,26,159,0.195,54,3,3,68,8,1,8,2,65.0,1,Omaha,223.0,237.28,98.95,99.11,671.3,651.5,0.12,0.15,324.92,285.57,31.0,37.0,40.62,56.73,311.47,317.73,27.2,31.13,8.8,16.25,89.29,97.73,9.15,13.78,308.06,301.08,9.22,10.67
0,0,3,36,21,134,0.112,35,2,1,75,7,0,4,1,40.0,2,Bradley,223.0,264.74,98.95,108.74,671.3,814.0,0.12,0.15,324.92,295.19,31.0,34.85,40.62,44.57,311.47,439.65,27.2,43.33,8.8,16.38,89.29,89.31,9.15,11.64,308.06,344.14,9.22,15.56
1,0,4,64,24,173,0.231,61,4,7,80,5,0,16,2,76.0,0,Wright St.,223.0,245.65,98.95,118.35,671.3,764.06,0.12,0.02,324.92,277.86,31.0,37.33,40.62,42.13,311.47,369.75,27.2,32.46,8.8,14.89,89.29,116.45,9.15,13.73,308.06,359.9,9.22,14.4
0,0,3,38,15,117,0.197,35,2,5,45,4,1,10,2,46.0,0,Northern Ky.,223.0,320.0,98.95,130.8,671.3,988.8,0.12,0.19,324.92,378.42,31.0,42.82,40.62,62.55,311.47,552.23,27.2,45.33,8.8,14.56,89.29,109.92,9.15,11.08,308.06,466.27,9.22,8.5
0,0,3,36,22,119,0.118,34,2,4,48,6,0,12,0,44.0,1,UIC,223.0,293.81,98.95,131.0,671.3,851.19,0.12,0.19,324.92,315.64,31.0,37.17,40.62,39.08,311.47,402.53,27.2,45.11,8.8,9.23,89.29,108.54,9.15,13.92,308.06,398.17,9.22,10.56
0,0,4,48,30,169,0.107,43,4,3,76,6,1,8,0,57.0,4,Green Bay,223.0,264.29,98.95,109.94,671.3,779.88,0.12,0.09,324.92,349.92,31.0,39.5,40.62,40.14,311.47,406.4,27.2,30.58,8.8,12.11,89.29,132.11,9.15,14.6,308.06,399.39,9.22,10.6
1,0,3,50,17,134,0.246,48,3,3,66,4,0,6,1,56.0,2,IUPUI,223.0,253.75,98.95,119.0,671.3,826.56,0.12,0.02,324.92,252.47,31.0,28.83,40.62,42.0,311.47,417.47,27.2,30.38,8.8,11.6,89.29,87.38,9.15,11.17,308.06,339.33,9.22,12.44
0,0,4,43,34,164,0.055,41,2,6,70,2,2,16,1,55.0,1,Cleveland St.,223.0,226.26,98.95,102.42,671.3,706.58,0.12,0.13,324.92,270.27,31.0,20.33,40.62,33.56,311.47,377.18,27.2,23.85,8.8,14.56,89.29,132.36,9.15,17.0,308.06,321.35,9.22,9.86
1,0,3,43,12,98,0.316,42,3,6,58,3,1,12,1,53.0,0,Youngstown St.,223.0,227.65,98.95,108.18,671.3,721.12,0.12,0.07,324.92,259.93,31.0,26.29,40.62,32.73,311.47,377.0,27.2,33.08,8.8,14.78,89.29,73.54,9.15,14.55,308.06,323.27,9.22,9.73
1,0,5,64,23,182,0.225,60,9,6,76,5,1,26,0,87.0,1,Oakland,223.0,223.17,98.95,103.78,671.3,662.67,0.12,-0.01,324.92,252.27,31.0,25.64,40.62,35.0,311.47,331.12,27.2,27.07,8.8,9.78,89.29,134.8,9.15,13.78,308.06,302.24,9.22,9.0
1,0,5,73,19,205,0.263,68,3,7,100,5,0,20,4,86.0,0,Northern Ky.,223.0,320.0,98.95,130.8,671.3,988.8,0.12,0.19,324.92,378.42,31.0,42.82,40.62,62.55,311.47,552.23,27.2,45.33,8.8,14.56,89.29,109.92,9.15,11.08,308.06,466.27,9.22,8.5
1,0,4,51,23,150,0.187,50,6,5,72,3,1,14,1,65.0,0,Wright St.,223.0,245.65,98.95,118.35,671.3,764.06,0.12,0.02,324.92,277.86,31.0,37.33,40.62,42.13,311.47,369.75,27.2,32.46,8.8,14.89,89.29,116.45,9.15,13.73,308.06,359.9,9.22,14.4
0,0,3,32,16,116,0.138,29,2,2,44,3,0,8,2,38.0,1,Oakland,223.0,223.17,98.95,103.78,671.3,662.67,0.12,-0.01,324.92,252.27,31.0,25.64,40.62,35.0,311.47,331.12,27.2,27.07,8.8,9.78,89.29,134.8,9.15,13.78,308.06,302.24,9.22,9.0
1,0,4,54,23,163,0.190,50,4,5,77,1,1,12,2,65.0,0,Youngstown St.,223.0,227.65,98.95,108.18,671.3,721.12,0.12,0.07,324.92,259.93,31.0,26.29,40.62,32.73,311.47,377.0,27.2,33.08,8.8,14.78,89.29,73.54,9.15,14.55,308.06,323.27,9.22,9.73
0,0,5,78/,29,206,0.238,73/,5,8,92,1,0,14,1,90.0,1,IUPUI,223.0,253.75,98.95,119.0,671.3,826.56,0.12,0.02,324.92,252.47,31.0,28.83,40.62,42.0,311.47,417.47,27.2,30.38,8.8,11.6,89.29,87.38,9.15,11.17,308.06,339.33,9.22,12.44
0,0,4,66,25,197,0.208,63,5,5,89,5,1,8,1,76.0,0,Cleveland St.,223.0,226.26,98.95,102.42,671.3,706.58,0.12,0.13,324.92,270.27,31.0,20.33,40.62,33.56,311.47,377.18,27.2,23.85,8.8,14.56,89.29,132.36,9.15,17.0,308.06,321.35,9.22,9.86
0,0,3,39,21,133,0.135,38,2,1,52,5,0,8,4,45.0,0,UIC,223.0,293.81,98.95,131.0,671.3,851.19,0.12,0.19,324.92,315.64,31.0,37.17,40.62,39.08,311.47,402.53,27.2,45.11,8.8,9.23,89.29,108.54,9.15,13.92,308.06,398.17,9.22,10.56
0,0,5,60,26,193,0.176,54,3,8,78,4,1,14,0,71.0,0,Green Bay,223.0,264.29,98.95,109.94,671.3,779.88,0.12,0.09,324.92,349.92,31.0,39.5,40.62,40.14,311.47,406.4,27.2,30.58,8.8,12.11,89.29,132.11,9.15,14.6,308.06,399.39,9.22,10.6
0,0,3,38,21,124,0.137,34,0,1,45,2,0,12,1,44.0,0,UIC,223.0,293.81,98.95,131.0,671.3,851.19,0.12,0.19,324.92,315.64,31.0,37.17,40.62,39.08,311.47,402.53,27.2,45.11,8.8,9.23,89.29,108.54,9.15,13.92,308.06,398.17,9.22,10.56
