BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,208.68,218.5,76.47,92.22,562.53,622.0,0.2,0.17,265.0,247.53,25.29,28.83,35.69,48.57,279.0,284.88,23.57,23.92,8.56,12.67,92.25,79.08,12.42,9.08,309.34,288.65,14.29,8.0,1,0,3,51,14,135,0.274,47,5,5,56,3,0,4,1,58.0
1,208.68,218.5,76.47,92.22,562.53,622.0,0.2,0.17,265.0,247.53,25.29,28.83,35.69,48.57,279.0,284.88,23.57,23.92,8.56,12.67,92.25,79.08,12.42,9.08,309.34,288.65,14.29,8.0,1,0,3,44,13,123,0.252,42,2,6,45,0,1,22,2,58.0
1,208.68,265.89,76.47,91.17,562.53,679.89,0.2,0.11,265.0,281.12,25.29,46.91,35.69,46.79,279.0,329.0,23.57,39.9,8.56,11.86,92.25,110.7,12.42,18.3,309.34,424.18,14.29,11.29,0,0,3,43,16,106,0.255,41,1,5,44,5,3,12,0,53.0
0,208.68,188.21,76.47,81.26,562.53,527.11,0.2,0.15,265.0,222.47,25.29,37.33,35.69,47.06,279.0,241.39,23.57,35.93,8.56,11.38,92.25,69.75,12.42,13.55,309.34,283.34,14.29,9.75,1,0,4,58,17,129,0.318,53,5,11,43,7,0,10,2,68.0
0,208.68,272.38,76.47,112.44,562.53,710.81,0.2,0.21,265.0,272.6,25.29,45.55,35.69,69.67,279.0,329.36,23.57,59.62,8.56,26.67,92.25,102.5,12.42,18.22,309.34,400.82,14.29,21.5,1,0,4,51,13,138,0.275,47,9,12,54,5,1,24,1,73.0
0,208.68,245.32,76.47,106.26,562.53,704.42,0.2,0.23,265.0,259.18,25.29,23.43,35.69,23.67,279.0,348.35,23.57,20.38,8.56,11.91,92.25,103.62,12.42,15.45,309.34,340.79,14.29,16.67,1,0,3,40,13,95,0.284,36,9,3,47,1,1,18,1,59.0
0,208.68,257.22,76.47,118.83,562.53,759.22,0.2,0.11,265.0,336.54,25.29,35.55,35.69,46.79,279.0,342.06,23.57,41.89,8.56,15.6,92.25,131.18,12.42,15.92,309.34,368.66,14.29,6.4,1,0,4,55,28,145,0.186,53,3,6,63,4,1,28,2,73.0
0,208.68,302.53,76.47,115.47,562.53,813.29,0.2,0.15,265.0,316.87,25.29,33.36,35.69,54.46,279.0,377.07,23.57,29.5,8.56,18.56,92.25,102.25,12.42,12.69,309.34,399.41,14.29,7.45,1,0,3,46,13,91,0.363,43,4,10,33,3,0,8,1,54.0
1,208.68,237.28,76.47,99.11,562.53,651.5,0.2,0.15,265.0,285.57,25.29,37.0,35.69,56.73,279.0,317.73,23.57,31.13,8.56,16.25,92.25,97.73,12.42,13.78,309.34,301.08,14.29,10.67,1,0,3,39,14,114,0.219,33,6,3,55,4,1,16,1,54.0
4,208.68,264.29,76.47,109.94,562.53,779.88,0.2,0.09,265.0,349.92,25.29,39.5,35.69,40.14,279.0,406.4,23.57,30.58,8.56,12.11,92.25,132.11,12.42,14.6,309.34,399.39,14.29,10.6,1,0,4,53,13,152,0.263,47,5,9,77,5,2,22,3,71.0
