BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,148.5,225.33,87.44,115.1,441.25,626.71,0.05,0.06,163.0,230.11,30.14,42.56,39.79,41.83,194.14,289.78,35.86,43.41,13.8,24.4,36.15,78.54,8.92,12.9,211.4,324.61,9.36,11.54,0,0,3,25,14,86,0.128,24,1,10,26,2,3,0,1,29.0
3,148.5,232.55,87.44,98.85,441.25,621.8,0.05,0.12,163.0,253.71,30.14,48.75,39.79,43.31,194.14,288.61,35.86,40.56,13.8,16.33,36.15,79.67,8.92,18.29,211.4,311.05,9.36,13.7,0,0,3,22,26,91,-0.044,19,5,4,34,6,0,2,2,28.0
0,148.5,226.33,87.44,108.47,441.25,728.47,0.05,0.04,163.0,242.62,30.14,36.5,39.79,44.17,194.14,388.31,35.86,28.23,13.8,13.78,36.15,74.17,8.92,10.88,211.4,309.21,9.36,15.89,0,0,4,34,32,130,0.015,30,3,7,58,8,2,12,1,45.0
3,148.5,328.76,87.44,122.12,441.25,876.71,0.05,0.13,163.0,376.43,30.14,33.31,39.79,35.6,194.14,405.0,35.86,44.1,13.8,16.8,36.15,99.75,8.92,17.09,211.4,424.28,9.36,12.22,0,0,3,21,9,83,0.145,21,3,5,40,13,0,4,1,26.0
2,148.5,188.21,87.44,90.95,441.25,526.26,0.05,0.08,163.0,219.6,30.14,40.92,39.79,41.18,194.14,229.41,35.86,35.31,13.8,13.44,36.15,61.23,8.92,17.91,211.4,272.18,9.36,16.88,0,0,3,20,17,76,0.039,18,4,8,33,8,1,6,4,28.0
1,148.5,204.83,87.44,93.22,441.25,586.83,0.05,0.15,163.0,199.24,30.14,33.87,39.79,45.21,194.14,264.06,35.86,42.38,13.8,15.86,36.15,67.85,8.92,14.25,211.4,279.24,9.36,8.64,0,0,3,16,20,89,-0.045,14,4,3,40,11,2,2,4,23.0
4,148.5,218.36,87.44,94.0,441.25,583.93,0.05,0.15,163.0,215.31,30.14,50.3,39.79,59.0,194.14,248.38,35.86,52.6,13.8,14.11,36.15,67.8,8.92,14.33,211.4,309.69,9.36,12.44,0,0,3,24,18,87,0.069,21,6,8,38,10,2,2,1,33.0
0,148.5,244.06,87.44,116.06,441.25,703.0,0.05,0.15,163.0,276.23,30.14,37.58,39.79,63.83,194.14,332.0,35.86,36.85,13.8,17.56,36.15,83.5,8.92,16.33,211.4,352.25,9.36,12.8,0,0,3,24,14,66,0.152,19,3,8,17,7,3,6,0,33.0
2,148.5,210.87,87.44,111.27,441.25,604.07,0.05,-0.02,163.0,257.91,30.14,44.45,39.79,59.73,194.14,291.92,35.86,50.0,13.8,10.89,36.15,59.27,8.92,10.3,211.4,339.67,9.36,8.62,0,0,3,29,21,91,0.088,21,1,6,25,12,1,4,3,33.0
2,148.5,216.33,87.44,109.11,441.25,596.56,0.05,0.07,163.0,220.62,30.14,51.3,39.79,67.0,194.14,244.76,35.86,36.31,13.8,18.33,36.15,86.73,8.92,19.9,211.4,297.0,9.36,10.6,0,0,3,30,18,90,0.133,26,5,9,31,6,1,6,4,39.0
0,148.5,107.0,87.44,53.76,441.25,294.48,0.05,0.03,163.0,135.67,30.14,28.23,39.79,33.31,194.14,129.78,35.86,31.62,13.8,14.0,36.15,34.46,8.92,10.89,211.4,172.71,9.36,5.92,0,0,3,25,16,85,0.106,20,3,6,30,6,1,0,1,29.0
1,148.5,205.06,87.44,88.94,441.25,572.22,0.05,0.03,163.0,261.0,30.14,38.92,39.79,49.4,194.14,287.13,35.86,35.83,13.8,13.18,36.15,69.64,8.92,11.17,211.4,334.71,9.36,16.0,0,0,3,22,26,96,-0.042,19,9,9,31,7,3,0,0,34.0
0,148.5,284.0,87.44,131.19,441.25,850.25,0.05,0.15,163.0,281.07,30.14,34.07,39.79,50.93,194.14,386.27,35.86,42.0,13.8,22.91,36.15,101.64,8.92,13.42,211.4,388.8,9.36,10.29,0,0,3,23,17,82,0.073,20,6,12,28,6,1,4,3,32.0
1,148.5,131.0,87.44,75.94,441.25,390.33,0.05,0.04,163.0,183.83,30.14,29.86,39.79,37.2,194.14,159.88,35.86,31.19,13.8,12.22,36.15,48.15,8.92,10.0,211.4,188.18,9.36,13.45,1,0,3,31,7,68,0.353,30,10,13,37,6,1,2,1,43.0
2,148.5,183.6,87.44,100.55,441.25,560.6,0.05,0.11,163.0,188.61,30.14,29.8,39.79,38.82,194.14,242.26,35.86,38.38,13.8,15.08,36.15,91.42,8.92,10.25,211.4,285.21,9.36,10.0,0,0,3,19,23,73,-0.055,17,6,6,22,10,2,6,1,30.0
3,148.5,185.65,87.44,101.06,441.25,526.24,0.05,0.09,163.0,203.21,30.14,44.5,39.79,51.14,194.14,221.44,35.86,29.79,13.8,12.64,36.15,61.0,8.92,9.78,211.4,313.5,9.36,12.86,0,0,3,21,18,73,0.041,20,1,7,21,7,0,6,2,25.0
5,148.5,153.2,87.44,81.85,441.25,472.15,0.05,0.07,163.0,191.67,30.14,24.29,39.79,29.57,194.14,229.5,35.86,30.17,13.8,12.82,36.15,62.79,8.92,10.91,211.4,234.38,9.36,8.64,0,0,3,30,22,97,0.082,29,7,7,28,7,3,10,0,45.0
0,148.5,260.0,87.44,122.33,441.25,765.4,0.05,0.15,163.0,259.86,30.14,46.27,39.79,60.55,194.14,339.0,35.86,49.1,13.8,19.5,36.15,90.09,8.92,13.17,211.4,361.46,9.36,14.09,0,0,3,30,15,74,0.203,22,3,8,32,5,0,8,1,37.0
1,148.5,218.11,87.44,107.47,441.25,660.42,0.05,0.22,163.0,227.88,30.14,32.46,39.79,37.6,194.14,332.0,35.86,34.08,13.8,15.64,36.15,85.21,8.92,13.36,211.4,313.79,9.36,21.33,0,0,4,43,27,172,0.093,38,6,11,82,6,2,6,1,54.0
0,148.5,199.29,87.44,97.62,441.25,566.81,0.05,0.1,163.0,244.81,30.14,34.07,39.79,42.25,194.14,281.0,35.86,36.43,13.8,18.44,36.15,92.21,8.92,11.67,211.4,288.08,9.36,18.57,0,0,3,17,24,65,-0.108,16,3,5,15,11,2,4,0,24.0
0,148.5,244.93,87.44,114.0,441.25,730.8,0.05,0.13,163.0,259.85,30.14,38.4,39.79,50.7,194.14,363.46,35.86,37.64,13.8,15.45,36.15,69.62,8.92,17.36,211.4,360.04,9.36,14.62,0,0,3,20,23,91,-0.033,16,4,5,33,5,4,2,0,29.0
0,148.5,131.0,87.44,75.94,441.25,390.33,0.05,0.04,163.0,183.83,30.14,29.86,39.79,37.2,194.14,159.88,35.86,31.19,13.8,12.22,36.15,48.15,8.92,10.0,211.4,188.18,9.36,13.45,0,0,4,39,31,116,0.069,37,7,8,31,10,4,8,2,54.0
