Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
306.0,220.67,111.59,74.1,805.18,588.29,0.58,0.57,344.21,270.69,36.69,20.07,48.94,33.41,368.88,280.95,43.2,19.64,18.56,18.0,121.3,88.91,19.36,13.9,430.17,310.33,10.4,8.5,0,5,62,23,176,0.222,52,5,13,87,8,4,6,1,74.0,2,Wichita St.
306.0,241.67,111.59,92.83,805.18,650.17,0.58,0.54,344.21,270.8,36.69,24.86,48.94,46.0,368.88,298.71,43.2,34.2,18.56,15.44,121.3,79.77,19.36,14.46,430.17,315.03,10.4,10.3,1,4,46,17,151,0.192,40,5,13,62,5,2,20,3,63.0,1,Iowa St.
306.0,273.44,111.59,113.61,805.18,790.11,0.58,0.37,344.21,324.36,36.69,34.36,48.94,42.54,368.88,436.47,43.2,30.3,18.56,21.7,121.3,111.4,19.36,16.44,430.17,433.86,10.4,11.11,1,3,50,18,135,0.237,42,4,12,50,3,1,4,1,57.0,0,UNI
306.0,268.69,111.59,107.94,805.18,699.56,0.58,0.54,344.21,332.0,36.69,33.9,48.94,52.92,368.88,299.4,43.2,29.4,18.56,19.75,121.3,110.17,19.36,18.42,430.17,363.8,10.4,5.78,0,3,34,19,106,0.142,32,4,6,34,6,0,6,1,41.0,0,Kentucky
306.0,273.17,111.59,107.72,805.18,728.67,0.58,0.42,344.21,306.47,36.69,30.0,48.94,54.92,368.88,327.53,43.2,32.73,18.56,21.0,121.3,135.3,19.36,18.73,430.17,383.91,10.4,8.09,0,5,70,28,205,0.205,67,2,9,82,7,6,8,1,82.0,3,Southern California
306.0,241.17,111.59,97.94,805.18,684.78,0.58,0.32,344.21,271.87,36.69,33.64,48.94,63.25,368.88,337.88,43.2,23.83,18.56,9.25,121.3,117.92,19.36,13.91,430.17,343.28,10.4,9.62,0,5,64,33,197,0.157,60,3,12,87,8,2,22,4,80.0,1,Kansas
306.0,247.47,111.59,93.41,805.18,700.0,0.58,0.61,344.21,324.33,36.69,35.0,48.94,53.91,368.88,433.75,43.2,34.78,18.56,11.0,121.3,114.0,19.36,18.45,430.17,375.79,10.4,13.44,1,3,52,14,107,0.355,50,3,13,52,4,1,4,1,58.0,0,TCU
306.0,255.41,111.59,110.76,805.18,737.12,0.58,0.55,344.21,290.36,36.69,35.62,48.94,46.08,368.88,346.12,43.2,29.93,18.56,17.78,121.3,86.75,19.36,12.82,430.17,342.84,10.4,13.12,1,3,45,10,91,0.385,45,6,6,45,2,0,10,3,56.0,0,Chattanooga
306.0,255.63,111.59,98.42,805.18,676.63,0.58,0.74,344.21,328.86,36.69,30.08,48.94,44.31,368.88,311.65,43.2,23.0,18.56,13.7,121.3,129.45,19.36,16.5,430.17,404.47,10.4,7.8,0,4,57,22,146,0.240,53,1,5,72,5,3,14,3,68.0,0,Kansas St.
306.0,183.89,111.59,84.61,805.18,525.67,0.58,0.48,344.21,194.81,36.69,26.92,48.94,31.21,368.88,233.06,43.2,24.5,18.56,7.22,121.3,83.64,19.36,13.85,430.17,277.2,10.4,11.2,1,3,46,10,92,0.391,43,3,6,48,3,2,18,1,60.0,1,Montana St.
306.0,229.67,111.59,91.17,805.18,637.06,0.58,0.6,344.21,245.12,36.69,23.54,48.94,33.29,368.88,300.38,43.2,24.92,18.56,13.91,121.3,77.47,19.36,11.64,430.17,304.35,10.4,7.12,1,3,53,15,113,0.336,49,5,8,45,1,3,6,3,64.0,1,Gonzaga
306.0,292.81,111.59,110.88,805.18,759.62,0.58,0.45,344.21,335.31,36.69,32.09,48.94,60.55,368.88,342.87,43.2,25.45,18.56,19.25,121.3,144.7,19.36,19.67,430.17,394.37,10.4,8.57,0,4,48,27,160,0.131,43,5,12,58,2,0,12,3,59.0,1,Nebraska
306.0,266.17,111.59,97.0,805.18,717.28,0.58,0.54,344.21,298.53,36.69,29.43,48.94,50.29,368.88,334.12,43.2,33.73,18.56,16.2,121.3,96.33,19.36,14.42,430.17,349.59,10.4,10.44,1,3,51,16,117,0.299,43,1,5,55,2,1,10,2,58.0,1,Marquette
306.0,237.11,111.59,97.95,805.18,587.84,0.58,0.56,344.21,281.13,36.69,36.71,48.94,40.81,368.88,236.29,43.2,36.4,18.56,20.75,121.3,89.75,19.36,6.45,430.17,357.72,10.4,4.5,1,4,58,21,127,0.291,50,12,4,50,10,1,18,2,80.0,2,DePaul
306.0,299.24,111.59,117.88,805.18,770.94,0.58,0.67,344.21,313.8,36.69,37.82,48.94,45.4,368.88,346.33,43.2,34.33,18.56,18.9,121.3,98.67,19.36,14.33,430.17,392.75,10.4,11.11,1,3,45,13,95,0.337,43,4,1,41,2,0,6,2,52.0,2,Xavier
