Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,5,52,27,133,0.188,49,8,10,38,11,1,8,1,65.0,1,Fordham
1,5,57,30,149,0.181,57,12,6,72,5,3,8,1,76.0,2,Iona
0,5,59,41/,185,0.097,58,4,8,85,5,3,12,3,72.0,1,Central Conn. St.
0,5,61,32,191,0.152,55,2,9,76,6,8,19,1,80.5,1,Providence
1,3,46,18,113,0.248,40,6,6,47,3,0,10,0,57.0,0,Fairleigh Dickinson
0,3,28,16,94,0.128,27,3,10,44,4,2,10,1,38.0,5,Southern Miss.
0,4,43,21,151,0.146,40,6,10,55,4,1,22,0,61.0,2,Northwestern St.
0,3,31,15,91,0.176,30,3,10,37,6,0,2,0,35.0,3,Alabama
0,3,25,20,104,0.048,23,2,4,30,3,0,0,2,27.0,3,Villanova
1,4,63,32,166,0.187,60,7,5,76,5,0,10,3,75.0,3,Robert Morris
0,3,26,17,83,0.108,25,3,3,33,10,1,0,2,30.0,2,Pittsburgh
0,3,24,21,87,0.034,23,6,4,28,1,1,4,2,33.0,6,Western Ky.
1,3,44,15,102,0.284,40,8,9,41,3,0,4,1,54.0,0,Lafayette
1,4,59,23,156,0.231,56,2,8,64,6,9/,6,3,73.0,0,Navy
1,3,41,10,111,0.279,36,5,3,48,4,0,14,4,53.0,1,Loyola Maryland
1,4,56,23,151,0.219,53,7,6,68,2,7,4,4,72.0,1,Bucknell
0,3,30,27,114,0.026,29,1,3,44,8,0,13,1,37.5,0,Colgate
0,3,28,17,84,0.131,25,7,9,21,9,2,4,3,39.0,1,American
1,5,67,29,160,0.237,65,12,13,56,3,5,4,1,86.0/,0,George Washington
1,3,47,12,104,0.337,43,4,12,42,4,2,8,4,57.0,0,Holy Cross
0,4,55,19,142,0.254,52,9,5,62,5,4,10,1,73.0,0,Army West Point
1,5,53,20,152,0.217,46,6,12,66,5,4,14,2,70.0,0,Lafayette
1,3,44,12,92,0.348,41,4,4,44,4,5,8,0,57.0,0,Loyola Maryland
0,5,62,28,214,0.159,61,4,6,93,4,3,14,0,76.0,0,Navy
0,4,48,31,148,0.115,45,3,9,57,4,2,20,1,63.0,0,Bucknell
0,3,39,14,99,0.253,39,3,4,41,8,1,8,0,47.0,0,Colgate
1,3,48,14,101,0.337,45,5,7,44,2,1,10,0,59.0,0,American
0,4,51,17,139,0.245,48,4,6,51,10,6,22,0,72.0,6,Army West Point
0,3,43,25,133,0.135,39,1,7,57,3,1,6,1,48.0,0,Holy Cross
