Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,4,51,23,147,0.190,50,9,11,56,7,2,13,3,68.5,0,Seattle U
1,5,63,21,162,0.259,61,13/,4,81,5,1,18,2,86.0,0,Oregon St.
1,3,42,9,110,0.300,40,12,10,42,5,2,10,1,61.0,0,Utah St.
0,4,41,17,132,0.182,37,6,9,54,8,2,16,0,57.0,1,Portland St.
0,4,40,18,99,0.222,37,8,9,17,6,0,8,1,52.0,0,DePaul
1,3,40,11,87,0.333,36,7,6,35,4,1,10,0,53.0,0,Fresno St.
1,4,50,9,135,0.304,50,10,14,59,1,3,14,4,70.0,0,CSU Bakersfield
0,3,35,19,114,0.140,33,8,9,47,2,1,6,3,47.0,0,Texas St.
0,3,29,18,104,0.106,28,4,5,43,7,0,18,1,42.0,1,Utah
1,5,58,24,168,0.202,52,5,19/,61,3,1,8,2,68.0,0,Troy
1,3,38,11,92,0.293,35,4,6,39,4,3,12,0,51.0,0,FIU
1,5,51,24,173,0.156,49,9,10,74,8,2,24,2,74.0,0,Mississippi St.
0,4,52,22,165,0.182,50,2,10,64,5,0,6,5,57.0,0,Pacific
1,3,43,13,87,0.345,42,9,6,37,2,1,12,1,59.0,0,San Francisco
0,5,56,25,171,0.181,55,4,8,65,6,4,14,3,71.0,1,Santa Clara
1,5,59,32,195,0.138,55,5,4,89,5,0,16,2,72.0,0,Pepperdine
1,5,65,26,179,0.218,65,9,6,83,5,0,32,3,90.0/,0,BYU
0,3,29,15,89,0.157,29,2,8,28,5,1,10,3,37.0,0,San Diego
0,3,41,18,118,0.195,41,3,6,49,2,0,0,0,44.0,0,Gonzaga
1,4,51,21,174,0.172,47,3,13,81,7,1,24,3,67.0,1,Santa Clara
1,5,62,28,158,0.215,59,13/,7,62,4,6,0,0,81.0,0,San Francisco
1,4,49,25,195,0.123,47,6,3,95,1,4,20,2,69.0,0,Pepperdine
1,5,52,24,162,0.173,47,8,6,56,3,0,14,0,67.0,0,San Diego
0,3,36,20,128,0.125,35,1,3,57,1,0,10,3,42.0,1,BYU
1,3,41,3,102,0.373,39,4,7,43,4,1,14,1,53.0,0,Pacific
0,5,67,28,202,0.193,65,4,4,108/,6,1,16,1,80.0,0,Gonzaga
