Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
160.48,207.35,64.57,77.35,447.43,575.2,0.45,0.51,183.21,276.0,27.73,37.33,39.31,37.21,218.95,283.17,31.0,30.62,11.22,18.3,72.38,65.4,10.0,12.36,233.92,292.69,12.7,11.56,1,4,65,22,172,0.250,62,2,8,72,6,1,18,2,77.0,1,Colgate
160.48,232.12,64.57,104.53,447.43,653.12,0.45,0.54,183.21,247.8,27.73,33.36,39.31,55.23,218.95,294.06,31.0,33.5,11.22,11.1,72.38,72.15,10.0,12.36,233.92,312.06,12.7,20.17,1,4,56,25,177,0.175,54,5,7,83,3,4,16,2,73.0,2,Marist
160.48,247.0,64.57,96.63,447.43,689.74,0.45,0.6,183.21,275.81,27.73,28.79,39.31,52.0,218.95,321.83,31.0,27.57,11.22,11.0,72.38,107.85,10.0,12.38,233.92,347.47,12.7,22.78,0,3,33,12,119,0.176,30,3,4,50,3,0,6,1,39.0,1,James Madison
160.48,227.06,64.57,82.78,447.43,591.5,0.45,0.55,183.21,294.69,27.73,32.0,39.31,40.14,218.95,274.5,31.0,27.62,11.22,14.33,72.38,104.56,10.0,19.56,233.92,314.91,12.7,16.83,0,3,30,10,77,0.260,30,1,8,19,4,2,6,5,36.0,4,Kansas City
160.48,206.17,64.57,87.67,447.43,599.44,0.45,0.54,183.21,251.07,27.73,18.64,39.31,33.0,218.95,279.53,31.0,23.77,11.22,8.9,72.38,78.91,10.0,11.17,233.92,280.94,12.7,11.22,0,3,42,18,113,0.212,40,2,8,38,3,1,10,2,50.0,2,Bradley
160.48,261.31,64.57,117.5,447.43,793.69,0.45,0.61,183.21,278.71,27.73,33.46,39.31,51.47,218.95,381.87,31.0,37.5,11.22,11.9,72.38,68.77,10.0,17.31,233.92,345.47,12.7,11.55,1,4,48,14,127,0.268,45,7,12,52,4,2,20,1,67.0,3,Omaha
160.48,178.0,64.57,86.71,447.43,539.19,0.45,0.39,183.21,230.93,27.73,28.46,39.31,40.62,218.95,286.65,31.0,33.17,11.22,17.4,72.38,72.29,10.0,10.0,233.92,252.0,12.7,11.62,1,3,43,8,107,0.327,41,7,9,41,3,1,14,1,58.0,0,Bucknell
160.48,263.2,64.57,118.33,447.43,708.73,0.45,0.71,183.21,306.5,27.73,35.55,39.31,46.91,218.95,330.0,31.0,40.08,11.22,24.67,72.38,71.42,10.0,13.18,233.92,356.39,12.7,8.88,1,4,58,25,127,0.260,56,11,15,45,4,3,10,0,77.0,0,Buffalo
160.48,253.11,64.57,118.33,447.43,691.72,0.45,0.46,183.21,285.07,27.73,46.17,39.31,57.42,218.95,359.07,31.0,38.08,11.22,15.5,72.38,143.2,10.0,23.88,233.92,396.67,12.7,12.43,0,4,51,25,126,0.206,49,4,9,34,13,1,18,3,65.0,0,Oakland
160.48,168.58,64.57,69.11,447.43,486.63,0.45,0.27,183.21,186.44,27.73,27.58,39.31,32.29,218.95,258.31,31.0,24.62,11.22,14.82,72.38,64.0,10.0,13.7,233.92,240.06,12.7,12.5,0,5,60,20,173,0.231,56,3,11,67,7,2,16,3,73.0,2,Columbia
160.48,171.32,64.57,77.26,447.43,503.21,0.45,0.42,183.21,187.94,27.73,32.55,39.31,39.64,218.95,243.29,31.0,33.42,11.22,22.12,72.38,73.55,10.0,7.73,233.92,262.16,12.7,13.25,0,5,66,25,149,0.275,59,8,13,53,4,0,18,1,83.0,1,Brown
160.48,172.11,64.57,71.26,447.43,481.53,0.45,0.47,183.21,190.38,27.73,30.42,39.31,29.25,218.95,223.89,31.0,29.45,11.22,10.93,72.38,43.19,10.0,10.15,233.92,229.64,12.7,14.8,0,4,59,22,135,0.274,55,6,15,50,6,2,10,0,72.0,3,Yale
160.48,166.45,64.57,64.86,447.43,498.68,0.45,0.39,183.21,241.71,27.73,34.46,39.31,36.6,218.95,283.17,31.0,47.6,11.22,13.12,72.38,57.67,10.0,13.0,233.92,240.05,12.7,12.86,1,5,64,19,172,0.262,63,6,8,85,6,0,10,1,75.0,5/,Penn
160.48,181.26,64.57,67.0,447.43,479.74,0.45,0.5,183.21,219.53,27.73,32.8,39.31,37.42,218.95,252.31,31.0,29.1,11.22,13.0,72.38,58.58,10.0,10.6,233.92,249.44,12.7,11.75,0,3,23,23,102,0,23,2,5,44,8,0,10,1,30.0,1,Princeton
160.48,208.53,64.57,93.65,447.43,598.0,0.45,0.37,183.21,218.0,27.73,31.29,39.31,38.47,218.95,288.67,31.0,30.64,11.22,11.64,72.38,83.0,10.0,15.0,233.92,285.47,12.7,9.67,1,5,61,21,171,0.234,59,6,10,79,6,0,12,0,73.0,1,Binghamton
160.48,137.54,64.57,67.08,447.43,436.62,0.45,0.3,183.21,167.44,27.73,26.29,39.31,29.25,218.95,214.27,31.0,22.62,11.22,17.25,72.38,52.62,10.0,5.17,233.92,201.33,12.7,12.25,0,5,58,26,193,0.166,54,5,9,85,5,1,18,0,73.0,0,Dartmouth
160.48,185.83,64.57,77.0,447.43,506.94,0.45,0.38,183.21,244.46,27.73,31.27,39.31,33.23,218.95,239.69,31.0,27.67,11.22,12.6,72.38,82.18,10.0,13.56,233.92,284.47,12.7,13.71,1,5,65,29,178,0.202,64,8,12,72,7,1,16,2,82.0,2,Harvard
160.48,168.58,64.57,69.11,447.43,486.63,0.45,0.27,183.21,186.44,27.73,27.58,39.31,32.29,218.95,258.31,31.0,24.62,11.22,14.82,72.38,64.0,10.0,13.7,233.92,240.06,12.7,12.5,1,4,54,24,164,0.183,50,10,15,63,0,1,24,1,77.0,2,Columbia
160.48,172.11,64.57,71.26,447.43,481.53,0.45,0.47,183.21,190.38,27.73,30.42,39.31,29.25,218.95,223.89,31.0,29.45,11.22,10.93,72.38,43.19,10.0,10.15,233.92,229.64,12.7,14.8,0,4,56,23,142,0.232,50,6,11,60,6,1,14,0,70.0,2,Yale
160.48,171.32,64.57,77.26,447.43,503.21,0.45,0.42,183.21,187.94,27.73,32.55,39.31,39.64,218.95,243.29,31.0,33.42,11.22,22.12,72.38,73.55,10.0,7.73,233.92,262.16,12.7,13.25,1,4,58,18,154,0.260,56,7,4,67,7,4,14,2,76.0,3,Brown
160.48,185.83,64.57,77.0,447.43,506.94,0.45,0.38,183.21,244.46,27.73,31.27,39.31,33.23,218.95,239.69,31.0,27.67,11.22,12.6,72.38,82.18,10.0,13.56,233.92,284.47,12.7,13.71,0,4,47,32,178,0.084,45,11,5,77,5,0,12,2,64.0,1,Harvard
160.48,137.54,64.57,67.08,447.43,436.62,0.45,0.3,183.21,167.44,27.73,26.29,39.31,29.25,218.95,214.27,31.0,22.62,11.22,17.25,72.38,52.62,10.0,5.17,233.92,201.33,12.7,12.25,1,3,45,12,102,0.324,42,7,5,54,5,1,4,2,55.0,3,Dartmouth
160.48,181.26,64.57,67.0,447.43,479.74,0.45,0.5,183.21,219.53,27.73,32.8,39.31,37.42,218.95,252.31,31.0,29.1,11.22,13.0,72.38,58.58,10.0,10.6,233.92,249.44,12.7,11.75,0,5,58,21,165,0.224,56,9,9,71,6,4,12,3,77.0,2,Princeton
160.48,166.45,64.57,64.86,447.43,498.68,0.45,0.39,183.21,241.71,27.73,34.46,39.31,36.6,218.95,283.17,31.0,47.6,11.22,13.12,72.38,57.67,10.0,13.0,233.92,240.05,12.7,12.86,1,5,50,22,159,0.176,48,7,12,80,9,3,16,0,68.0,5/,Penn
