Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,4,65,24,172,0.238,61,3,7,80,5,0,18,2,77.0,0,UTRGV
1,3,39,13,88,0.295,37,10,6,36,2,0,20,2,59.0,0,Prairie View
1,4,48,22,123,0.211,45,5,9,52,5,3,18,5,65.0,0,A&M-Corpus Christi
1,4,53,20,145,0.228,51,4,7,68,2,1,21,2,68.5,3,Texas St.
0,3,31,14,98,0.173,30,3,4,33,7,2,10,3,41.0,1,UC Santa Barbara
0,4,56,24,140,0.229,50,3,6,52,4,0,20,1,69.0,2,Colorado St.
1,3,35,18,99,0.172,33,3,3,43,3,0,24,1,50.0,1,CSU Bakersfield
0,5,57,24,144,0.229,51,5,12,60,7,2,13,3,70.5,3,Florida St.
1,3,42,18,109,0.220,40,9,4,48,4,0,16,2,59.0,1,Little Rock
1,3,38,22,100,0.160,37,6,5,41,3,3,12,1,53.0,0,Florida A&M
1,3,40,15,96,0.260,36,2,9,42,4,3,12,2,51.0,1,LSU
1,3,38,10,94,0.298,33,5,12,38,1,1,24,1,56.0,0,Virginia
1,5,55,32,204,0.113,50,4,7,90,3,1,12,0,66.0,0,Washington St.
1,3,44,11,109,0.303,41,6,3,50,4,3,12,2,59.0,0,Col. of Charleston
1,4,53,26,156,0.173,50,6,7,83,8,2,24,3,73.0,0,North Texas
1,4,59,21,149,0.255,55,6,6,81,4,1,20,2,76.0,1,SFA
1,3,49,16,139,0.237,43,2,5,73,4,1,12,1,58.0,0,Kansas St.
1,3,48,19,112,0.259,43,6,1,50,5,0,14,1,61.0,0,Texas Tech
0,4,50,23,139,0.194,49,0,7,68,1,0,11,2,55.5,3,Kansas
1,3,45,13,123,0.260,39,2,8,56,3,1,14,0,55.0,0,TCU
0,4,44,25,140,0.136,43,6,4,59,4,1,4,3,53.0,0,Texas
1,4,45,19,130,0.200,43,4,6,55,5,0,22,4,60.0,3,West Virginia
1,5,50,16,161,0.211,47,9,11,73,6,2,24,2,73.0,1,Iowa St.
1,4,65,19,159,0.289,59,4,8,66,3,2,16,2,79.0,0,Oklahoma
0,4,43,27,144,0.111,41,1,8,58,6,0,20,2,54.0,3,Kansas St.
1,4,64,24,175,0.229,62,3,7,75,0,0,10,0,72.0,0,Texas Tech
0,3,37,22,108,0.139,37,3,10,53,4,0,6,6,43.0,0,Texas
1,3,44,13,99,0.313,43,5,4,41,1,1,16,4,58.0,0,West Virginia
0,5,77,18,198,0.298,71,2,7,93,6,2,15,3,88.5,1,TCU
1,5,64,32,180,0.178,61,4,13,56,3,3,24,1,83.0,0,Oklahoma
0,5,60,18,146,0.288,56,5,9,53,9,1,17,2,74.5,0,Iowa St.
0,5,53,28,176,0.142,49,4,5,77,2,1,21,0,68.5,0,Kansas
1,5,50,23,149,0.181,48,3,8,51,6,0,30,1,68.0,0,San Diego
0,3,43,18,122,0.205,39,1,7,52,5,1,13,2,51.5,0,UCLA
