Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,34,23,121,0.091,30,5,5,66,4,1,9,3,44.5,1,Louisville
0,3,33,18,104,0.144,30,3,9,44,5,1,4,2,39.0,1,Bowling Green
0,3,32,16,82,0.195,32,2,7,26,6,1,9,1,39.5,2,Oakland
1,4,63,23,131,0.305,59,6,15,57,2,4,10,0,78.0,5,New Orleans
0,3,33,13,101,0.198,31,2,8,36,5,1,4,1,38.0,2,FGCU
1,4,54,16,149,0.255,49,6,11,57,4,2,28,0,76.0,2,Delaware
1,4,49,28,152,0.138,47,9,10,70,2,5,14,4,70.0,5,High Point
0,4,53,25,143,0.196,49,3,4,50,2,3,22,5,70.0,2,Col. of Charleston
0,4,43,27,155,0.103,40,6,11,57,3,3,12,3,58.0,2,Eastern Mich.
1,3,38,12,93,0.280,37,6,4,48,0,0,14,1,51.0,3,Charleston So.
1,5,66,24,194,0.216,61,7,8,88,8,0,20,3,83.0,2,William & Mary
1,3,38,18,109,0.183,32,4,5,54,3,2,14,2,51.0,1,Middle Tenn.
1,4,53,34,160,0.119,46,5,7,63,4,2,10,0,65.0,2,Liberty
1,3,38,14,91,0.264,33,11,5,43,2,1,2,0,51.0,0,Morgan St.
0,4,48,18,137,0.219,41,4,3,46,3,4,16,3,64.0,4,Towson
1,4,56,26,146,0.205,53,5,11,60,7,1,22,4,73.0,2,Davidson
1,4,48,22,121,0.215,45,5,5,48,4,5,8,3,62.0,5,UMES
0,4,48,20,145,0.193,45,1,5,71,10,0,20,4,59.0,1,Duquesne
1,3,45,16,107,0.271,44,3,7,55,2,3,12,2,57.0,0,La Salle
1,3,39,13,86,0.302,35,5,7,28,3,0,20,3,54.0,0,George Mason
1,3,40,15,89,0.281,37,13,5,35,3,1,12,1,60.0,1,George Washington
0,4,46,27,137,0.139,45,2,7,56,4,3,12,3,57.0,4,Dayton
0,4,41,20,122,0.172,37,3,6,45,5,2,30,1,61.0,2,Saint Louis
1,4,48,22,128,0.203,46,11,9,50,3,1,16,0,68.0,2,George Washington
1,4,49,19,129,0.233,48,6,12,42,3,0,10,4,60.0,1,George Mason
1,3,38,15,83,0.277,37,7,6,44,1,0,15,1,52.5,0,Norfolk St.
1,3,30,14,83,0.193,28,3,5,38,1,1,32,0,50.0,1,Fordham
0,5,48,24,152,0.158,47,4,9,53,8,3,19,4,64.5,2,Rhode Island
1,5,70,21,162,0.302,67,9,5,67,4,1,18,3,89.0,2,Davidson
0,3,28,17,81,0.136,29,0,4,24,5,1,12,2,35.0,0,Saint Louis
0,4,53,17,136,0.265,50,5,8,53,6,1,12,0,65.0,2,Dayton
1,4,57,23,144,0.236,53,7,10,43,3,1,30,4,80.0,5,Duquesne
0,5,51,27,140,0.171,46,6,5,35,8,2,24,1,71.0,5,Dayton
