Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,5,63,25,139,0.273,57,11,12,42,5,1,18,1,84.0,3,Nevada
0,3,27,13,98,0.143,26,1,6,31,3,3,2,1,32.0,3,Ohio St.
0,4,51,23,148,0.189,47,6,9,48,6,1,16,1,66.0,1,Texas A&M
0,4,44,23,132,0.159,39,2,5,43,8,0,13,0,52.5,0,Texas St.
1,5,61,31,171,0.175,53,2,4,66,6,3,14,2,73.0,1,UT Arlington
0,5,71,28,175,0.246,68,3,8,81,5,3,12,1,83.0,2,Utah Valley
0,3,35,29,121,0.050,34,2,8,44,4,0,9,2,41.5,0,Southern Utah
0,4,52,27,153,0.163,48,4,0,70,8,2,22,1,69.0,2,San Jose St.
1,3,43,20,121,0.190,37,7,4,54,6,1,2,0,52.0,0,Louisiana
1,3,47,19,116,0.241,41,8,6,50,4,0,8,2,59.0,1,Indiana St.
0,4,54,33,154,0.136,51,3,6,61,4,2,2,1,60.0,1,UNCW
0,3,32,21,125,0.088,30,0,8,40,3,0,12,1,38.0,1,SFA
1,4,65,25,163,0.245,64,5,3,69,10,2,12,0,78.0,1,Little Rock
0,4,41,31,171,0.058,37,8,10,68,6,1,16,1,58.0,0,Baylor
0,4,45,19,135,0.193,43,3,5,47,4,1,18,5,58.0,2,Southern Miss.
1,3,52,14,102,0.373,46,2,5,44,1,1,8,1,59.0,1,FIU
0,5,58,21,165,0.224,52,5,7,70,6,2,14,1,72.0,2,UTSA
1,3,36,12,91,0.264,35,5,5,38,3,0,4,2,43.0,2,Louisiana Tech
1,4,58,14,112,0.393,54,4,2,47,6,1,14,2,70.0,1,UAB
1,3,44,14,108,0.278,38,10,7,40,2,2,16,2,64.0,4,UTEP
0,5,65,30,173,0.202,63,5,8,48,2,1,20,2,81.0,1,Fla. Atlantic
1,3,53,13,97,0.412,48,5,1,34,3,2,8,1,64.0,1,Charlotte
0,4,54,33,160,0.131,53,2,2,68,5,1,8,3,61.0,0,Rice
0,4,45,20,122,0.205,42,0,3,43,13/,6,4,0,53.0,1,Southern Miss.
0,5,62,22,164,0.244,54,1,6,58,9,3,12,4,72.0,0,Marshall
1,4,58,23,144,0.243,54,6,10,57,3,1,14,1,72.0,1,Louisiana Tech
0,3,36,16,103,0.194,34,2,3,38,7,1,16,2,47.0,3,Western Ky.
1,3,51,15,115,0.313,45,1,5,55,3,0,9,8,56.5,2,Middle Tenn.
0,4,53,32,155,0.135,50,4,5,67,6,0,20,3,67.0,1,Southern Miss.
0,4,45,38/,139,0.050,40,4,5,56,6,2,10,0,56.0,0,Long Beach St.
0,4,50,31,169,0.112,49,2,6,81,4,2,8,3,58.0,0,UC Irvine
