Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,38,20,84,0.214,36,12,5,44,1,0,6,0,53.0,2,Mississippi Val.
0,3,26,24,122,0.016,25,2,4,51,6,1,6,0,32.0,1,Chattanooga
0,4,51,22,144,0.201,49,3,10,65,11,1,4,3,57.0,3,Niagara
0,3,30,18,93,0.129,30,3,6,34,6,3,10,4,41.0,1,Eastern Wash.
0,4,50,33,159,0.107,49,7,9,62,6,0,16,3,65.0,1,Eastern Ky.
0,4,58,19,148,0.264,58,2,7,60,6,0,8,6,64.0,1,Air Force
1,3,50,14,115,0.313,48,3,2,56,2,1,20,5,64.0,0,The Citadel
0,4,54,22,138,0.232,52,2,8,59,5,4,10,2,65.0,2,Weber St.
1,5,61,33,185,0.151,59,3,5,93,12,2,12,5,72.0,0,Colgate
0,5,56,41/,200,0.075,51,1,5,82,2,8,12,3,71.0,0,San Jose St.
0,3,21,29,99,-0.081,20,2,6,21,0,1,6,0,27.0,4,San Diego St.
0,3,27,11,79,0.203,25,3,8,25,8,2,8,1,36.0,0,San Diego
1,4,58,18,158,0.253,56,6,11,71,7,2,10,3,71.0,0,UC Riverside
0,3,26,16,98,0.102,26,1,6,37,4,2,10,3,34.0,1,UC Irvine
0,3,23,25,91,-0.022,23,1,6,35,4,0,12,1,30.0,1,Hawaii
0,4,48,16,153,0.209,45,3,3,61,3,2,4,6,55.0,0,UC Davis
0,3,25,14,93,0.118,24,2,4,42,6,2,4,6,31.0,0,Cal Poly
0,4,49,24,166,0.151,46,4,5,81,5,0,10,3,58.0,0,UC Santa Barbara
0,3,30,14,89,0.180,29,2,3,26,10,1,6,1,36.0,0,UC Irvine
0,4,46,20,144,0.181,41,3,6,58,9,4,12,3,59.0,2,UC Davis
0,3,34,25,119,0.076,33,2,0,52,1,2,6,0,41.0,1,Hawaii
0,3,25,14,107,0.103,24,2,7,38,4,1,2,0,29.0,0,Long Beach St.
0,3,21,19,100,0.020,20,3,3,44,7,0,10,1,29.0,0,UC Riverside
0,4,40,32,141,0.057,37,6,3,51,6,2,10,3,53.0,1,CSUN
0,4,41,19,138,0.159,40,1,7,61,12,5,6,1,50.0,0,UC Santa Barbara
0,3,25,18,96,0.073,24,2,5,45,4,2,8,3,33.0,0,Cal Poly
0,3,22,19,81,0.037,18,4,2,22,10,1,6,0,30.0,0,Long Beach St.
0,4,43,27,155,0.103,41,5,8,61,10,2,22,0,61.0,1,CSUN
