Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
234.0,273.81,98.82,110.06,636.71,779.12,0.51,0.71,285.54,259.88,35.0,42.17,57.12,45.8,272.88,356.07,44.5,37.58,8.75,15.89,87.5,105.0,12.25,16.3,326.28,373.83,10.5,7.75,1,4,53,19,136,0.250,50,7,10,57,9,0,22,3,71.0,1,Portland
234.0,211.95,98.82,87.33,636.71,609.33,0.51,0.56,285.54,243.65,35.0,29.83,57.12,40.43,272.88,270.65,44.5,30.17,8.75,13.33,87.5,94.0,12.25,15.08,326.28,296.16,10.5,11.64,0,3,26,12,75,0.187,25,2,4,33,6,1,10,4,34.0,0,Oregon St.
234.0,277.31,98.82,108.12,636.71,718.75,0.51,0.63,285.54,280.73,35.0,34.64,57.12,49.91,272.88,308.67,44.5,39.9,8.75,11.75,87.5,114.18,12.25,18.67,326.28,369.33,10.5,11.33,1,3,42,14,100,0.280,40,6,9,35,1,1,18,0,58.0,1,Utah St.
234.0,298.94,98.82,111.75,636.71,784.5,0.51,0.64,285.54,371.83,35.0,33.15,57.12,48.0,272.88,345.33,44.5,38.44,8.75,12.4,87.5,135.82,12.25,22.75,326.28,405.67,10.5,10.57,0,3,25,18,87,0.080,23,2,5,34,7,1,8,0,32.0,1,Washington
234.0,275.94,98.82,118.25,636.71,776.62,0.51,0.57,285.54,274.27,35.0,27.92,57.12,44.86,272.88,375.86,44.5,25.14,8.75,14.11,87.5,100.36,12.25,13.3,326.28,361.93,10.5,15.6,1,5,67,16,173,0.295,63,6,22,63,8,1,22,1,85.0,1,Idaho
234.0,245.39,98.82,92.83,636.71,659.28,0.51,0.58,285.54,275.87,35.0,34.77,57.12,51.86,272.88,338.2,44.5,36.33,8.75,12.0,87.5,101.7,12.25,11.36,326.28,343.59,10.5,6.5,1,4,52,17,136,0.257,48,8,19,51,8,0,18,2,69.0,3,Villanova
234.0,281.71,98.82,100.24,636.71,732.24,0.51,0.56,285.54,300.8,35.0,28.08,57.12,46.86,272.88,328.06,44.5,27.33,8.75,14.36,87.5,95.46,12.25,13.75,326.28,370.78,10.5,10.11,0,4,43,18,144,0.174,42,8,16,48,6,0,8,0,55.0,2,Oregon
234.0,225.5,98.82,96.44,636.71,638.11,0.51,0.56,285.54,267.71,35.0,26.15,57.12,48.29,272.88,302.25,44.5,34.4,8.75,13.08,87.5,70.93,12.25,11.25,326.28,297.21,10.5,10.25,0,4,47,23,144,0.167,41,5,7,56,8,2,6,2,57.0,1,LSU
234.0,232.05,98.82,98.53,636.71,611.32,0.51,0.55,285.54,259.25,35.0,33.15,57.12,43.83,272.88,298.25,44.5,31.69,8.75,16.91,87.5,88.75,12.25,12.73,326.28,347.41,10.5,10.0,1,5,52,19,155,0.213,46,8,16,55,9,2,20,3,72.0,0,Fla. Atlantic
234.0,289.53,98.82,112.65,636.71,791.0,0.51,0.54,285.54,354.0,35.0,33.64,57.12,45.91,272.88,397.87,44.5,34.7,8.75,21.0,87.5,116.5,12.25,15.4,326.28,433.11,10.5,18.75,0,3,41,14,106,0.255,40,3,10,46,3,0,8,5,48.0,1,UCF
234.0,181.26,98.82,67.0,636.71,479.74,0.51,0.5,285.54,219.53,35.0,32.8,57.12,37.42,272.88,252.31,44.5,29.1,8.75,13.0,87.5,58.58,12.25,10.6,326.28,249.44,10.5,11.75,0,4,48,22,132,0.197,47,4,12,47,9,0,18,3,61.0,2,Princeton
234.0,278.18,98.82,106.41,636.71,742.53,0.51,0.57,285.54,294.6,35.0,28.36,57.12,44.0,272.88,338.73,44.5,30.36,8.75,11.78,87.5,95.15,12.25,12.0,326.28,365.66,10.5,10.0,1,3,50,9,117,0.350,46,4,12,48,3,1,18,2,64.0,1,Seton Hall
