Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,5,46,27,152,0.125,43,11,5,68,10,1,6,1,61.0,2,Toledo
0,3,37,19,121,0.149,32,4,5,49,7,1,2,1,43.0,0,Houston Baptist
0,3,26,14,107,0.112,25,6,3,48,8,1,4,2,35.0,2,North Florida
0,3,26,13,80,0.163,22,4,2,22,8,0,8,0,34.0,0,Northern Colo.
0,3,36,20,114,0.140,36,3,3,51,6,1,0,1,40.0,0,Howard
1,4,52,20,144,0.222,46,8,9,60,6,1,12,6,67.0,1,Bucknell
1,4,56,17,154,0.253,51,9,8,65,6,0,20,2,75.0,2,George Mason
1,4,54,19,147,0.238,45,6,11,65,7,0,4,1,62.0,0,Lafayette
1,3,42,14,111,0.252,40,3,9,62,3,0,12,1,51.0,0,La Salle
0,3,25,13,95,0.126,24,3,5,41,10,0,3,1,29.5,2,Temple
0,3,28,15,90,0.144,25,3,3,38,10,0,2,1,32.0,0,Villanova
1,4,62,18,186,0.237,57,3,7,99,5,2,12,1,73.0,1,Delaware
0,5,54,17,175,0.211,47,5,9,81,6,1,0,2,60.0,1,Princeton
1,5,63,21,172,0.244,54,2,8,80,9,3,8,1,72.0,0,Dartmouth
1,4,60,6,150,0.360,55,7,7,65,5,4,12,5,77.0,0,Harvard
0,5,62,22,179,0.223,58,6,6,83,6,1,2,0,70.0,1,Cornell
0,5,50,29,180,0.117,49,7,8,71,5,0,10,1,62.0,0,Columbia
0,3,36,20,135,0.119,34,2,5,68,8,0,6,1,41.0,1,Yale
1,3,46,18,135,0.207,39,5,5,76,5,0,4,0,53.0,0,Brown
0,3,26,16,95,0.105,23,1,9,31,1,2,12,3,35.0,2,Princeton
1,3,40,21,118,0.161,38,14,5,41,2,2,8,2,60.0,1,Harvard
1,5,54,28,219,0.119,51,6,6,124/,7,5,16,0,73.0,0,Dartmouth
0,4,52,19,166,0.199,48,6,7,64,6,1,10,3,64.0,0,Brown
0,3,37,12,106,0.236,34,3,8,40,11,4,4,0,46.0,0,Yale
0,4,49,20,174,0.167,41,4,10,85,4,0,10,1,58.0,1,Columbia
0,5,53,26,168,0.161,51,9,15,81,7,1,14,0,70.0,2,Cornell
