Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,37,16,119,0.176,36,4,2,60,0,2,14,0,50.0,0,UNC Greensboro
1,5,51,22,144,0.201,45,9,6,66,1,1,26,2,74.0,2,Eastern Ky.
1,3,49,12,96,0.385,46,5,6,38,3,0,0,1,54.0,0,LSU
0,4,52,31,164,0.128,48,5,5,77,6,1,10,0,63.0,1,North Carolina
0,5,75,25,226/,0.221,68,5,15,108,4,1,12,1,87.0,2,TCU
0,5,61,34,174,0.155,58,1,3,70,2,3,16,2,73.0,2,Long Beach St.
1,3,45,18,108,0.250,43,1,7,52,3,2,10,2,53.0,0,Harvard
1,3,45,9,112,0.321,44,3,4,63,3,0,16,0,56.0,0,Campbell
1,5,72,37,205,0.171,68,1,7,94,2,0,20,0,83.0,2,UNCW
1,4,47,16,131,0.237,43,9,7,61,3,3,24,2,71.0,1,Wake Forest
1,5,68,36,185,0.173,62,4,7,85,6,0,36,4,90.0,0,Virginia
0,4,70,29,221,0.186,68,0,3,123/,5,2,15,0,79.5,4,Notre Dame
1,3,45,15,114,0.263,43,2,1,49,1,2,14,0,56.0,0,Louisville
1,4,50,18,129,0.248,45,8,6,58,4,1,31,0,74.5,1,Pittsburgh
1,4,55,14,137,0.299,51,8,6,75,1,1,14,1,71.0,0,Virginia Tech
1,5,70,21,182,0.269,65,2,5,76,4,1,18,0,82.0,2,Wake Forest
1,4,66,22,200,0.220,60,3,6,95,2,1,19,2,79.5,3,Virginia
1,3,47,14,116,0.284,46,3,3,70,1,0,11,0,55.5,2,Clemson
0,4,62,24,163,0.233,58,1,6,73,3,4,8,1,71.0,1,Georgia Tech
1,4,60,15,155,0.290,54,5,5,80,4,3,22,4,79.0,2,Boston College
1,4,61,23,164,0.232,58,5,1,78,0,3,12,3,75.0,0,Syracuse
1,3,52,14,125,0.304,52,4,6,66,3,1,16,0,65.0,2,Louisville
1,4,67,22,182,0.247,65,2,4,104,3,3,6,0,75.0,1,Notre Dame
1,3,39,12,93,0.290,33,4,3,42,0,3,14,0,53.0,0,Virginia Tech
1,3,45,14,121,0.256,43,2,1,47,2,5,14,7,59.0,1,Pittsburgh
0,4,58,26,190,0.168,56,1,8,86,4,2,6,0,64.0,1,Florida St.
0,4,52,24,170,0.165,46,0,6,75,5,1,8,2,57.0,3,North Carolina
0,4,55,16,148,0.264,54,4,7,63,3,2,17,0,69.5,0,NC State
