Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
247.12,244.53,114.62,108.0,718.38,708.71,0.6,0.53,246.07,258.53,43.82,34.15,37.71,37.13,318.93,335.31,40.45,44.2,15.9,13.64,66.93,61.29,12.5,12.22,337.57,323.75,13.5,10.82,1,4,50,17,166,0.199,48,9,8,76,4,2,8,0,65.0,1,Louisiana Tech
247.12,252.76,114.62,116.47,718.38,759.0,0.6,0.59,246.07,288.64,43.82,31.0,37.71,33.36,318.93,360.31,40.45,47.56,15.9,19.73,66.93,66.23,12.5,13.1,337.57,334.22,13.5,14.3,0,4,47,21,145,0.179,47,6,9,57,4,0,8,0,57.0,1,Southeast Mo. St.
247.12,252.0,114.62,102.83,718.38,686.28,0.6,0.57,246.07,266.56,43.82,34.64,37.71,49.77,318.93,295.0,40.45,32.08,15.9,14.4,66.93,108.82,12.5,13.27,337.57,353.72,13.5,16.43,0,3,43,20,103,0.223,40,4,3,38,2,0,10,2,52.0,1,UIC
247.12,263.65,114.62,121.47,718.38,726.29,0.6,0.52,246.07,321.85,43.82,40.08,37.71,55.77,318.93,330.73,40.45,36.67,15.9,12.42,66.93,104.54,12.5,14.25,337.57,386.1,13.5,14.42,0,4,27,21,114,0.053,24,2,4,36,6,2,6,0,34.0,1,VCU
247.12,240.84,114.62,103.95,718.38,719.89,0.6,0.47,246.07,326.62,43.82,32.93,37.71,48.21,318.93,401.13,40.45,39.58,15.9,18.4,66.93,83.29,12.5,9.62,337.57,341.41,13.5,20.4,0,4,41,31,138,0.072,38,8,4,51,8,1,10,1,55.0,2,Delaware
247.12,283.0,114.62,107.75,718.38,743.38,0.6,0.6,246.07,284.73,43.82,45.18,37.71,57.31,318.93,327.4,40.45,43.7,15.9,12.91,66.93,92.92,12.5,7.33,337.57,381.63,13.5,14.5,0,3,24,21,93,0.032,24,4,3,34,6,1,10,0,34.0,1,FGCU
247.12,245.25,114.62,114.15,718.38,678.1,0.6,0.43,246.07,287.0,43.82,28.43,37.71,32.79,318.93,337.88,40.45,33.71,15.9,27.2,66.93,127.92,12.5,38.0,337.57,333.82,13.5,12.56,0,5,59,25,151,0.225,56,7,4,59,3,5,6,3,74.0,0,Jacksonville St.
247.12,152.67,114.62,106.33,718.38,513.17,0.6,0.47,246.07,157.19,43.82,29.15,37.71,37.43,318.93,257.07,40.45,28.71,15.9,14.27,66.93,32.43,12.5,7.83,337.57,219.44,13.5,9.0,1,3,33,8,74,0.338,29,10,5,30,3,4,0,7,47.0,0,Mississippi Val.
247.12,185.0,114.62,109.78,718.38,574.22,0.6,0.46,246.07,195.88,43.82,30.31,37.71,33.0,318.93,236.53,40.45,33.79,15.9,20.27,66.93,71.17,12.5,8.5,337.57,257.29,13.5,15.3,1,3,35,17,99,0.182,31,4,7,47,2,5,2,3,45.0,1,Jackson St.
247.12,242.0,114.62,98.24,718.38,668.29,0.6,0.65,246.07,296.08,43.82,36.18,37.71,54.58,318.93,316.53,40.45,43.0,15.9,17.91,66.93,88.91,12.5,19.5,337.57,346.53,13.5,9.22,0,3,37,19,96,0.188,33,4,3,36,2,5,2,2,47.0,0,UAB
