Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
234.33,255.44,99.44,107.5,559.61,695.06,0.2,0.55,256.53,274.57,36.46,39.9,69.5,46.91,202.76,366.0,36.0,36.55,15.38,11.12,66.86,97.8,9.09,15.0,315.29,361.71,11.71,10.83,1,3,41,8,80,0.412,33,9,11,27,3,3,10,2,58.0,0,Northern Ky.
234.33,271.64,99.44,129.93,559.61,800.71,0.2,0.74,256.53,350.4,36.46,35.0,69.5,38.92,202.76,352.15,36.0,39.09,15.38,14.09,66.86,86.83,9.09,19.42,315.29,371.46,11.71,12.62,1,3,43,17,93,0.280,39,10,19,26,4,0,4,0,55.0,1,Evansville
234.33,231.68,99.44,89.11,559.61,609.05,0.2,0.56,256.53,240.35,36.46,25.79,69.5,40.8,202.76,287.82,36.0,29.36,15.38,13.55,66.86,65.57,9.09,15.0,315.29,335.69,11.71,17.29,1,4,43,18,104,0.240,40,7,16,32,8,2,14,0,59.0,0,Marshall
234.33,230.27,99.44,110.93,559.61,643.33,0.2,0.63,256.53,228.64,36.46,38.17,69.5,51.67,202.76,256.71,36.0,38.29,15.38,38.56,66.86,61.0,9.09,13.67,315.29,326.0,11.71,15.62,1,4,52,21,111,0.279,47,7,12,37,5,3,10,1,67.0,1,San Francisco
234.33,303.53,99.44,139.2,559.61,919.0,0.2,0.15,256.53,325.85,36.46,41.5,69.5,56.33,202.76,450.14,36.0,43.64,15.38,19.12,66.86,104.5,9.09,12.0,315.29,440.5,11.71,11.33,1,5,67,29,145,0.262,63,10,24/,53,2,6,8,0,87.0,1,Campbell
234.33,181.26,99.44,67.0,559.61,479.74,0.2,0.5,256.53,219.53,36.46,32.8,69.5,37.42,202.76,252.31,36.0,29.1,15.38,13.0,66.86,58.58,9.09,10.6,315.29,249.44,11.71,11.75,1,3,47,8,78,0.500,40,4,8,28,3,7,0,0,58.0,0,Princeton
234.33,168.58,99.44,69.11,559.61,486.63,0.2,0.27,256.53,186.44,36.46,27.58,69.5,32.29,202.76,258.31,36.0,24.62,15.38,14.82,66.86,64.0,9.09,13.7,315.29,240.06,11.71,12.5,1,3,47,12,87,0.402,45,6,11,33,0,3,6,0,59.0,1,Columbia
234.33,232.12,99.44,104.53,559.61,653.12,0.2,0.54,256.53,247.8,36.46,33.36,69.5,55.23,202.76,294.06,36.0,33.5,15.38,11.1,66.86,72.15,9.09,12.36,315.29,312.06,11.71,20.17,1,3,49,22,116,0.233,44,6,11,45,3,1,10,0,61.0,0,Marist
234.33,283.0,99.44,107.75,559.61,743.38,0.2,0.6,256.53,284.73,36.46,45.18,69.5,57.31,202.76,327.4,36.0,43.7,15.38,12.91,66.86,92.92,9.09,7.33,315.29,381.63,11.71,14.5,0,5,67,23,149,0.295,62,6,21,55,5,0,18,0,82.0,1,FGCU
234.33,205.19,99.44,79.95,559.61,571.67,0.2,0.46,256.53,223.83,36.46,29.14,69.5,48.06,202.76,271.47,36.0,31.38,15.38,11.9,66.86,97.64,9.09,11.6,315.29,268.65,11.71,14.58,1,3,35,14,76,0.276,32,10,13,25,2,2,14,0,54.0,1,South Alabama
234.33,243.47,99.44,98.21,559.61,658.63,0.2,0.43,256.53,270.25,36.46,32.45,69.5,41.0,202.76,339.38,36.0,29.7,15.38,19.64,66.86,71.82,9.09,11.1,315.29,310.78,11.71,12.12,0,4,47,25,139,0.158,42,6,9,54,6,2,8,2,59.0,2,Arkansas St.
234.33,275.12,99.44,111.71,559.61,714.47,0.2,0.55,256.53,335.92,36.46,35.64,69.5,46.23,202.76,307.44,36.0,35.82,15.38,20.25,66.86,103.25,9.09,19.91,315.29,365.66,11.71,15.5,1,3,49,9,100,0.400,48,5,7,35,4,1,12,0,61.0,1,Cleveland St.
234.33,265.94,99.44,106.12,559.61,754.0,0.2,0.6,256.53,333.0,36.46,35.27,69.5,41.45,202.76,405.31,36.0,39.18,15.38,16.18,66.86,81.58,9.09,12.5,315.29,354.03,11.71,12.5,1,3,50,14,125,0.288,41,8,7,52,3,2,10,1,65.0,0,IUPUI
234.33,219.47,99.44,90.84,559.61,589.79,0.2,0.53,256.53,298.92,36.46,32.15,69.5,47.81,202.76,249.56,36.0,35.23,15.38,15.75,66.86,75.85,9.09,15.31,315.29,292.78,11.71,8.22,1,4,58,23,115,0.304,51,11,10,38,3,1,8,0,74.0,1,Northwestern
234.33,336.87,99.44,136.33,559.61,827.13,0.2,0.75,256.53,336.86,36.46,44.11,69.5,62.17,202.76,343.14,36.0,41.3,15.38,23.56,66.86,132.56,9.09,24.22,315.29,481.42,11.71,8.38,0,3,38,19,84,0.226,36,1,14,14,4,0,4,0,41.0,0,Purdue
234.33,275.26,99.44,96.32,559.61,703.63,0.2,0.24,256.53,352.07,36.46,41.67,69.5,42.4,202.76,394.14,36.0,31.36,15.38,13.11,66.86,159.4,9.09,19.0,315.29,383.53,11.71,7.62,0,3,29,16,82,0.159,26,3,9,18,7,1,0,0,33.0,1,Minnesota
234.33,289.29,99.44,109.53,559.61,754.76,0.2,0.15,256.53,331.57,36.46,35.5,69.5,62.91,202.76,415.0,36.0,25.55,15.38,15.89,66.86,140.09,9.09,17.78,315.29,386.66,11.71,7.12,0,3,38,17,89,0.236,34,2,11,19,6,3,4,2,45.0,1,Wisconsin
234.33,292.81,99.44,110.88,559.61,759.62,0.2,0.45,256.53,335.31,36.46,32.09,69.5,60.55,202.76,342.87,36.0,25.45,15.38,19.25,66.86,144.7,9.09,19.67,315.29,394.37,11.71,8.57,0,3,32,27,96,0.052,30,2,10,26,5,0,4,0,36.0,1,Nebraska
234.33,223.74,99.44,90.47,559.61,561.47,0.2,0.21,256.53,284.07,36.46,25.2,69.5,44.06,202.76,231.83,36.0,26.07,15.38,14.44,66.86,104.3,9.09,13.67,315.29,310.62,11.71,4.33,0,3,35,23,83,0.145,30,0,10,20,4,1,14,1,43.0,0,Iowa
