Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,38,15,98,0.235,37,5,7,41,1,1,8,4,48.0,0,Austin Peay
1,3,43,8,102,0.343,35,4,8,45,7,3,14,3,57.0,2,USC Upstate
1,3,40,16,101,0.238,39,7,7,41,4,1,10,5,53.0,0,Troy
1,3,51,11,98,0.408,49,4,11,34,0,1,8,1,60.0,0,Hampton
1,4,65,20,158,0.285,63,4,11,71,5,1,18,2,79.0,1,USC Upstate
1,3,44,18,114,0.228,43,4,4,60,0,3,10,2,56.0,2,Liberty
0,5,73,29,184,0.239,68,3,13,65,4,2,14,2,85.0,3,North Dakota
0,5,62,30,160,0.200,59,4,9,58,7,1,16,5,75.0,1,Clemson
0,3,37,19,105,0.171,34,2,5,43,4,1,14,1,47.0,2,Tulane
1,3,41,9,90,0.356,40,5,6,41,1,0,8,5,50.0,1,Presbyterian
0,4,49,27,150,0.147,45,7,9,53,6,1,4,2,59.0,0,Alabama
1,3,51,19,112,0.286,46,5,7,39,3,1,6,1,60.0,2,Ga. Southern
0,5,67,29,190,0.200,63,5,5,84,7,5,12,4,83.0,0,Furman
1,5,66,26,173,0.231,62,10,9,86,1,1,14,4,84.0,7,Samford
0,4,55,25,173,0.173,49,9,8,67,5,1,16,4,73.0,1,Chattanooga
1,5,67,33,188,0.181,63,6,8,75,7,1,24,0,86.0,0,Western Caro.
1,3,48,18,112,0.268,45,2,7,47,5,1,12,0,57.0,0,UNC Greensboro
1,3,44,15,112,0.259,39,6,7,46,0,1,12,4,57.0,0,Chattanooga
1,3,46,9,99,0.374,43,3,7,43,1,0,18,1,58.0,2,Wofford
1,4,64,19,161,0.280,59,8,6,70,2,2,10,3,79.0,1,Western Caro.
1,3,46,22,120,0.200,45,4,5,57,1,0,10,2,55.0,0,Mercer
1,3,42,9,92,0.359,38,5,4,43,1,2,16,3,57.0,0,The Citadel
1,3,37,23,119,0.118,33,4,4,55,4,3,16,0,52.0,1,Wofford
0,4,45,16,161,0.180,40,2,5,77,1,1,14,3,55.0,1,UNC Greensboro
1,3,40,10,101,0.297,37,4,5,35,1,1,16,0,53.0,1,Samford
1,4,58,20,136,0.279,55,6,5,58,3,2,12,3,72.0,1,Furman
1,3,45,5,114,0.351,41,2,4,62,2,1,10,6,53.0,3,The Citadel
1,3,48,14,122,0.279,43,7,6,55,5,1,8,6,60.0,2,Mercer
1,4,63,20,176,0.244,57,2,6,79,4,2,26,3,80.0,4,Furman
0,3,31,18,113,0.115,31,3,5,40,3,0,8,0,38.0,0,Samford
