Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
262.11,184.0,104.33,76.17,715.5,510.0,0.62,0.45,341.15,220.94,26.92,26.62,42.62,31.84,327.12,234.76,27.58,23.94,14.67,11.67,117.77,82.15,16.42,13.25,371.16,262.6,9.25,11.0,1,5,66,20,141,0.326,60,7,10,42,3,1,22,8,85.0,0,Texas Tech
262.11,257.78,104.33,96.0,715.5,685.5,0.62,0.65,341.15,330.0,26.92,28.08,42.62,36.67,327.12,322.06,27.58,30.83,14.67,18.27,117.77,99.25,16.42,20.64,371.16,341.26,9.25,8.67,1,3,51,13,99,0.384,46,5,7,41,5,1,12,1,63.0,0,Long Beach St.
262.11,259.82,104.33,109.35,715.5,736.24,0.62,0.51,341.15,295.93,26.92,37.83,42.62,41.92,327.12,383.57,27.58,33.85,14.67,15.73,117.77,97.92,16.42,15.58,371.16,375.43,9.25,8.43,0,5,68,18,161,0.311,63,4,5,66,6,0,44/,6,94.0,0,Portland St.
262.11,211.18,104.33,77.41,715.5,534.32,0.62,0.24,341.15,311.64,26.92,26.13,42.62,48.13,327.12,225.38,27.58,28.58,14.67,28.38,117.77,126.0,16.42,15.2,371.16,294.75,9.25,8.86,1,5,55,22,150,0.220,53,5,5,68,2,3,20,0,73.0,1,Penn St.
262.11,225.21,104.33,91.11,715.5,583.47,0.62,0.53,341.15,336.83,26.92,25.5,42.62,40.67,327.12,255.76,27.58,25.6,14.67,12.11,117.77,115.69,16.42,16.27,371.16,305.39,9.25,10.0,1,5,68,24,158,0.278,65,5,3,54,5,1,18,3,83.0,3,Illinois
262.11,221.85,104.33,85.7,715.5,548.15,0.62,0.62,341.15,276.33,26.92,30.75,42.62,47.83,327.12,262.69,27.58,24.93,14.67,16.2,117.77,91.17,16.42,13.27,371.16,324.41,9.25,4.5,0,3,32,10,100,0.220,32,1,5,46,3,2,17,3,43.5,0,San Diego
262.11,220.14,104.33,85.9,715.5,579.33,0.62,0.61,341.15,310.0,26.92,43.82,42.62,43.62,327.12,294.53,27.58,38.67,14.67,15.09,117.77,79.93,16.42,12.5,371.16,364.41,9.25,10.0,1,3,41,5,96,0.375,35,5,5,31,1,0,28,2,60.0,0,UC Irvine
262.11,203.94,104.33,107.24,715.5,584.35,0.62,0.57,341.15,215.27,26.92,29.15,42.62,35.21,327.12,240.69,27.58,37.92,14.67,8.5,117.77,85.92,16.42,11.64,371.16,280.59,9.25,11.22,1,3,44,5,86,0.453,40,9,6,38,1,0,20,1,63.0,1,Chicago St.
262.11,269.06,104.33,103.5,715.5,677.5,0.62,0.55,341.15,366.55,26.92,29.23,42.62,49.64,327.12,273.67,27.58,35.2,14.67,22.11,117.77,150.5,16.42,16.44,371.16,402.61,9.25,6.73,1,4,63,26,154,0.240,60,7,5,60,2,1,14,1,78.0,2,Colorado St.
262.11,247.12,104.33,114.62,715.5,718.38,0.62,0.6,341.15,246.07,26.92,43.82,42.62,37.71,327.12,318.93,27.58,40.45,14.67,15.9,117.77,66.93,16.42,12.5,371.16,337.57,9.25,13.5,1,3,35,11,81,0.296,34,4,5,39,1,0,22,0,50.0,0,New Orleans
