Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,5,56,24,127,0.252,53,3,10,45,7,0,20,3,69.0,0,Wake Forest
1,3,47,9,93,0.409,43,6,3,43,0,0,12,1,59.0,0,St. Francis Brooklyn
1,3,49,11,86,0.442,48,6,6,38,3,1,12,0,62.0,2,Norfolk St.
1,3,39,13,118,0.220,35,6,4,49,6,2,16,1,55.0,0,UAB
1,3,50,17,133,0.248,48,0,8,61,4,0,16,3,58.0,1,Tennessee Tech
0,3,35,18,124,0.137,34,4,2,54,1,0,10,0,44.0,1,Samford
1,3,44,11,114,0.289,40,2,8,58,8,0,18,3,55.0,1,Southeast Mo. St.
0,4,41,23,166,0.108,35,3,2,78,6,0,6,3,47.0,1,UNC Greensboro
1,3,33,13,68,0.294,30,15/,6,20,4,1,2,0,50.0,0,Hampton
1,5,58,26,135,0.237,56,7,13,59,6,0,2,0,66.0,0,N.C. A&T
0,4,49,30,162,0.117,45,5,7,74,5,1,18,0,64.0,0,Virginia Tech
1,3,38,13,99,0.253,37,8,2,44,2,4,12,1,56.0,3,Ohio
1,3,43,12,100,0.310,39,3,4,42,3,2,14,0,55.0,0,High Point
1,3,37,17,85,0.235,35,8,5,41,1,0,16,0,53.0,0,Presbyterian
1,4,50,26,174,0.138,43,5,5,76,5,0,10,1,60.0,3,Campbell
1,5,61,31,159,0.189,59,5,6,54,5,0,16,1,74.0,0,Liberty
1,4,68,19,158,0.310,66,6,5,70,5,1,16,3,83.0,0,UNC Asheville
1,3,49,18,115,0.270,45,10,3,39,2,2,6,1,64.0,0,Winthrop
1,4,50,21,141,0.206,46,10,8,72,4,0,14,0,67.0,3,Gardner-Webb
0,4,66,27,206,0.189,60,5,8,103,5,0,6,3,74.0,1,Charleston So.
1,3,43,14,94,0.309,41,3,3,27,1,2,10,1,53.0,0,Gardner-Webb
1,3,45,16,121,0.240,40,3,5,54,3,1,6,1,52.0,0,Winthrop
1,4,65,20,176,0.256,60,4,8,75,2,2,14,0,78.0,1,Liberty
1,5,68,27,188,0.218,64,9,3,85,7,1,12,1,84.0,0,UNC Asheville
0,4,55,24,138,0.225,52,4,7,66,11,3,8,3,66.0,2,High Point
1,4,48,19,127,0.228,44,7,3,46,7,2,14,1,64.0,1,Campbell
1,4,57,21,132,0.273,55,6,7,63,6,3,14,0,73.0,0,Presbyterian
1,3,42,15,105,0.257,40,6,5,42,3,2,2,3,51.0,1,Charleston So.
1,4,55,27,162,0.173,53,4,5,79,2,2,16,0,69.0,2,Campbell
0,4,67,25,179,0.235,63,5,6,77,3,4,12,2,82.0,2,High Point
