Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,56,24,159,0.201,54,6,6,68,2,7,14,2,76.0,0,UC Davis
1,4,46,20,140,0.186,42,4,10,71,1,6,10,1,61.0,0,Omaha
1,5,80,40/,202,0.198,76/,6,9,92,4,3,6,2,92.0/,0,North Dakota
1,4,58,19,112,0.348,56,5,9,37,4,8,6,0,74.0,0,UT Arlington
1,3,48,11,103,0.359,46,2,9,49,1,4,2,0,55.0,0,McNeese
1,5,58,27,159,0.195,53,4,9,50,6,4,14,0,73.0,0,NC State
1,4,58,13,122,0.369,54,4,10,54,7,0,20,2,72.0,0,Arkansas St.
0,3,27,16,76,0.145,24,1,10,23,4,2,10,1,35.0,0,Lipscomb
1,5,55,39,162,0.099,48,8,6,71,2,3,8,2,70.0,1,Virginia Tech
1,5,67,29,173,0.220,64,8,7,84,5,2,8,2,81.0,0,Northwestern
1,3,51,17,120,0.283,42,5,4,57,3,2,18,1,67.0,0,Tennessee St.
0,5,61,27,173,0.197,53,4,10,70,7,2,24,1,79.0,1,Chattanooga
0,4,47,26,159,0.132,45,1,9,59,1,2,2,0,51.0,2,Florida
0,3,44,16,109,0.257,43,4,11,41,4,4,2,0,53.0,0,Missouri
1,5,53,21,130,0.246,53,8,8,61,4,3,16,3,72.0,1,Arkansas
0,5,64,27,186,0.199,57,4,10,92,9,2,10,1,75.0,1,LSU
0,4,47,29,148,0.122,44,4,5,51,4,1,12,2,58.0,0,Texas A&M
0,3,29,24,112,0.045,29,0,2,49,4,0,12,1,35.0,0,Tennessee
0,3,44,20,122,0.197,41,1,3,41,0,1,6,2,49.0,0,Kentucky
0,5,59,21,190,0.200,56,3,10,105/,8,1,12,2,69.0,0,Auburn
1,4,59,18,140,0.293,51,2,6,59,3,1,12,0,68.0,0,Alabama
0,3,49,22,135,0.200,46,0,3,48,2,0,8,0,53.0,1,Florida
1,4,50,20,141,0.213,47,6,6,72,3,1,16,1,65.0,0,LSU
0,5,62,32,183,0.164,58,2,9,82,5,5,10,6,74.0,1,Auburn
1,3,50,12,119,0.319,49,6,3,60,3,2,2,1,59.0,1,Tennessee
0,4,45,30,151,0.099,39,5,6,62,4,1,12,4,57.0,0,Kentucky
0,5,47,17,142,0.211,43,0,7,69,5,4,20,2,61.0,0,Mississippi St.
1,4,64,24,147,0.272,61,8,4,68,0,1,14,0,80.0,0,Georgia
0,5,58,19,149,0.262,54,10,7,67,7,1,4,0,71.0,0,Alabama
1,3,45,12,97,0.340,40,5,5,47,1,2,6,0,55.0,0,South Carolina
