Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,27,18,100,0.090,25,2,6,43,5,0,8,5,33.0,1,UCLA
1,3,37,9,90,0.311,32,8,7,46,2,0,6,0,48.0,1,Niagara
0,3,42,16,115,0.226,41,2,5,52,4,0,2,2,45.0,0,Saint Louis
1,5,58,28,166,0.181,53,4,9,61,6,4,8,0,70.0,1,Utah
0,5,68,14,160,0.338,61,5,10,61,6,1,4,0,76.0,3,Rice
1,3,32,11,83,0.253,23,8,6,33,1,2,14,1,49.0,0,Middle Tenn.
0,4,45,23,130,0.169,41,3,10,46,6,1,14,5,56.0,0,Seton Hall
1,3,52,7,84,0.536,47,2,5,42,2,1,12,0,61.0,0,Tennessee Tech
1,5,79/,20,213,0.277,69,5,11,102,2,0,12,2,90.0,3,UNI
1,3,49,13,129,0.279,45,6,8,57,3,0,14,1,62.0,1,Syracuse
1,3,53,17,130,0.277,50,3,4,67,0,1,14,3,64.0,1,North Dakota St.
1,4,52,14,133,0.286,47,7,9,61,3,2,10,1,66.0,1,Loyola Chicago
1,3,54,16,146,0.260,52,4,8,76,1,1,8,1,63.0,3,Bradley
1,3,49,14,127,0.276,46,6,6,56,1,2,10,2,62.0,2,Indiana St.
0,3,45,24,116,0.181,39,3,4,52,4,1,8,0,53.0,3,Drake
1,3,46,15,111,0.279,42,3,7,54,0,1,4,0,52.0,0,Evansville
0,4,49,24,149,0.168,48,5,10,58,5,3,10,2,62.0,2,Southern Ill.
0,5,64,22,186,0.226,59,6,6,87,5,1,14,1,78.0,2,Missouri St.
0,3,42,21,141,0.149,38,4,4,70,4,2,8,0,52.0,2,Wichita St.
1,3,49,10,102,0.382,48,4,7,45,3,0,22,1,64.0,1,Bradley
1,3,43,12,102,0.304,39,6,3,53,4,2,8,0,55.0,3,Loyola Chicago
1,3,43,15,128,0.219,41,3,10,71,3,2,14,0,55.0,2,Indiana St.
0,5,50,22,166,0.169,47,6,10,69,7,8,6,0,67.0,1,Southern Ill.
1,3,51,16,127,0.276,47,2,5,69,4,1,6,1,57.0,2,Evansville
0,4,48,22,162,0.160,45,1,5,64,1,2,12,3,57.0,4,Wichita St.
0,4,47,15,170,0.188,45,4,10,87,11/,2,12,1,59.0,3,Missouri St.
0,4,39,26,159,0.082,36,2,5,62,2,2,14,0,50.0,1,UNI
0,4,60,28,190,0.168,58,4,4,92,4,2,10,1,71.0,2,Drake
1,3,46,8,105,0.362,44,5,6,51,1,0,12,0,57.0,2,Southern Ill.
0,5,62,27,196,0.179,57,5,5,96,7,1,14,0,75.0,3,Missouri St.
