Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,24,20,90,0.044,21,4,10,34,5,0,0,0,28.0,0,Eastern Wash.
0,3,21,24,85,-0.035,19,0,8,19,7,1,8,2,26.0,0,Kansas
0,5,49,28,147,0.143,46,7,14,52,10,0,11,1,61.5,0,Mississippi St.
0,3,41,16,96,0.260,38,8,9,27,4,1,6,0,53.0,2,Idaho St.
0,5,59,38,158,0.133,59,2,11,47,2,1,12,1,68.0,1,Texas Southern
0,5,52,31,151,0.139,52,5,12,61,8,0,10,3,62.0,0,Houston
0,3,40,16,107,0.224,35,3,9,42,5,1,2,1,45.0,2,UTSA
0,3,32,17,92,0.163,26,2,6,34,6,1,14,1,42.0,2,Ohio
0,3,37,17,104,0.192,35,2,9,25,1,1,10,2,45.0,0,Oklahoma
0,3,20,25,93,-0.054,17,1,3,30,9,1,2,1,23.0,0,South Dakota
0,3,26,25,99,0.010,22,2,7,25,2,1,8,1,33.0,0,Iowa
0,3,16,23,85,-0.082,12,1,5,26,6,0,7,1,20.5,0,South Dakota
0,5,46,30,155,0.103,42,10,10,57,7,6,20,2,72.0,2,Southeastern La.
1,4,60,15,142,0.317,55,4,6,54,5,0,17,2,72.5,0,New Orleans
1,5,60,26,162,0.210,58,7,6,69,6,1,28,3,82.0,1,Houston Baptist
1,5,60,25,163,0.215,56,4,5,69,4,1,6,1,68.0,2,Central Ark.
0,5,61,30,171,0.181,58,4,14,73,3,3,13,2,74.5,0,Northwestern St.
0,3,39,18,110,0.191,36,3,3,35,4,2,12,2,50.0,0,A&M-Corpus Christi
1,3,50,12,100,0.380,47,7,9,53,1,0,10,0,62.0,1,Nicholls St.
0,5,73,25,174,0.276,72,8,8,73,1,1,8,5,86.0,1,McNeese
0,3,44,19,137,0.182,42,3,4,71,6,1,14,1,55.0,3,SFA
0,4,56,23,145,0.228,56,1,4,58,9,2,14,3,66.0,1,Sam Houston St.
1,5,84/,25,209,0.282,80/,3,7,73,3,0,13,3,93.5/,2,Houston Baptist
0,4,54,26,161,0.174,49,2,6,62,2,1,6,1,60.0,2,A&M-Corpus Christi
