Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,47,27,134,0.149,45,7,8,65,10,0,14,1,61.0,1,Rider
1,3,43,9,78,0.436,40,6,7,30,3,1,8,2,54.0,2,Hartford
1,3,41,13,107,0.262,37,8,3,42,4,0,18,1,58.0,1,Bryant
1,4,50,22,122,0.230,46,6,7,42,8,0,22,1,67.0,1,Iona
0,5,55,21,140,0.243,52,2,5,61,2,2,22,2,70.0,2,Yale
0,4,45,26,147,0.129,41,4,5,62,12,2,12,1,57.0,0,New Hampshire
0,3,23,22,89,0.011,18,0,5,23,6,0,16,3,31.0,0,Temple
0,3,36,16,89,0.225,36,3,7,23,6,0,20,2,49.0,1,Cleveland St.
0,3,31,17,92,0.152,29,3,9,27,6,0,22,0,45.0,3,Princeton
0,3,26,17,78,0.115,23,3,5,24,9,0,16,2,37.0,0,Seattle U
0,5,58,25,152,0.217,56,9,3,46,9,1,22,2,79.0,0,Seton Hall
0,3,29,18,86,0.128,29,0,5,27,10,1,4,1,32.0,0,Penn St.
0,3,31,20,111,0.099,25,1,5,28,3,1,12,3,39.0,1,Illinois
0,3,25,21,82,0.049,23,3,4,18,4,2,27,3,43.5,0,Michigan
0,3,23,17,90,0.067,22,2,4,39,3,0,8,2,29.0,0,Michigan St.
0,3,16,15,75,0.013,14,1,4,25,11,1,2,2,19.0,0,Wisconsin
0,3,19,17,85,0.024,18,2,4,25,4,1,6,2,25.0,2,Penn St.
0,4,35,14,104,0.202,31,3,9,33,11,2,16,0,48.0,2,Indiana
0,3,32,20,85,0.141,30,5,5,24,5,0,12,3,43.0,1,Purdue
0,3,23,13,76,0.132,22,5,6,28,10,0,4,2,30.0,2,Michigan St.
0,3,37,15,97,0.227,34,2,9,42,7,1,14,0,47.0,0,Maryland
0,3,30,20,97,0.103,28,0,6,28,6,0,8,3,34.0,0,Minnesota
0,3,23,6,109,0.156,23,0,2,35,4,1,26,2,37.0,2,Wisconsin
0,3,18,17,72,0.014,16,3,6,17,8,1,14,2,29.0,1,Iowa
0,3,19,21,83,-0.024,19,1,6,34,6,0,8,1,24.0,1,Nebraska
0,3,21,16,76,0.066,19,4,6,22,10,0,4,3,27.0,2,Ohio St.
0,3,34,14,83,0.241,32,5,10,35,13,1,13,4,46.5,1,Maryland
0,4,35,15,91,0.220,31,1,8,30,16/,1,17,0,45.5,0,Iowa
0,3,30,20,93,0.108,24,3,6,23,2,0,18,1,42.0,1,Indiana
0,3,28,21,91,0.077,25,1,4,25,7,1,2,0,31.0,2,Illinois
0,3,37,21,83,0.193,36,2,7,25,6,3,10,2,47.0,2,Northwestern
