Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,44,16,114,0.246,41,8,10,43,5,4,6,1,59.0,0,Winthrop
1,4,57,26,164,0.189,51,7,10,77,5,1,14,0,72.0,2,Davidson
0,4,47,24,146,0.158,45,3,11,72,4,1,12,2,57.0,2,UNCW
1,3,38,16,95,0.232,36,4,8,47,3,1,6,0,46.0,1,Presbyterian
0,3,29,15,116,0.121,28,4,6,46,3,0,6,2,36.0,3,UIC
0,4,60,24,169,0.213,60,2,8,85,8,4,14,0,73.0,1,Charlotte
0,3,38,20,130,0.138,31,3,2,54,6,2,8,2,47.0,1,Memphis
0,3,23,19,92,0.043,23,3,1,42,9,2,6,0,31.0,2,Auburn
0,3,37,16,118,0.178,34,4,4,41,4,0,8,0,45.0,1,Marshall
0,3,30,22,109,0.073,28,0,4,39,3,1,2,0,32.0,1,Florida
0,3,26,26,119,0,24,1,3,48,5,1,10,1,33.0,0,Florida A&M
0,5,58,25,179,0.184,55,4,10,84,5,2,18,1,73.0,4,North Florida
0,5,52,17,149,0.235,48,6,6,72,8,1,10,1,64.0,4,Kennesaw St.
0,3,28,11,83,0.205,22,3,6,35,2,0,8,0,35.0,3,Lipscomb
1,4,47,22,130,0.192,44,5,6,58,8,5,15,0,64.5,0,NJIT
0,3,39,17,123,0.179,35,2,3,66,5,2,10,0,48.0,2,USC Upstate
0,3,23,17,99,0.061,23,2,4,37,8,0,4,0,27.0,1,FGCU
1,4,51,19,142,0.225,50,9,7,61,7,7/,4,2,69.0,1,Stetson
1,4,58,21,151,0.245,51,8,9,62,5,3,8,0,73.0,3,Bethune-Cookman
0,4,65,23,188,0.223,58,1,5,85,5,3,16,0,77.0,3,North Florida
1,5,67,30,188,0.197,64,4,11,98,4,6,8,0,81.0,6,Stetson
0,3,36,23,121,0.107,33,3,2,47,4,0,12,0,45.0,3,FGCU
1,4,58,26,204,0.157,54,5,5,106,7,1,8,0,68.0,4,USC Upstate
1,3,51,13,116,0.328,45,4,6,57,3,3,4,4,60.0,1,NJIT
0,3,24,11,93,0.140,23,2,5,26,4,0,8,2,30.0,2,Lipscomb
0,3,34,18,113,0.142,34,1,5,48,3,2,6,0,40.0,1,Kennesaw St.
0,4,48,16,158,0.203,43,2,8,73,5,0,14,1,57.0,4,FGCU
