Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,5,60,27,134,0.246,57,11,7,44,8,2,8,3,77.0,5,Lehigh
1,4,47,22,126,0.198,42,7,8,48,5,0,12,0,60.0,2,Iona
0,4,50,30,142,0.141,47,10,7,57,9,1,6,3,64.0,1,Central Conn. St.
1,3,46,18,107,0.262,42,8,9,47,6,0,16,2,62.0,1,Manhattan
0,5,53,21,139,0.230,49,9,12,57,7,2,8,4,68.0,2,St. Francis Brooklyn
1,3,33,15,107,0.168,32,6,7,51,3,2,12,0,47.0,1,Quinnipiac
0,5,53,34,170,0.112,51,6,12,75,4,1,16,5,68.0,1,NJIT
0,4,49,19,137,0.219,46,6,10,51,10,1,10,2,61.0,0,Northeastern
1,3,40,13,113,0.239,36,9,10,52,5,1,6,2,53.0,0,Presbyterian
0,4,48,20,129,0.217,44,6,7,50,14/,1,6,4,58.0,2,Binghamton
1,5,66,33,156,0.212,62,11,13,63,8,2,12,3,85.0,2,Hartford
0,3,31,25,114,0.053,30,3,7,48,3,0,2,1,35.0,2,Columbia
0,4,41,32,162,0.056,38,6,7,73,8,1,8,6,52.0,2,Providence
0,5,56,17,147,0.265,49,8,16,51,9,3,6,3,70.0,1,Stony Brook
1,4,45,20,114,0.219,44,6,15,51,2,1,14,1,59.0,0,La Salle
0,4,45,22,148,0.155,40,4,4,59,11,1,2,4,51.0,2,Duquesne
1,3,34,17,94,0.181,32,7,4,39,8,1,15,3,49.5,2,George Washington
1,4,56,21,147,0.238,53,7,7,65,5,1,16,0,72.0,2,George Mason
0,4,39,22,118,0.144,35,1,6,43,9,1,17,4,49.5,2,Saint Louis
0,3,25,20,91,0.055,23,6,3,31,8,1,4,0,34.0,2,Dayton
0,3,43,19,114,0.211,42,3,10,39,2,0,14,1,53.0,1,Duquesne
0,5,62,32,170,0.176,59,8,13,82,7,0,8,3,74.0,2,La Salle
0,3,25,16,71,0.127,25,4,9,22,10,2,2,1,32.0,1,Rhode Island
0,3,26,35,104,-0.087,23,1,4,33,3,1,8,1,32.0,1,VCU
0,3,35,38,124,-0.024,33,4,3,55,6,2,2,1,42.0,3,Davidson
0,5,58,36,183,0.120,54,6,13,76,2,0,14,0,71.0,3,George Mason
1,4,52,26,135,0.193,49,13,11,49,3,1,8,1,70.0,2,George Washington
0,3,29,20,100,0.090,26,3,7,40,7,0,2,5,33.0,2,Rhode Island
