Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,39,18,112,0.188,36,2,10,47,1,2,16,0,51.0,0,Mississippi St.
1,3,36,10,73,0.356,35,7,9,32,0,1,14,0,51.0,0,Lamar University
1,3,32,4,93,0.301,31,9,11,37,4,1,16,0,50.0,0,Eastern Wash.
1,3,51,17,132,0.258,48,2,7,62,1,0,6,0,56.0,2,Maryland
1,3,37,11,78,0.333,35,9,7,47,0,1,12,1,53.0,0,Chicago St.
1,5,71,26,193,0.233,70,8,16,90,4,1,18,4,89.0,0,Arkansas
1,5,58,28,193,0.155,56,8,14,87,3,1,26,3,80.0,0,Creighton
1,4,58,24,151,0.225,55,7,7,83,1,0,16,2,73.0,1,Chattanooga
1,3,48,17,124,0.250,44,1,9,56,2,0,6,1,52.0,1,UNI
0,4,46,20,147,0.177,42,4,12,45,7,0,16,0,58.0,0,Purdue
1,5,50,19,136,0.228,48,12/,5,52,4,0,10,4,67.0,2,Xavier
1,3,41,15,106,0.245,36,7,8,40,2,0,16,0,56.0,0,Southeastern La.
1,3,45,15,124,0.242,41,6,9,60,0,2,12,1,59.0,1,Oklahoma
0,4,60,21,148,0.264,57,2,10,56,3,2,12,3,70.0,0,Texas
1,4,60,18,157,0.268,55,1,12,61,0,0,17,1,69.5,0,Baylor
1,4,48,18,170,0.176,46,3,6,80,2,1,29,2,66.5,0,Iowa St.
1,3,41,11,88,0.341,38,10,10,37,2,0,10,1,56.0,0,Texas Tech
1,3,47,11,106,0.340,41,3,6,40,2,1,16,2,59.0,0,Kansas St.
1,3,40,12,112,0.250,40,3,6,70,3,0,24,5,55.0,2,TCU
1,3,40,14,106,0.245,37,7,7,43,2,0,14,1,54.0,0,West Virginia
1,3,47,10,108,0.343,44,3,10,48,0,4,10,2,59.0,1,Texas Tech
1,5,54,24,162,0.185,48,4,9,56,4,2,22,3,71.0,0,Texas
1,5,65,28,190,0.195,60,1,12,80,1,0,32,5,82.0,0,Kansas St.
1,4,62,26,157,0.229,58,6,6,65,2,0,24,0,80.0,0,Oklahoma
1,4,58,14,152,0.289,58,0,8,72,2,0,28,1,72.0,1,TCU
1,5,51,21,149,0.201,48,5,9,68,3,2,28,2,72.0,0,West Virginia
1,5,54,25,186,0.156,53,7,11,74,1,0,24,2,73.0,2,Iowa St.
1,5,64,26,178,0.213,59,2,7,84,4,0,22,2,77.0,0,Baylor
1,3,43,12,119,0.261,38,5,5,59,1,0,8,0,52.0,0,Samford
0,5,64,22,172,0.244,61,7,10,74,7,1,24,2,84.0,2,Creighton
