Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,3,23,22,84,0.012,22,1,4,27,6,0,16,0,32.0,2,BYU
0,3,38,28,116,0.086,36,1,3,43,0,0,16,1,47.0,0,Rice
0,3,31,21,103,0.097,25,1,5,38,6,0,24,5,44.0,1,Cal Poly
0,3,30,18,109,0.110,29,3,9,40,4,0,8,1,37.0,2,Idaho St.
1,5,61,27,176,0.193,55,5,6,59,3,4,23,3,81.5,0,North Texas
1,3,41,15,116,0.224,40,6,5,58,4,1,18,0,57.0,1,Southern Utah
1,4,53,16,165,0.224,50,4,3,64,5,4,20,3,71.0,0,San Jose St.
0,3,24,9,78,0.192,22,1,8,23,2,0,16,1,33.0,2,Hawaii
0,3,28,18,98,0.102,25,2,5,37,5,2,10,0,37.0,0,Washington
1,5,66,30,180,0.200,61,6,4,76,5,1,22,3,84.0,1,Northern Ill.
0,4,46,18,118,0.237,41,3,5,32,4,1,30,2,65.0,1,Utah St.
0,4,44,28,161,0.099,43,2,7,64,9,2,13,4,54.5,4,UNLV
0,5,52,34,174,0.103,49,8,7,78,13/,2,36/,5,80.0,0,CSUN
0,4,57,24,177,0.186,53,2,4,84,9,0,29,3,73.5,0,UTRGV
0,5,48,31,185,0.092,47,4,2,85,5,2,30,4,69.0,2,New Mexico St.
1,3,37,8,86,0.337,32,5,5,38,0,2,26,2,57.0,0,Chicago St.
1,5,71,16,191,0.288,66,3,2,81,7,0,18,5,83.0,1,Kansas City
1,4,57,26,160,0.194,52,8,7,73,7,2,15,3,74.5,1,Seattle U
1,5,52,21,174,0.178,51,4,7,70,7,4,26,2,73.0,0,CSU Bakersfield
0,5,48,21,161,0.168,43,6,2,69,12,0,32,4,70.0,3,New Mexico St.
1,5,63,25,178,0.213,60,5,8,63,2,0,14,1,75.0,0,UTRGV
0,4,63,13,147,0.340,58,3,9,52,8,1,16,1,75.0,3,Kansas City
1,4,47,18,123,0.236,43,2,6,41,5,1,30,1,65.0,1,Chicago St.
1,5,62,24,167,0.228,57,5,4,67,9,4,22,4,82.0,1,Weber St.
1,3,35,14,98,0.214,32,4,3,51,5,1,22,0,51.0,0,Seattle U
1,5,57,11,146,0.315,51,2,5,64,7,2,30,5,76.0,5,CSU Bakersfield
1,5,59,31,157,0.178,55,1,7,65,4,0,25,2,72.5,1,CSU Bakersfield
0,3,42,23,114,0.167,38,4,3,43,3,1,12,1,53.0,1,UTRGV
