Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,5,66,32,166,0.205,65,5,11,66,4,3,11,2,79.5,1,American
1,4,47,20,106,0.255,45,6,9,38,3,1,18,4,63.0,0,George Mason
0,4,47,24,139,0.165,46,3,10,62,8,1,10,2,56.0,1,Howard
0,3,32,31,126,0.008,30,3,3,57,3,1,4,1,38.0,1,Western Caro.
0,4,55,25,166,0.181,52,4,11,72,7,3,12,3,68.0,0,Fla. Atlantic
1,3,48,16,118,0.271,46,7,8,53,3,0,8,2,59.0,1,Stetson
0,4,45,24,152,0.138,44,5,7,55,6,1,8,1,55.0,0,Towson
0,5,60,26,172,0.198,57,4,8,88,3,5,12,1,75.0,0,Princeton
0,3,37,19,96,0.188,35,3,6,40,5,2,8,3,46.0,0,Maryland
0,3,36,24,100,0.120,36,2,6,37,7,1,4,0,41.0,0,Northern Colo.
1,3,41,19,97,0.227,39,4,1,37,2,2,8,1,51.0,0,Air Force
1,5,73,32,171,0.240,69,2,13,62,8,2,10,3,82.0,1,Southern Utah
0,3,40,19,102,0.206,34,0,2,45,9,1,6,3,44.0,1,Denver
1,3,46,12,117,0.291,39,3,5,57,5,3,8,2,56.0,1,Villanova
0,3,38,21,100,0.170,36,6,8,35,3,2,10,1,51.0,0,Seton Hall
0,4,43,27,139,0.115,40,2,8,59,3,0,3,2,46.5,2,Marquette
0,3,37,24,105,0.124,32,5,6,31,5,3,8,0,49.0,0,DePaul
1,4,55,25,158,0.190,54,9,10,62,3,1,14,0,72.0,0,Providence
0,3,29,14,103,0.146,28,1,7,36,7,2,6,3,35.0,3,Creighton
0,3,30,20,94,0.106,27,3,5,23,7,0,2,1,34.0,0,Xavier
0,3,28,21,107,0.065,28,1,6,40,9,3,8,0,36.0,0,Butler
0,4,54,23,148,0.209,51,3,7,52,10,1,12,3,64.0,1,Villanova
0,4,54,34,137,0.146,51,3,7,47,2,2,14,1,66.0,1,DePaul
0,4,43,25,129,0.140,40,6,4,56,11,2,8,1,55.0,1,Marquette
0,4,42,19,119,0.193,41,3,9,49,6,3,12,2,54.0,0,Seton Hall
0,5,73,28,200,0.225,70,4,8,79,4,2,6,2,82.0,0,Butler
0,3,31,14,92,0.185,29,2,6,30,6,1,2,3,35.0,2,Xavier
0,3,27,17,97,0.103,26,3,3,34,6,1,2,3,32.0,0,Creighton
1,3,49,20,130,0.223,42,6,5,52,3,1,8,0,60.0,0,Providence
