Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
0,4,53,22,161,0.193,50,3,20,69,6,0,4,5,58.0,0,Georgia Tech
0,3,41,26,129,0.116,39,4,9,43,5,0,12,3,51.0,0,Pacific
0,4,48,25,138,0.167,44,5,11,52,3,1,10,1,59.0,2,Furman
1,5,61,31,190,0.158,58,9,13,79,2,2,10,4,77.0,1,Kennesaw St.
1,3,33,16,90,0.189,30,11,7,35,3,1,12,1,51.0,0,Stony Brook
0,4,53,20,172,0.192,49,5,14,73,8,2,18,4,69.0,1,Santa Clara
1,5,58,22,168,0.214,56,4,14,69,5,0,8,7,66.0,0,Louisville
1,3,43,20,110,0.209,37,2,10,54,3,3,6,3,51.0,0,Memphis
1,3,43,18,110,0.227,38,9,4,48,3,3,2,1,56.0,1,Jacksonville
0,3,33,21,115,0.104,32,5,4,47,3,2,12,3,46.0,1,Michigan
0,4,50,24,147,0.177,47,8,14,51,4,1,8,0,63.0,0,Eastern Mich.
1,4,67,23,172,0.256,64,4,9,80,4,0,14,2,78.0,3,Colgate
1,5,70,27,186,0.231,65,6,15,81,3,2,2,2,79.0,2,LSU
0,3,36,21,122,0.123,33,2,4,38,0,3,10,0,46.0,1,Texas A&M
0,4,56,22,155,0.219,52,8,13,63,4,1,6,0,68.0,0,Mississippi St.
1,4,58,20,131,0.290,56,8,12,55,3,0,10,2,71.0,3,Georgia
0,3,38,17,110,0.191,35,4,9,44,7,3,2,1,46.0,2,Missouri
1,4,53,11,151,0.278,50,5,11,64,6,4,12,1,68.0,1,Alabama
1,3,42,9,90,0.367,39,3,7,40,2,2,10,1,52.0,0,Georgia
1,5,58,23,154,0.227,56,6,6,58,9,2,24,2,78.0,0,Mississippi St.
1,5,64,27,203,0.182,61,8,9,99,3,1,14,6,80.0,0,Ole Miss
1,4,63,27,165,0.218,60,7,11,71,0,1,14,1,78.0,0,Arkansas
0,3,51,14,126,0.294,48,1,7,51,6,1,6,4,56.0,1,Tennessee
0,5,69,34,196,0.179,65,6,25/,75,3,3,12,2,84.0,0,Kentucky
1,5,61,22,181,0.215,59,5,12,78,2,5,14,8,78.0,0,Ole Miss
0,5,59,28,167,0.186,58,8,13,74,4,3,14,2,77.0,0,Alabama
0,4,53,22,146,0.212,48,5,12,61,3,2,4,0,62.0,2,Missouri
1,3,52,16,102,0.353,47,5,9,36,3,1,6,1,61.0,0,South Carolina
0,4,51,28,141,0.163,48,1,15,49,6,5,14,1,64.0,0,Florida
0,4,54,33,150,0.140,50,7,5,53,3,3,4,3,66.0,1,Texas A&M
