Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
164.17,201.22,92.0,93.39,483.39,575.72,0.4,0.32,209.69,224.73,30.8,28.07,42.4,47.0,219.5,257.71,36.69,29.69,10.2,8.89,57.75,71.08,13.2,11.36,227.38,269.71,13.5,13.0,0,3,18,11,61,0.115,16,0,3,29,14,1,6,1,22.0,2,UMBC
164.17,236.25,92.0,119.31,483.39,708.38,0.4,0.43,209.69,229.87,30.8,44.75,42.4,63.67,219.5,310.6,36.69,40.86,10.2,14.2,57.75,77.31,13.2,10.92,227.38,330.77,13.5,13.7,0,3,27,23,89,0.045,26,7,9,39,7,2,4,1,38.0,1,St. Francis Brooklyn
164.17,216.4,92.0,91.75,483.39,597.9,0.4,0.46,209.69,268.53,30.8,42.09,42.4,34.27,219.5,284.5,36.69,32.46,10.2,11.7,57.75,77.08,13.2,11.08,227.38,284.68,13.5,11.25,0,3,23,15,83,0.096,22,3,2,23,6,1,6,1,30.0,0,Radford
164.17,276.75,92.0,104.38,483.39,711.94,0.4,0.66,209.69,313.46,30.8,46.58,42.4,62.0,219.5,301.07,36.69,40.92,10.2,14.8,57.75,91.92,13.2,19.56,227.38,406.18,13.5,9.44,0,3,25,15,81,0.123,24,1,4,31,3,2,4,2,30.0,0,American
164.17,158.0,92.0,69.6,483.39,462.04,0.4,0.4,209.69,206.5,30.8,26.69,42.4,32.53,219.5,224.26,36.69,34.55,10.2,14.47,57.75,48.06,13.2,11.5,227.38,207.44,13.5,13.5,0,3,29,21,104,0.077,24,7,3,35,6,0,6,3,39.0,0,Navy
164.17,242.71,92.0,103.36,483.39,644.36,0.4,0.56,209.69,261.17,30.8,48.33,42.4,59.38,219.5,304.5,36.69,39.85,10.2,15.73,57.75,64.75,13.2,13.0,227.38,349.19,13.5,20.67,0,3,30,18,94,0.128,29,4,3,39,7,0,4,1,36.0,4,UMES
164.17,272.11,92.0,118.61,483.39,787.83,0.4,0.49,209.69,303.13,30.8,34.75,42.4,50.83,219.5,362.12,36.69,35.25,10.2,14.55,57.75,90.21,13.2,19.0,227.38,359.21,13.5,14.45,0,3,30,25,126,0.040,27,6,6,63,1,1,2,1,38.0,4,Elon
164.17,228.15,92.0,109.15,483.39,636.9,0.4,0.44,209.69,267.31,30.8,33.87,42.4,57.14,219.5,290.0,36.69,35.71,10.2,11.15,57.75,76.0,13.2,10.21,227.38,321.44,13.5,13.7,0,3,19,25,94,-0.064,18,2,12,35,6,0,6,0,24.0,1,Wofford
164.17,201.75,92.0,102.6,483.39,639.5,0.4,0.45,209.69,290.54,30.8,36.08,42.4,35.69,219.5,302.42,36.69,32.71,10.2,18.9,57.75,86.17,13.2,14.17,227.38,306.47,13.5,15.0,0,3,25,22,92,0.033,21,3,6,35,12,0,6,0,31.0,3,Gardner-Webb
164.17,198.4,92.0,105.67,483.39,611.0,0.4,0.53,209.69,213.92,30.8,30.64,42.4,35.33,219.5,275.29,36.69,32.92,10.2,12.0,57.75,52.0,13.2,10.42,227.38,266.5,13.5,23.57,1,5,47,26,151,0.139,40,9,9,77,4,2,8,4,62.0,4,Coppin St.
