Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,4,50,26,169,0.142,49,5,7,83,1,4,4,3,61.0,1,Purdue Fort Wayne
1,5,70,26,171,0.257,64,4,7,90,2,3,6,0,80.0,7,Ball St.
1,5,58,30,155,0.181,55,4,4,78,11,5,10,0,72.0,1,Youngstown St.
0,3,33,15,102,0.176,32,2,4,46,5,0,0,0,35.0,1,Oregon
0,4,54,30,169,0.142,51,4,7,87,6,1,8,0,63.0,4,UC Davis
0,4,56,21,168,0.208,51,4,12,78,8,3,14,3,70.0,3,San Diego St.
0,3,33,18,106,0.142,29,4,5,37,4,2,2,2,40.0,1,Southern Ill.
1,3,49,22,113,0.239,44,4,6,45,6,3,4,2,58.0,1,Wright St.
0,4,46,25,147,0.143,45,5,4,62,4,2,4,2,55.0,4,Butler
1,5,56,22,156,0.218,52,8,6,71,4,0,17,1,72.5,1,Saint Louis
0,3,33,20,96,0.135,33,0,3,30,3,1,0,2,34.0,2,Illinois
0,5,63,31,201,0.159,59,4,6,98,8,1,4,2,70.0,3,Omaha
1,3,56,12,106,0.415,54,4,10,40,2,0,4,0,62.0,0,UT Martin
1,3,44,21,129,0.178,43,7,6,66,1,0,6,1,54.0,0,Southeast Mo. St.
1,3,47,13,106,0.321,44,4,8,60,4,2,4,1,55.0,2,Austin Peay
0,3,41,28,136,0.096,39,3,4,53,6,0,4,0,46.0,2,Morehead St.
1,5,51,37,180,0.078,49,8,6,76,0,2,10,0,66.0,9/,SIUE
1,3,52,22,117,0.256,51,8,3,57,4,2,12,1,68.0,0,Eastern Ill.
1,3,45,9,106,0.340,43,10,6,56,5,1,8,1,60.0,1,Tennessee Tech
1,3,50,21,108,0.269,50,4,8,36,1,2,8,0,60.0,3,Jacksonville St.
1,3,42,13,89,0.326,40,7,6,36,0,1,12,0,56.0,0,Tennessee St.
1,5,54,32,165,0.133,51,1,3,75,4,2,18,0,66.0,4,Belmont
1,3,47,19,115,0.243,47,2,3,55,5,1,12,2,56.0,3,Southeast Mo. St.
1,3,48,14,112,0.304,43,5,9,50,4,0,2,1,54.0,1,UT Martin
1,4,69,26,199,0.216,64,6,5,87,3,0,8,1,79.0,2,Austin Peay
1,4,66,26,174,0.230,64,8,6,74,6,2,6,4,79.0,2,Eastern Ky.
1,4,68,27,161,0.255,66,10,7,75,7,3,8,1,85.0,0,Eastern Ill.
1,5,71,30,189,0.217,66,6,6,90,4,4,8,0,85.0,2,SIUE
1,3,48,22,122,0.213,48,6,1,60,0,0,6,1,57.0,3,Jacksonville St.
1,4,56,25,159,0.195,55,7,3,80,6,4,6,1,70.0,3,Eastern Ky.
1,5,75,31,221,0.199,71,2,2,102,3,1,12,1,84.0,2,SIUE
0,4,51,24,173,0.156,47,0,3,79,7,0,0,0,51.0,1,UCLA
