Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
1,3,39,12,116,0.233,36,5,5,57,2,0,18,0,53.0,2,N.C. Central
0,3,33,16,118,0.144,31,6,4,69,6,4,2,1,44.0,4,Georgia St.
0,3,25,16,112,0.080,23,5,8,52,7,0,8,0,34.0,3,James Madison
1,5,53,31,154,0.143,49,7,9,54,5,4,8,0,68.0,0,Brown
0,3,31,20,101,0.109,29,3,5,37,4,1,2,0,36.0,0,Fairfield
0,3,28,20,130,0.062,25,4,4,63,2,0,6,0,35.0,4,Providence
1,3,34,16,93,0.194,33,6,8,38,2,2,14,0,49.0,1,La Salle
1,4,63,11,157,0.331,62,10,11,72,6,1,6,1,77.0,1,Quinnipiac
0,3,30,13,100,0.170,28,0,10,34,7,2,4,4,34.0,0,Bryant
0,3,23,11,116,0.103,23,3,6,58,7,1,4,1,29.0,5,New Hampshire
0,4,43,21,141,0.156,42,6,11,66,12,0,12,6/,55.0,1,Idaho St.
0,4,40,18,125,0.176,37,1,7,52,7,2,10,1,48.0,3,Sacred Heart
0,3,38,15,102,0.225,35,4,10,35,7,3,0,0,45.0,0,Army West Point
0,3,28,17,92,0.120,26,5,13,29,1,1,10,1,39.0,0,Colgate
0,4,40,23,134,0.127,36,9,9,57,7,1,8,1,54.0,0,Loyola Maryland
0,3,28,17,95,0.116,26,2,2,34,8,2,18,3,41.0,0,American
1,4,49,23,163,0.160,46,7,12,82,5,4,6,4,63.0,0,Lafayette
0,5,61,18,189,0.228,60,6,12,78,6,4,14,2,78.0,4,Navy
0,3,31,18,96,0.135,27,4,4,41,4,3,2,3,39.0,0,Lehigh
1,3,40,14,124,0.210,36,4,6,54,4,2,6,2,49.0,0,Bucknell
0,4,49,14,162,0.216,47,5,7,62,4,4,4,1,60.0,4,Army West Point
0,3,18,17,95,0.011,17,1,6,29,4,0,8,1,23.0,2,Colgate
0,3,20,12,71,0.113,19,2,10,21,6,2,6,0,27.0,5,American
1,4,54,20,145,0.234,50,4,13,68,9,0,12,0,64.0,4,Loyola Maryland
0,4,43,30,173,0.075,40,9,12,73,6,1,6,0,56.0,0,Navy
1,4,46,13,148,0.223,41,5,11,65,7,2,16,4,61.0,0,Lafayette
1,3,45,18,119,0.227,39,3,3,64,3,1,12,0,55.0,0,Bucknell
1,3,38,8,112,0.268,37,3,10,58,1,2,8,1,47.0,0,Lehigh
